"","clean_name","incent_prop","Alea_cat","cur_munilevel_rate","av","eav","final_tax_to_dist","final_tax_to_tif","current_taxable_eav","pins_in_muni","all_exemptions","abatements","new_av","new_TEAV_noIncents","new_TEAV_noExemps","forgone_EAV_incent","forgone_TIF_EAV","munilevy","muni_exemptions","muni_abatements","muni_forgoneTIF","muni_forgone_EAV_incent","muni_current_TEAV","muni_TEAV_noExe","muni_TEAV_noInc","muni_TEAV_max","muni_TEAV_neither","muni_rate_noExe","muni_rate_noInc","muni_rate_neither","muni_rate_noTIFs","muni_rate_lowest","change_noExe","change_noInc","change_neither","change_max"
"582","South Chicago Heights","Incentive","Commercial",13.8636425585284,147191,441970,43089.24,16964.93,316480.822530386,2,0,0,367977.5,791202.056325966,316480.822530386,474721.233795579,1223.69932204894,9113780.8,11867032,0,61747.7215231137,10150045.1835016,66805436.3428667,78672468.3428667,76955481.5263682,88884261.2478914,88822513.5263683,11.584460220926,11.8429260908168,10.2606652729935,13.6296763913729,10.253537209003,2.27918233760242,2.02071646771159,3.60297728553495,3.6101053495254
"583","South Chicago Heights","Incentive","Industrial",13.8636425585284,2163196,6495428,862970.75,6009.01,6450215.96647067,6,0,0,5407990,16125539.9161767,6450215.96647067,9675323.949706,433.436593206413,9113780.8,11867032,0,61747.7215231137,10150045.1835016,66805436.3428667,78672468.3428667,76955481.5263682,88884261.2478914,88822513.5263683,11.584460220926,11.8429260908168,10.2606652729935,13.6296763913729,10.253537209003,2.27918233760242,2.02071646771159,3.60297728553495,3.6101053495254
"584","South Chicago Heights","Non-Incentive","Commercial",13.8636425585284,8079065,24259009,2652750.1,650671.54,19492577.8867819,8,0,0,8079065,19492577.8867819,19492577.8867819,0,46933.6638804013,9113780.8,11867032,0,61747.7215231137,10150045.1835016,66805436.3428667,78672468.3428667,76955481.5263682,88884261.2478914,88822513.5263683,11.584460220926,11.8429260908168,10.2606652729935,13.6296763913729,10.253537209003,2.27918233760242,2.02071646771159,3.60297728553495,3.6101053495254
"585","South Chicago Heights","Non-Incentive","Industrial",13.8636425585284,3686681,11069999,1428581.4,58311.31,10615979.0192566,3,0,0,3686681,10615979.0192566,10615979.0192566,0,4206.0598254626,9113780.8,11867032,0,61747.7215231137,10150045.1835016,66805436.3428667,78672468.3428667,76955481.5263682,88884261.2478914,88822513.5263683,11.584460220926,11.8429260908168,10.2606652729935,13.6296763913729,10.253537209003,2.27918233760242,2.02071646771159,3.60297728553495,3.6101053495254
"586","South Chicago Heights","Non-Incentive","Land",13.8636425585284,1127512,3385591,426204.32,31608.61,3063365.16426592,2,0,0,1127512,3063365.16426592,3063365.16426592,0,2279.96429268551,9113780.8,11867032,0,61747.7215231137,10150045.1835016,66805436.3428667,78672468.3428667,76955481.5263682,88884261.2478914,88822513.5263683,11.584460220926,11.8429260908168,10.2606652729935,13.6296763913729,10.253537209003,2.27918233760242,2.02071646771159,3.60297728553495,3.6101053495254
"587","South Chicago Heights","Non-Incentive","Non-Incentive",13.8636425585284,13130453,39426801,3700184.99,92482.94,26866817.4835613,22,11867032,0,13130453,26866817.4835613,38733849.4835613,0,6670.89760930887,9113780.8,11867032,0,61747.7215231137,10150045.1835016,66805436.3428667,78672468.3428667,76955481.5263682,88884261.2478914,88822513.5263683,11.584460220926,11.8429260908168,10.2606652729935,13.6296763913729,10.253537209003,2.27918233760242,2.02071646771159,3.60297728553495,3.6101053495254
"588","South Holland","Incentive","Commercial",19.4758529952975,3610592,10841519,1940134.18,194030.92,9879274.68010141,7,0,0,9026480,24698186.7002535,9879274.68010141,14818912.0201521,9962.64040639706,76544154.96,92262610,129642,163176.794914571,57764323.5950285,390411328.01161,482673938.01161,448175651.606639,540731080.401553,540438261.606639,15.8583567356725,17.0790525289808,14.1633486001613,19.5978370369866,14.1556788086154,3.61749625962495,2.39680046631663,5.31250439513616,5.32017418668204
"589","South Holland","Incentive","Industrial",19.4758529952975,10347670,31070950,5633711.38,485435.95,28630274.383251,7,0,0,25869175,71575685.9581274,28630274.383251,42945411.5748764,24925.0161272634,76544154.96,92262610,129642,163176.794914571,57764323.5950285,390411328.01161,482673938.01161,448175651.606639,540731080.401553,540438261.606639,15.8583567356725,17.0790525289808,14.1633486001613,19.5978370369866,14.1556788086154,3.61749625962495,2.39680046631663,5.31250439513616,5.32017418668204
"590","South Holland","Non-Incentive","Commercial",19.4758529952975,24834379,74570197,12964070.96,1651158.82,64331442.4078007,11,20000,0,24834379,64331442.4078007,64351442.4078007,0,84779.7947745179,76544154.96,92262610,129642,163176.794914571,57764323.5950285,390411328.01161,482673938.01161,448175651.606639,540731080.401553,540438261.606639,15.8583567356725,17.0790525289808,14.1633486001613,19.5978370369866,14.1556788086154,3.61749625962495,2.39680046631663,5.31250439513616,5.32017418668204
"591","South Holland","Non-Incentive","Industrial",19.4758529952975,23009137,69089542,12912508.66,625110.72,65768584.5864874,3,9000,129642,23009137,65768584.5864874,65777584.5864874,0,32096.7056051889,76544154.96,92262610,129642,163176.794914571,57764323.5950285,390411328.01161,482673938.01161,448175651.606639,540731080.401553,540438261.606639,15.8583567356725,17.0790525289808,14.1633486001613,19.5978370369866,14.1556788086154,3.61749625962495,2.39680046631663,5.31250439513616,5.32017418668204
"592","South Holland","Non-Incentive","Land",19.4758529952975,1627708,4887519,906692.51,70935.48,4457995.11509015,2,0,0,1627708,4457995.11509015,4457995.11509015,0,3642.22712181734,76544154.96,92262610,129642,163176.794914571,57764323.5950285,390411328.01161,482673938.01161,448175651.606639,540731080.401553,540438261.606639,15.8583567356725,17.0790525289808,14.1633486001613,19.5978370369866,14.1556788086154,3.61749625962495,2.39680046631663,5.31250439513616,5.32017418668204
"593","South Holland","Non-Incentive","Non-Incentive",19.4758529952975,103458628,310641017,42187037.27,151335.38,217343756.838879,21,92233610,0,103458628,217343756.838879,309577366.838879,0,7770.41087938693,76544154.96,92262610,129642,163176.794914571,57764323.5950285,390411328.01161,482673938.01161,448175651.606639,540731080.401553,540438261.606639,15.8583567356725,17.0790525289808,14.1633486001613,19.5978370369866,14.1556788086154,3.61749625962495,2.39680046631663,5.31250439513616,5.32017418668204
"594","Steger","Incentive","Commercial",12.6272393647192,136136,408776,48311.79,3185.9,383487.775837434,2,0,0,340340,958719.439593586,383487.775837434,575231.663756152,252.303762364834,6572488.64,15028296,0,19168.607880855,1331466.70106366,52035185.7729633,67063481.7729633,53366652.474027,68414117.0819078,68394948.474027,9.80039876582982,12.315722151017,9.60961121638378,12.6262033564259,9.60691874767774,2.82684059888941,0.311517213702231,3.01762814833545,3.02032061704149
"595","Steger","Incentive","Industrial",12.6272393647192,170433,511762,63513.66,958.14,504156.691538339,4,0,0,426082.5,1260391.72884585,504156.691538339,756235.037307509,75.8788181902264,6572488.64,15028296,0,19168.607880855,1331466.70106366,52035185.7729633,67063481.7729633,53366652.474027,68414117.0819078,68394948.474027,9.80039876582982,12.315722151017,9.60961121638378,12.6262033564259,9.60691874767774,2.82684059888941,0.311517213702231,3.01762814833545,3.02032061704149
"596","Steger","Non-Incentive","Commercial",12.6272393647192,2248385,6751228,769705.22,80814.64,6109741.38752183,6,0,0,2248385,6109741.38752183,6109741.38752183,0,6400.02439692383,6572488.64,15028296,0,19168.607880855,1331466.70106366,52035185.7729633,67063481.7729633,53366652.474027,68414117.0819078,68394948.474027,9.80039876582982,12.315722151017,9.60961121638378,12.6262033564259,9.60691874767774,2.82684059888941,0.311517213702231,3.01762814833545,3.02032061704149
"597","Steger","Non-Incentive","Industrial",12.6272393647192,1571838,4719759,592992.68,4376.99,4703429.48040531,4,0,0,1571838,4703429.48040531,4703429.48040531,0,346.630793444005,6572488.64,15028296,0,19168.607880855,1331466.70106366,52035185.7729633,67063481.7729633,53366652.474027,68414117.0819078,68394948.474027,9.80039876582982,12.315722151017,9.60961121638378,12.6262033564259,9.60691874767774,2.82684059888941,0.311517213702231,3.01762814833545,3.02032061704149
"598","Steger","Non-Incentive","Land",12.6272393647192,732747,2200283,279883.54,2513.44,2215547.7943773,2,0,0,732747,2215547.7943773,2215547.7943773,0,199.049050026137,6572488.64,15028296,0,19168.607880855,1331466.70106366,52035185.7729633,67063481.7729633,53366652.474027,68414117.0819078,68394948.474027,9.80039876582982,12.315722151017,9.60961121638378,12.6262033564259,9.60691874767774,2.82684059888941,0.311517213702231,3.01762814833545,3.02032061704149
"599","Steger","Non-Incentive","Non-Incentive",12.6272393647192,18035744,54139931,4818081.75,150197.49,38118822.6432831,21,15028296,0,18035744,38118822.6432831,53147118.6432831,0,11894.721059906,6572488.64,15028296,0,19168.607880855,1331466.70106366,52035185.7729633,67063481.7729633,53366652.474027,68414117.0819078,68394948.474027,9.80039876582982,12.315722151017,9.60961121638378,12.6262033564259,9.60691874767774,2.82684059888941,0.311517213702231,3.01762814833545,3.02032061704149
"600","Stickney","Non-Incentive","Commercial",12.6897060212515,9130886,27417311,3044019.74,351806.91,24113977.1989894,8,10000,0,9130886,24113977.1989894,24123977.1989894,0,27723.8030109467,15989321.03,24807230,0,82045.7643586389,0,127820890.40509,152628120.40509,127820890.40509,152710166.169449,152628120.40509,10.4759994341559,12.5091610450581,10.4759994341559,12.5011368064428,10.4703710506464,2.21370658709561,0.180544976193358,2.21370658709561,2.21933497060508
"601","Stickney","Non-Incentive","Industrial",12.6897060212515,9733229,29225965,2530927.13,689329.65,22320516.1926766,3,0,0,9733229,22320516.1926766,22320516.1926766,0,54321.95583141,15989321.03,24807230,0,82045.7643586389,0,127820890.40509,152628120.40509,127820890.40509,152710166.169449,152628120.40509,10.4759994341559,12.5091610450581,10.4759994341559,12.5011368064428,10.4703710506464,2.21370658709561,0.180544976193358,2.21370658709561,2.21933497060508
"602","Stickney","Non-Incentive","Land",12.6897060212515,48201,144733,18520.33,0.07,149749.127201125,2,0,0,48201,149749.127201125,149749.127201125,0,0.00551628224347915,15989321.03,24807230,0,82045.7643586389,0,127820890.40509,152628120.40509,127820890.40509,152710166.169449,152628120.40509,10.4759994341559,12.5091610450581,10.4759994341559,12.5011368064428,10.4703710506464,2.21370658709561,0.180544976193358,2.21370658709561,2.21933497060508
"603","Stickney","Non-Incentive","Non-Incentive",12.6897060212515,35312845,106033886,10395853.83,0,81236647.8862233,21,24797230,0,35312845,81236647.8862233,106033877.886223,0,0,15989321.03,24807230,0,82045.7643586389,0,127820890.40509,152628120.40509,127820890.40509,152710166.169449,152628120.40509,10.4759994341559,12.5091610450581,10.4759994341559,12.5011368064428,10.4703710506464,2.21370658709561,0.180544976193358,2.21370658709561,2.21933497060508
"604","Stone Park","Non-Incentive","Commercial",16.349259651779,6546216,19656316,3077387.94,146663.55,18790620.1711465,9,0,0,6546216,18790620.1711465,18790620.1711465,0,8970.65390872556,8556694.92,8366883,0,12004.0310191444,0,52310950.7573639,60677833.7573639,52310950.7573639,60689837.788383,60677833.7573639,14.101846407728,16.3573683829393,14.101846407728,16.3536156446191,14.0990571598428,2.24741324405094,-0.00810873116036603,2.24741324405094,2.25020249193616
"605","Stone Park","Non-Incentive","Industrial",16.349259651779,977292,2934515,431858.49,48517.72,2638149.7419591,2,0,0,977292,2638149.7419591,2638149.7419591,0,2967.57902396643,8556694.92,8366883,0,12004.0310191444,0,52310950.7573639,60677833.7573639,52310950.7573639,60689837.788383,60677833.7573639,14.101846407728,16.3573683829393,14.101846407728,16.3536156446191,14.0990571598428,2.24741324405094,-0.00810873116036603,2.24741324405094,2.25020249193616
"606","Stone Park","Non-Incentive","Land",16.349259651779,87755,263503,42809.11,0,263477.438331717,2,0,0,87755,263477.438331717,263477.438331717,0,0,8556694.92,8366883,0,12004.0310191444,0,52310950.7573639,60677833.7573639,52310950.7573639,60689837.788383,60677833.7573639,14.101846407728,16.3573683829393,14.101846407728,16.3536156446191,14.0990571598428,2.24741324405094,-0.00810873116036603,2.24741324405094,2.25020249193616
"607","Stone Park","Non-Incentive","Non-Incentive",16.349259651779,12980457,38976425,5004639.38,1075.75,30618703.4059266,23,8366883,0,12980457,30618703.4059266,38985586.4059266,0,65.7980864523702,8556694.92,8366883,0,12004.0310191444,0,52310950.7573639,60677833.7573639,52310950.7573639,60689837.788383,60677833.7573639,14.101846407728,16.3573683829393,14.101846407728,16.3536156446191,14.0990571598428,2.24741324405094,-0.00810873116036603,2.24741324405094,2.25020249193616
"608","Streamwood","Incentive","Commercial",12.1530859220991,2280352,6847213,813074.65,0,6848806.35376818,3,0,0,5700880,17122015.8844204,6848806.35376818,10273209.5306523,0,96395215.38,137357854,0,70287.7331301265,49265255.900081,793066626.684473,930424480.684473,842331882.584554,979760024.317684,979689736.584554,10.3603481401399,11.4438521648056,9.83936156318817,12.153666489068,9.83865568991047,1.79273778195923,0.709233757293541,2.31372435891094,2.31443023218864
"609","Streamwood","Incentive","Industrial",12.1530859220991,10112578,30365036,3184319.96,529272.81,25994697.5796191,4,0,0,25281445,64986743.9490479,25994697.5796191,38992046.3694287,43550.4869621281,96395215.38,137357854,0,70287.7331301265,49265255.900081,793066626.684473,930424480.684473,842331882.584554,979760024.317684,979689736.584554,10.3603481401399,11.4438521648056,9.83936156318817,12.153666489068,9.83865568991047,1.79273778195923,0.709233757293541,2.31372435891094,2.31443023218864
"610","Streamwood","Non-Incentive","Commercial",12.1530859220991,44492488,133597594,16227337.29,0,133722569.941402,11,0,0,44492488,133722569.941402,133722569.941402,0,0,96395215.38,137357854,0,70287.7331301265,49265255.900081,793066626.684473,930424480.684473,842331882.584554,979760024.317684,979689736.584554,10.3603481401399,11.4438521648056,9.83936156318817,12.153666489068,9.83865568991047,1.79273778195923,0.709233757293541,2.31372435891094,2.31443023218864
"611","Streamwood","Non-Incentive","Industrial",12.1530859220991,10218247,30682342,3420856.84,324940.05,28086652.1163878,5,0,0,10218247,28086652.1163878,28086652.1163878,0,26737.2461679984,96395215.38,137357854,0,70287.7331301265,49265255.900081,793066626.684473,930424480.684473,842331882.584554,979760024.317684,979689736.584554,10.3603481401399,11.4438521648056,9.83936156318817,12.153666489068,9.83865568991047,1.79273778195923,0.709233757293541,2.31372435891094,2.31443023218864
"612","Streamwood","Non-Incentive","Land",12.1530859220991,904893,2717118,330535.97,0,2710799.26533363,2,0,0,904893,2710799.26533363,2710799.26533363,0,0,96395215.38,137357854,0,70287.7331301265,49265255.900081,793066626.684473,930424480.684473,842331882.584554,979760024.317684,979689736.584554,10.3603481401399,11.4438521648056,9.83936156318817,12.153666489068,9.83865568991047,1.79273778195923,0.709233757293541,2.31372435891094,2.31443023218864
"613","Streamwood","Non-Incentive","Non-Incentive",12.1530859220991,244115025,732994112,72419090.67,0,595703101.427962,22,137357854,0,244115025,595703101.427962,733060955.427962,0,0,96395215.38,137357854,0,70287.7331301265,49265255.900081,793066626.684473,930424480.684473,842331882.584554,979760024.317684,979689736.584554,10.3603481401399,11.4438521648056,9.83936156318817,12.153666489068,9.83865568991047,1.79273778195923,0.709233757293541,2.31372435891094,2.31443023218864
"614","Summit","Incentive","Commercial",13.9527603752132,110423,331568,28079.72,0,200813.273260388,2,0,130755,276057.5,502033.183150969,200813.273260388,301219.909890581,0,22524739.66,25069291,130755,148321.458575066,6193538.51104913,161844239.267956,186913530.267956,168037777.779005,193386145.23758,193107068.779005,12.0508877167474,13.4045688759485,11.6643786280955,13.9047988123512,11.6475457082656,1.90187265846582,0.548191499264712,2.28838174711767,2.30521466694762
"615","Summit","Incentive","Industrial",13.9527603752132,1463408,4394174,549281.94,65155.3,3928212.40077237,2,0,0,3658520,9820531.00193091,3928212.40077237,5892318.60115855,4669.7067997919,22524739.66,25069291,130755,148321.458575066,6193538.51104913,161844239.267956,186913530.267956,168037777.779005,193386145.23758,193107068.779005,12.0508877167474,13.4045688759485,11.6643786280955,13.9047988123512,11.6475457082656,1.90187265846582,0.548191499264712,2.28838174711767,2.30521466694762
"616","Summit","Non-Incentive","Commercial",13.9527603752132,11360172,34111184,3877317.26,872247.53,27761910.3855153,10,0,0,11360172,27761910.3855153,27761910.3855153,0,62514.334550569,22524739.66,25069291,130755,148321.458575066,6193538.51104913,161844239.267956,186913530.267956,168037777.779005,193386145.23758,193107068.779005,12.0508877167474,13.4045688759485,11.6643786280955,13.9047988123512,11.6475457082656,1.90187265846582,0.548191499264712,2.28838174711767,2.30521466694762
