year,actual_keypin,incent_pins,project_pins,fmv,tax_code,in_tif,pin_classes,land_use,incent_prop,triad,exe_abate,clean_name,landuse_change,incent_change,tif_change,pin_classes_2011,pin_classes_2022,base_year_fmv_2011,end_year_fmv_2022,fmv_growth_2011,fmv_2022_2011_diff,landuse_change2,land_use2,tif_change2,incent_change2,in_tif2
2011,20021210010000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,70584,NA,70584,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20021210140000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,517,0,939116,NA,939116,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20033020090000,0,1,0,70036,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,1175840,NA,1175840,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20044310010000,0,1,0,72102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,241,0,21580,NA,21580,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20044310020000,0,1,0,72102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,100,0,21590,NA,21590,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20044310030000,0,1,0,72102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,100,0,21580,NA,21580,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20044310040000,0,1,0,72102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,100,0,21560,NA,21560,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20044310080000,0,1,0,72102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,211,0,455350,NA,455350,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20051030010000,0,1,0,72023,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,580,0,15408,NA,15408,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,20072180170000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,133196,NA,133196,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20081300370000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20084000420000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,517,0,241876,NA,241876,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20093300130000,0,1,0,72102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,29376,NA,29376,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20093300340000,0,1,0,72102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094120610000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,1092580,NA,1092580,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094120620000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,198060,NA,198060,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094130590000,0,6,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,"517, 597",0,8022420,NA,8022420,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094220560000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,20584,NA,20584,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094220570000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,4828,NA,4828,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094220870000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,16008,NA,16008,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094220950000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,340256,NA,340256,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094220960000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,283200,NA,283200,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094220970000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,297772,NA,297772,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094220980000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,359484,NA,359484,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094220990000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,155248,NA,155248,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094230430000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,67940,NA,67940,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094230440000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,33972,NA,33972,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094230450000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,33972,NA,33972,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20094230900000,0,1,0,72121,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,666792,NA,666792,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20102210010000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,472,NA,472,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2011091 - MIROSLAV KUPTEL,0,3,0,20023,0,0,Exempt,Non-Incentive,North,0,Schiller Park,Changes Land Use,Never Incentive,Never TIF,0,"517, 590",0,443684,NA,443684,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20114210620000,0,1,0,70028,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,599388,NA,599388,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,2011822 - MJ1 REALTY LLC,0,1,0,20175,1,0,Exempt,Non-Incentive,North,0,Franklin Park,Changes Land Use,Never Incentive,Always TIF,0,590,0,182388,NA,182388,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,2012938 - CFLS EVERGREEN LLC,0,1,0,20138,1,0,Exempt,Non-Incentive,North,0,Franklin Park,Changes Land Use,Never Incentive,Changes,0,517,0,1189348,NA,1189348,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,20141160080000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20143120300000,0,1,0,70018,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,318,0,986240,NA,986240,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20143150190000,0,1,0,70018,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20143150200000,0,1,0,70018,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20143150210000,0,1,0,70018,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20143150220000,0,1,0,70018,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20153060380000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,517,0,850976,NA,850976,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,2015360 - ATLANTIC FRANKLIN PARK,0,1,0,20174,1,0,Exempt,Non-Incentive,North,0,Franklin Park,Changes Land Use,Never Incentive,Always TIF,0,517,0,794240,NA,794240,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,2015394 - CHICAGO IOWA ATTN RUSK,0,1,0,20021,0,0,Exempt,Non-Incentive,North,0,Park Ridge,Changes Land Use,Never Incentive,Never TIF,0,592,0,2774820,NA,2774820,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20161200300000,0,1,0,72102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,470472,NA,470472,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20171160150000,0,1,0,72163,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,53968,NA,53968,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20174280300000,0,1,0,72083,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,259844,NA,259844,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20182260340000,0,1,0,72163,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,526,0,706048,NA,706048,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20183130170000,0,2,0,72163,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,"517, 590",0,131720,NA,131720,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20183140360000,0,1,0,72163,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20183140370000,0,1,0,72163,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20202050010000,0,1,0,72020,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20202300470000,0,1,0,72082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,5312,NA,5312,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20202300480000,0,2,0,72082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,148176,NA,148176,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20202310410000,0,1,0,72082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,3000,NA,3000,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20204220010000,0,1,0,72167,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,9244,NA,9244,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20204220330000,0,1,0,72167,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,592,0,449812,NA,449812,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20212040210000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,597,0,522472,NA,522472,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,20214210250000,0,1,0,72167,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,2869792,NA,2869792,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20222050040000,0,2,0,70063,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,237124,NA,237124,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20222160110000,0,1,0,70063,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,82648,NA,82648,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20222250440000,0,1,0,70063,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20222300530000,0,1,0,70063,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,517,0,70856,NA,70856,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20232100160000,0,1,0,70018,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20232100180000,0,1,0,70018,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20232240060000,0,1,0,70017,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20252140160000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20255010110000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,641140,NA,641140,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20261200010000,0,1,0,70050,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,151992,NA,151992,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20261200140000,0,1,0,70050,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,76288,NA,76288,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20271190410000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20272150350000,0,1,0,70040,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20292190340000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,74988,NA,74988,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20312150240000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,592,0,319200,NA,319200,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20321230330000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20321230340000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20321230350000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20322030050000,0,1,0,72125,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20322030060000,0,1,0,72125,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20323000190000,0,2,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20324070240000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,597,0,631504,NA,631504,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20324240030000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20324240040000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20324240050000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20333100300000,0,6,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,593,0,5372064,NA,5372064,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20352000010000,0,1,0,70071,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,44444,NA,44444,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20352000020000,0,1,0,70071,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,28628,NA,28628,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,20363240050000,0,1,0,70069,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,517,0,172300,NA,172300,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,"2111311 - TPS VENTURES, LLC",0,6,0,21085,0,0,Exempt,Non-Incentive,South,0,Willow Springs,Changes Land Use,Changes Sometime,Never TIF,0,"790, 797",0,5435270,NA,5435270,Changes,Multi Land Uses,Never TIF,Changes,0
2011,2113765 - CATHOLIC CEMETERIES AR,0,2,0,21029,0,0,Exempt,Non-Incentive,South,0,Justice,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2113826 - BEDS SUMMIT SERVICE CT,0,1,0,21255,1,0,Exempt,Non-Incentive,South,0,Summit,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,2113946 - ANDYS FROZEN CUSTARD,0,1,0,21253,1,0,Exempt,Non-Incentive,South,0,Countryside,Changes Land Use,Never Incentive,Always TIF,0,517,0,423800,NA,423800,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,2114063 - NEBOJSA DUBAK,0,1,0,21030,0,0,Exempt,Non-Incentive,South,0,La Grange,Changes Land Use,Changes Sometime,Never TIF,0,663,0,1281840,NA,1281840,Changes,Multi Land Uses,Never TIF,Changes,0
2011,2114377 - INDIANA HARBOR BELT RA,0,1,0,21030,0,0,Exempt,Non-Incentive,South,0,La Grange,Changes Land Use,Never Incentive,Never TIF,0,593,0,8,NA,8,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2114380 - INDIANA HARBOR BELT RA,0,1,0,21026,0,0,Exempt,Non-Incentive,South,0,Bridgeview,Changes Land Use,Never Incentive,Never TIF,0,550,0,4,NA,4,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,"2115368 - D & M HOLDINGS, LLC",0,1,0,21030,0,0,Exempt,Non-Incentive,South,0,La Grange,Changes Land Use,Never Incentive,Never TIF,0,589,0,421844,NA,421844,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2115659 - WAG HUNT LLC,0,1,0,21261,1,0,Exempt,Non-Incentive,South,0,Hodgkins,Changes Land Use,Never Incentive,Always TIF,0,517,0,1214520,NA,1214520,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,"2118227 - LYONS RETAIL, LLC",0,1,0,21232,1,0,Exempt,Non-Incentive,South,0,Lyons,Changes Land Use,Never Incentive,Always TIF,0,517,0,755564,NA,755564,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,21304120180000,0,2,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,21304120400000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,21312030140000,0,1,0,70032,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,16936,NA,16936,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,21312070400000,0,1,0,70032,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,100,0,95340,NA,95340,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,21325000020000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2210776 - ADVOCATE HEALTHCARE,0,1,0,22031,0,0,Exempt,Non-Incentive,North,0,Park Ridge,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2211321 - CASTLEPOINT PROP. LLC,0,1,0,22031,0,0,Exempt,Non-Incentive,North,0,Park Ridge,Changes Land Use,Never Incentive,Never TIF,0,517,0,342624,NA,342624,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2212892 - CHCT ILLINOIS LLC,0,6,0,22028,0,0,Exempt,Non-Incentive,North,0,Des Plaines,Changes Land Use,Never Incentive,Never TIF,0,"590, 597",0,13968932,NA,13968932,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2213026 - AVANTARA PARK RIDGE,0,1,0,22087,0,0,Exempt,Non-Incentive,North,0,Park Ridge,Changes Land Use,Never Incentive,Never TIF,0,597,0,13023664,NA,13023664,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2215731 - 819 BUSSE LLC,0,1,0,22031,0,0,Exempt,Non-Incentive,North,0,Park Ridge,Changes Land Use,Never Incentive,Never TIF,0,592,0,187188,NA,187188,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2215762 - CHCT ILLINOIS LLC,0,1,0,22028,0,0,Exempt,Non-Incentive,North,0,Des Plaines,Changes Land Use,Never Incentive,Never TIF,0,590,0,225492,NA,225492,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2219320 - VICTOR J GRANDINETTI,0,1,0,22028,0,0,Exempt,Non-Incentive,North,0,Des Plaines,Changes Land Use,Never Incentive,Never TIF,0,597,0,225000,NA,225000,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2221112 - 819 BUSSE LLC,0,1,0,22031,0,0,Exempt,Non-Incentive,North,0,Park Ridge,Changes Land Use,Never Incentive,Never TIF,0,592,0,197636,NA,197636,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,22361000140000,0,1,0,19006,0,0,Exempt,Non-Incentive,South,0,Lemont,Changes Land Use,Never Incentive,Never TIF,0,590,0,33880,NA,33880,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2312936 - 376 PARK AVENUE LLC,0,1,0,23006,0,0,Exempt,Non-Incentive,North,0,Glencoe,Changes Land Use,Never Incentive,Never TIF,0,517,0,524788,NA,524788,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,24033070020000,0,2,0,39021,0,0,Exempt,Non-Incentive,South,0,Oak Lawn,Changes Land Use,Never Incentive,Never TIF,0,"522, 590",0,621600,NA,621600,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,24092030540000,0,1,0,39176,1,0,Exempt,Non-Incentive,South,0,Oak Lawn,Changes Land Use,Never Incentive,Always TIF,0,500,0,96636,NA,96636,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,24092030550000,0,1,0,39149,1,0,Exempt,Non-Incentive,South,0,Oak Lawn,Changes Land Use,Never Incentive,Always TIF,0,500,0,103008,NA,103008,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,24113000190000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,35020,NA,35020,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2413891 - STG SKOKIE FLEX LLC,0,2,0,24086,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Changes Sometime,Never TIF,0,663,0,2868130,NA,2868130,Changes,Multi Land Uses,Never TIF,Changes,0
2011,2414263 - BELLA TERRA MORTON GRO,0,2,0,24015,0,0,Exempt,Non-Incentive,North,0,Morton Grove,Changes Land Use,Never Incentive,Never TIF,0,"590, 597",0,13508292,NA,13508292,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2414264 - WARREN BARR LIEBERMAN,0,1,0,24023,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,0,597,0,16927440,NA,16927440,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2415927 - SUNITA GOSAIN,0,1,0,24026,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,0,599,0,104996,NA,104996,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2418611 - ILLINOIS PROF GOLFERS,0,1,0,24009,0,0,Exempt,Non-Incentive,North,0,Golf,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,"2420918 - JMJ BUILDING, LLC",0,6,0,24027,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,2421839 - IMPERIAL FURNISHING LL,0,1,0,24027,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,0,517,0,398720,NA,398720,Changes,Multi Land Uses,Never TIF,Never Incentive,0
