tax_code,class,av,eav,pins_in_class,parcel_count_in_class,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,total_bill
39161,299,42377,127247,14,1,8468.150000000001,0,8733.168222159056,17201.39,8468.150000000001,0,0,0,0,8468.150000000001
39161,315,8868,26628,1,1,3599.5899999999997,0,0,3599.5899999999997,3599.5899999999997,0,0,0,0,3599.5899999999997
39161,517,84455,253593,1,1,34280.69,0,0,34280.69,34280.69,0,0,0,0,34280.69
39161,580,21413,64297,1,1,8691.68,0,0,8691.68,8691.68,0,0,0,0,8691.68
39161,590,22752,68317,1,1,9235.08,0,0,9235.08,9235.08,0,0,0,0,9235.08
39162,593,1045405,3139038,1,1,443859.94,0,0,443859.94,443859.94,0,0,0,0,443859.94
39163,100,14531,43632,3,3,5295.61,0,0,5295.61,5295.61,0,0,0,0,5295.61
39164,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
39164,100,118498,355814,10,10,44747.159999999996,0,0,44747.159999999996,44747.159999999996,0,0,0,0,44747.159999999996
39164,212,60000,180162,1,1,22657.16,0,0,22657.16,22657.16,0,0,0,0,22657.16
39164,299,806785,2422521,72,2,192466.25,0,112190.61607588641,304656.79000000004,192466.25,0,0,0,0,192466.25
39164,397,134521,403926,1,1,50797.76,0,0,50797.76,50797.76,0,0,0,0,50797.76
39164,522,130728,392537,1,1,49365.46,0,0,49365.46,49365.46,0,0,0,0,49365.46
39164,580,418570,1256841,11,11,158060.27,0,0,158060.27,158060.27,0,0,0,0,158060.27
39164,590,424874,1275770,5,5,160440.81,0,0,160440.81,160440.81,0,0,0,0,160440.81
39164,593,4777839,14346420,19,19,1804205.69,0,0,1804205.69,1804205.69,0,0,0,0,1804205.69
39164,597,138119,414730,1,1,52156.46,0,0,52156.46,52156.46,0,0,0,0,52156.46
39164,663,843063,2531466,6,6,318357.15,0,0,318357.15,318357.15,0,0,0,0,318357.15
39164,670,27035,81178,1,1,10208.94,0,0,10208.94,10208.94,0,0,0,0,10208.94
39164,717,119807,359744,1,1,45241.409999999996,0,0,45241.409999999996,45241.409999999996,0,0,0,0,45241.409999999996
39165,597,2445764,7343896,1,1,916958.7999999999,0,0,916958.7999999999,916958.7999999999,0,0,0,0,916958.7999999999
39166,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39166,100,10950,32879,2,2,4262.43,0,0,4262.43,4262.43,0,0,0,0,4262.43
39166,202,22161,66543,2,2,8626.61,0,0,8626.61,8626.61,0,0,0,0,8626.61
39166,203,35019,105151,2,2,11038.95,0,2592.7998160899274,13631.75,11038.95,0,0,0,0,11038.95
39166,517,637819,1915179,9,9,248283.78,0,0,248283.78,248283.78,0,0,0,0,248283.78
39166,522,224441,673929,3,3,87368.14,0,0,87368.14,87368.14,0,0,0,0,87368.14
39166,523,97020,291322,1,1,37766.98,0,0,37766.98,37766.98,0,0,0,0,37766.98
39166,530,1034413,3106032,1,1,402665.95999999996,0,0,402665.95999999996,402665.95999999996,0,0,0,0,402665.95999999996
39166,531,398185,1195630,1,1,155001.47,0,0,155001.47,155001.47,0,0,0,0,155001.47
39166,590,146528,439980,4,4,57039.009999999995,0,0,57039.009999999995,57039.009999999995,0,0,0,0,57039.009999999995
39166,592,297715,893949,2,2,115891.51000000001,0,0,115891.51000000001,115891.51000000001,0,0,0,0,115891.51000000001
39166,597,85500,256731,1,1,33282.6,0,0,33282.6,33282.6,0,0,0,0,33282.6
39167,211,32170,96597,1,1,13315.92,0,0,13315.92,13315.92,0,0,0,0,13315.92
39167,299,67333,202181,14,1,9447.01,0,18423.651922104276,27870.68,9447.01,0,0,0,0,9447.01
39168,202,10542,31654,1,1,2755.25,0,1272.3999631240144,4027.65,2755.25,0,0,0,0,2755.25
39168,203,13401,40239,1,1,5120.02,0,0,5120.02,5120.02,0,0,0,0,5120.02
39168,517,843898,2533972,8,8,322422.6,0,0,322422.6,322422.6,0,0,0,0,322422.6
39168,528,317684,953909,2,2,121375.4,0,0,121375.4,121375.4,0,0,0,0,121375.4
39168,590,143972,432305,3,3,55006.520000000004,0,0,55006.520000000004,55006.520000000004,0,0,0,0,55006.520000000004
39168,599,53170,159654,2,1,20314.370000000003,0,0,20314.370000000003,20314.370000000003,0,0,0,0,20314.370000000003
39169,517,273160,820218,2,2,107669.97,0,0,107669.97,107669.97,0,0,0,0,107669.97
39170,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0
39170,212,696700,2091982,28,28,262531.55,0,3819.599858172932,266351.15,262531.55,0,0,0,0,262531.55
39170,241,3750,11260,2,2,1433.6399999999999,0,0,1433.6399999999999,1433.6399999999999,0,0,0,0,1433.6399999999999
39170,290,1439,4321,1,1,550.15,0,0,550.15,550.15,0,0,0,0,550.15
39170,318,216956,651453,3,3,82942.96,0,0,82942.96,82942.96,0,0,0,0,82942.96
39170,517,228855,687183,6,6,87492.14,0,0,87492.14,87492.14,0,0,0,0,87492.14
39170,522,51562,154824,3,3,19712.18,0,0,19712.18,19712.18,0,0,0,0,19712.18
39170,523,213840,642097,1,1,81751.79000000001,0,0,81751.79000000001,81751.79000000001,0,0,0,0,81751.79000000001
39170,590,127872,383963,7,7,48886.229999999996,0,0,48886.229999999996,48886.229999999996,0,0,0,0,48886.229999999996
39171,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
39171,100,6,18,6,6,2.16,0,0,2.16,2.16,0,0,0,0,2.16
39171,299,174875,525101,17,1,44338,0,21226.198669910307,65564.2,44338,0,0,0,0,44338
39171,593,43762,131404,1,1,16407.09,0,0,16407.09,16407.09,0,0,0,0,16407.09
39172,0,0,0,1,1,0,0,0,0,0,0,0,0,0.6537266885459999,0
39172,100,106594,320070,1,1,12725.710000000001,24024.71,0,36750.42,36750.42,0,0,0,0.6537266885459999,36750.42
39172,517,204197,613142,1,1,24377.97,46022.99,0,70400.96,70400.96,0,0,0,0.6537266885459999,70400.95999999999
39172,530,1804969,5419780,1,1,215485.57,406813.54000000004,0,622299.11,622299.11,0,0,0,0.6537266885459999,622299.1100000001
39172,590,2679,8044,1,1,319.82,603.79,0,923.61,923.61,0,0,0,0.6537266885459999,923.6099999999999
39173,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39174,592,58059,174334,1,1,21509.33,0,0,21509.33,21509.33,0,0,0,0,21509.33
39175,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39175,212,24226,72743,1,1,8975.039999999999,0,0,8975.039999999999,8975.039999999999,0,0,0,0,8975.039999999999
39175,299,10105,30342,1,1,168.15,0,3575.42893019149,3743.59,168.15,0,0,0,0,168.15
39176,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
39177,593,302372,907932,1,1,72091.65,34390.62,0,106482.27,106482.27,0,0,0,0.32297022243999995,106482.26999999999
39178,517,183406,550713,1,1,61547.21,1685.65,0,63232.86,63232.86,0,0,0,0.02665793412999999,63232.86
39178,522,34879,104731,1,1,11704.630000000001,320.57,0,12025.2,12025.2,0,0,0,0.02665793412999999,12025.2
39178,590,353263,1060743,1,1,118547.73,3246.78,0,121794.51,121794.51,0,0,0,0.02665793412999999,121794.51
39179,517,97356,292331,1,1,30087.719999999998,7810.06,0,37897.78,37897.78,0,0,0,0.206082016942,37897.78
39179,523,194784,584878,2,2,60197.68,15625.890000000001,0,75823.57,75823.57,0,0,0,0.206082016942,75823.57
39180,0,0,0,9,9,0,0,0,0,0,0,0,0,0.7398353059910001,0
39180,100,65809,197605,4,4,5793.9000000000005,16476.2,0,22270.1,22270.1,0,0,0,0.7398353059910001,22270.100000000002
39180,517,62520,187729,1,1,5504.33,15652.72,0,21157.05,21157.05,0,0,0,0.7398353059910001,21157.05
39180,597,233997,702623,4,2,20601.28,58584.34,0,79185.62000000001,79185.62000000001,0,0,0,0.7398353059910001,79185.62
39181,100,668,2006,1,1,144.82,107.45,0,252.27,252.27,0,0,0,0.425957344812,252.26999999999998
39181,205,13372,40152,1,1,2898.64,2150.88,0,5049.52,5049.52,0,0,0,0.425957344812,5049.52
39181,517,1592294,4781181,8,8,345161.1,256120.2,0,601281.3,601281.3,0,0,0,0.425957344812,601281.3
39181,529,409265,1228900,2,2,88716.23,65830.22,0,154546.45,154546.45,0,0,0,0.425957344812,154546.45
39181,533,431600,1295965,1,1,93557.8,69422.75,0,162980.55000000002,162980.55000000002,0,0,0,0.425957344812,162980.55
39181,590,228220,685276,2,2,49471.17,36709.130000000005,0,86180.3,86180.3,0,0,0,0.425957344812,86180.3
39181,593,1446554,4343568,2,2,313569.14,232677.95,0,546247.09,546247.09,0,0,0,0.425957344812,546247.0900000001
39181,597,629874,1891322,3,3,136537.54,101315.1,0,237852.63999999998,237852.63999999998,0,0,0,0.425957344812,237852.64
39182,100,38590,115874,1,1,4738.9800000000005,10950.37,0,15689.35,15689.35,0,0,0,0.6979500380899999,15689.350000000002
39182,517,338409,1016141,1,1,41557.73,96027.77,0,137585.5,137585.5,0,0,0,0.6979500380899999,137585.5
39182,592,1933263,5805009,1,1,237410.75,548587.4400000001,0,785998.1900000001,785998.1900000001,0,0,0,0.6979500380899999,785998.1900000001
39182,593,1932421,5802481,1,1,237307.33,548348.57,0,785655.9,785655.9,0,0,0,0.6979500380899999,785655.8999999999
39183,100,9142,27451,1,1,2464.29,755.1800000000001,0,3219.4700000000003,3219.4700000000003,0,0,0,0.234568851513,3219.4700000000003
39183,517,205151,616007,1,1,55298.78,16946.510000000002,0,72245.29,72245.29,0,0,0,0.234568851513,72245.29000000001
39183,522,70592,211967,1,1,19028.22,5831.26,0,24859.48,24859.48,0,0,0,0.234568851513,24859.480000000003
39183,593,792451,2379493,1,1,213606.5,65460.42,0,279066.92000000004,279066.92000000004,0,0,0,0.234568851513,279066.92
39184,100,64031,192266,1,1,3174.48,19374.48,0,22548.96,22548.96,0,0,0,0.859218954971,22548.96
39184,517,2341650,7031273,16,16,116091.78,708535.91,0,824627.69,824627.69,0,0,0,0.859218954971,824627.6900000001
39184,523,123061,369515,1,1,6100.97,37235.76,0,43336.729999999996,43336.729999999996,0,0,0,0.859218954971,43336.73
39184,530,3534244,10612274,1,1,175217.14,1069390.34,0,1244607.48,1244607.48,0,0,0,0.859218954971,1244607.48
39184,580,55336,166157,1,1,2743.38,16743.52,0,19486.9,19486.9,0,0,0,0.859218954971,19486.9
39184,590,334819,1005362,3,3,16599.32,101309.56999999999,0,117908.89,117908.89,0,0,0,0.859218954971,117908.88999999998
39184,593,186134,558905,1,1,9227.99,56320.39,0,65548.38,65548.38,0,0,0,0.859218954971,65548.38
39185,592,30659,92060,1,1,9374.539999999999,1422.26,0,10796.800000000001,10796.800000000001,0,0,0,0.131730515015,10796.8
39185,597,68853,206747,6,6,21053.12,3194.1099999999997,0,24247.23,24247.23,0,0,0,0.131730515015,24247.23
39186,0,0,0,32,32,0,0,0,0,0,0,0,0,0.43792707544899995,0
39186,100,946,2841,1,1,239.46,186.6,0,426.06,426.06,0,0,0,0.43792707544899995,426.06
39186,201,4309,12939,2,2,1090.71,849.77,0,1940.48,1940.48,0,0,0,0.43792707544899995,1940.48
39186,202,20007,60076,3,3,2486.34,1937.1299999999999,4586.082357128568,9009.55,4423.47,0,0,0,0.43792707544899995,4423.47
39186,203,51504,154651,4,4,10507.32,8186.57,4499.099761735025,23192.989999999998,18693.89,0,0,0,0.43792707544899995,18693.89
39186,205,21082,63303,2,2,3650.16,2843.9700000000003,2999.399841156683,9493.53,6494.13,0,0,0,0.43792707544899995,6494.13
39186,211,31711,95219,2,2,8026.379999999999,6253.58,0,14279.960000000001,14279.960000000001,0,0,0,0.43792707544899995,14279.96
39186,212,382059,1147210,16,16,87169.93,67916.59,16960.556311796638,172047.07,155086.52,0,0,0,0.43792707544899995,155086.52
39186,241,2399,7203,2,2,607.1700000000001,473.08,0,1080.25,1080.25,0,0,0,0.43792707544899995,1080.25
39186,290,5622,16881,1,1,1422.95,1108.69,0,2531.64,2531.64,0,0,0,0.43792707544899995,2531.6400000000003
39186,517,232887,699290,3,3,58946.01,45926.51,0,104872.52,104872.52,0,0,0,0.43792707544899995,104872.52
39186,590,56617,170003,4,4,14330.28,11165.08,0,25495.36,25495.36,0,0,0,0.43792707544899995,25495.36
39186,592,275237,826455,2,2,69665.27,54278.17,0,123943.44,123943.44,0,0,0,0.43792707544899995,123943.44
39187,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39188,593,275000,825743,1,1,84643.74,20423.81,0,105067.55,105067.55,0,0,0,0.19438735781,105067.55
39189,211,33100,99389,1,1,6605.17,7095.59,0,13700.76,13700.76,0,0,0,0.517896682124,13700.76
39189,290,54814,164590,1,1,10938.29,11750.4,0,22688.69,22688.69,0,0,0,0.517896682124,22688.690000000002
39189,299,9400,28226,2,1,1875.84,2015.12,0,3890.96,3890.96,0,0,0,0.517896682124,3890.96
39190,203,13504,40548,1,1,1141.04,1473.47,2544.799926248029,5159.31,2614.51,0,0,0,0.5635695868989999,2614.51
39190,517,557353,1673564,4,4,92935.35,120008.92,0,212944.27000000002,212944.27000000002,0,0,0,0.5635695868989999,212944.27000000002
39191,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39192,100,10866,32627,2,2,3677.06,0,0,3677.06,3677.06,0,0,0,0,3677.06
39192,190,9818,29481,1,1,3322.52,0,0,3322.52,3322.52,0,0,0,0,3322.52
39192,517,464355,1394319,4,4,157139.77000000002,0,0,157139.77000000002,157139.77000000002,0,0,0,0,157139.77000000002
39192,597,455959,1369107,7,7,154298.35,0,0,154298.35,154298.35,0,0,0,0,154298.35
39193,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39194,100,1517,4555,1,1,513.38,0,0,513.38,513.38,0,0,0,0,513.38
39194,517,35240,105815,1,1,11925.32,0,0,11925.32,11925.32,0,0,0,0,11925.32
39194,522,78750,236463,1,1,26649.37,0,0,26649.37,26649.37,0,0,0,0,26649.37
39195,517,293952,882650,1,1,102774.55,11652.17,0,114426.72,114426.72,0,0,0,0.10183085028,114426.72
39196,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39197,517,104125,312656,1,1,34276.17,5506.179999999999,0,39782.35,39782.35,0,0,0,0.138407706873,39782.35
39198,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39199,580,65574,196899,1,1,20815.68,4237.74,0,25053.420000000002,25053.420000000002,0,0,0,0.16914763406599995,25053.42
39200,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39202,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39203,590,16755,50310,1,1,4372.62,2439.35,0,6811.97,6811.97,0,0,0,0.35809978135599996,6811.969999999999
39204,0,0,0,16,16,0,0,0,0,0,0,0,0,0.03278666038199999,0
39204,212,62051,186320,2,2,21041.1,713.23,1233.7999690091067,22988.13,21754.33,0,0,0,0.03278666038199999,21754.329999999998
39204,500,49911,149868,2,2,17884.48,606.24,0,18490.72,18490.72,0,0,0,0.03278666038199999,18490.72
39204,517,538811,1617887,3,3,193070.23,6544.67,0,199614.9,199614.9,0,0,0,0.03278666038199999,199614.90000000002
39204,522,156919,471181,2,2,56228.23,1906.06,0,58134.28999999999,58134.28999999999,0,0,0,0.03278666038199999,58134.29
39204,523,317701,953961,2,2,113840.75,3858.9799999999996,0,117699.73,117699.73,0,0,0,0.03278666038199999,117699.73
39204,528,1978783,5941692,4,4,709050.49,24035.46,0,733085.95,733085.95,0,0,0,0.03278666038199999,733085.95
39204,529,345718,1038088,3,3,123880.01000000001,4199.3,0,128079.31000000001,128079.31000000001,0,0,0,0.03278666038199999,128079.31000000001
39204,590,709094,2129195,15,15,254086.99,8613.07,0,262700.06,262700.06,0,0,0,0.03278666038199999,262700.06
39204,592,499417,1499599,4,4,178954.32,6066.2,0,185020.52,185020.52,0,0,0,0.03278666038199999,185020.52000000002
39204,593,511414,1535623,2,2,183253.23,6211.93,0,189465.16,189465.16,0,0,0,0.03278666038199999,189465.16
39204,597,442058,1327368,1,1,158401.17,5369.49,0,163770.66,163770.66,0,0,0,0.03278666038199999,163770.66
39205,517,68401,205388,1,1,25814.16,812.34,0,26626.5,26626.5,0,0,0,0.030508111477,26626.5
39206,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39207,590,25184,75620,1,1,9803.38,0,0,9803.38,9803.38,0,0,0,0,9803.38
39208,212,70833,212690,1,1,24762.149999999998,2810.99,0,27573.14,27573.14,0,0,0,0.101946494899,27573.14
39209,517,488179,1465855,3,3,120965.90000000001,69067.51,0,190033.41,190033.41,0,0,0,0.363449317975,190033.41
39210,211,32811,98522,1,1,12202.74,0,1378.4999567605146,13581.24,12202.74,0,0,0,0,12202.74
39210,299,55587,166910,13,1,5022.59,0,17985.978185832813,23008.54,5022.59,0,0,0,0,5022.59
39211,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39212,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
39213,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39214,100,3382,10155,1,1,1292.11,0,0,1292.11,1292.11,0,0,0,0,1292.11
39215,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
39216,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
39217,202,11278,33864,1,1,3036.46,0,1272.3999631240144,4308.86,3036.46,0,0,0,0,3036.46
39218,593,360126,1081350,1,1,67754.58,69836.42,0,137591,137591,0,0,0,0.507565543071,137591
39219,517,716102,2150239,1,1,415039.08,0,0,415039.08,415039.08,0,0,0,0,415039.08
39219,817,228352,685673,2,2,132348.59,0,0,132348.59,132348.59,0,0,0,0,132348.59
39219,831,2901307,8711755,1,1,1681542.74,0,0,1681542.74,1681542.74,0,0,0,0,1681542.74
39219,892,420000,1261134,1,1,243424.06,0,0,243424.06,243424.06,0,0,0,0,243424.06
39220,529,131531,394948,1,1,44590.1,5663.08,0,50253.18,50253.18,0,0,0,0.11269078461,50253.18
39221,517,319782,960209,1,1,90787.58,27683,0,118470.58,118470.58,0,0,0,0.233669961435,118470.58
39222,0,0,0,8,8,0,0,0,0,0,0,0,0,0.634284969165,0
39222,100,173673,521488,2,2,23530.55,40810.65,0,64341.200000000004,64341.200000000004,0,0,0,0.634284969165,64341.2
39223,522,49999,150132,1,1,19463.11,0,0,19463.11,19463.11,0,0,0,0,19463.11
39224,299,4700,14113,1,1,105.44,461.54,1378.4999567605146,1945.48,566.98,0,0,0,0.814004376368,566.98
39225,590,155921,468184,1,1,55399.81,8629.03,0,64028.840000000004,64028.840000000004,0,0,0,0.134767527297,64028.84
39227,0,0,0,18,18,0,0,0,0,0,0,0,0,0.119003081503,0
39227,100,15998,48037,7,7,5284.13,713.83,0,5997.96,5997.96,0,0,0,0.119003081503,5997.96
39227,203,32627,97969,2,2,5625.25,759.85,5847.318293591586,12232.41,6385.1,0,0,0,0.119003081503,6385.1
39227,212,287229,862461,10,10,85390.88,11534.4,10761.55786565235,107686.84,96925.28,0,0,0,0.119003081503,96925.28
39227,290,12647,37975,2,2,4177.3,564.26,0,4741.5599999999995,4741.5599999999995,0,0,0,0.119003081503,4741.56
39227,299,131623,395221,20,2,27848.489999999998,3761.65,17736.98618855358,49347.14,31610.14,0,0,0,0.119003081503,31610.14
39227,315,52818,158596,2,2,17445.78,2356.52,0,19802.3,19802.3,0,0,0,0.119003081503,19802.3
39227,497,6851,20571,1,1,2262.83,305.67,0,2568.5,2568.5,0,0,0,0.119003081503,2568.5
39227,517,604286,1814488,11,11,199595.97999999998,26960.93,0,226556.91,226556.91,0,0,0,0.119003081503,226556.90999999997
39227,522,105788,317650,2,2,34941.92,4719.88,0,39661.8,39661.8,0,0,0,0.119003081503,39661.799999999996
39227,528,76184,228757,3,3,25163.52,3399.06,0,28562.579999999998,28562.579999999998,0,0,0,0.119003081503,28562.58
39227,590,107323,322259,13,13,35448.89,4788.42,0,40237.31,40237.31,0,0,0,0.119003081503,40237.31
39227,593,248250,745420,3,3,81997.15,11075.970000000001,0,93073.12,93073.12,0,0,0,0.119003081503,93073.12
39227,792,187409,562733,2,2,61901.36,8361.48,0,70262.84,70262.84,0,0,0,0.119003081503,70262.84
39228,0,0,0,1,1,0,0,0,0,0,0,0,0,0.209633028228,0
39228,517,201551,605198,2,2,60154.61,15955.099999999999,0,76109.71,76109.71,0,0,0,0.209633028228,76109.70999999999
39228,522,117072,351532,2,2,34941.03999999999,9267.61,0,44208.65,44208.65,0,0,0,0.209633028228,44208.649999999994
39228,580,223403,670812,6,6,66676.38,17684.91,0,84361.29,84361.29,0,0,0,0.209633028228,84361.29000000001
39228,593,542050,1627613,5,5,161779.11,42909.51,0,204688.62,204688.62,0,0,0,0.209633028228,204688.62
70001,0,0,0,1998,1988,0,0,0,0,0,0,0,0,0,0
70001,100,7682338,23067741,1771,1769,1544846.5,0,0,1544846.5,1544846.5,0,0,0,0,1544846.5
70001,190,185068,555703,26,26,37215.41,0,0,37215.41,37215.41,0,0,0,0,37215.41
70001,200,3678,11044,2,2,739.62,0,0,739.62,739.62,0,0,0,0,739.62
70001,201,1202118,3609598,269,269,241734.59,0,0,241734.59,241734.59,0,0,0,0,241734.59
70001,202,26670118,80082493,2710,2710,3776496.02,0,1587759.851369913,5363117.13,3776496.02,0,0,0,0,3776496.02
70001,203,110019595,330355720,8367,8367,15767182.57,0,6357670.172145851,22123913.97,15767182.57,0,0,0,0,15767182.57
70001,204,15252875,45799815,873,873,2420298.95,0,648331.8147583831,3067213.69,2420298.95,0,0,0,0,2420298.95
70001,205,38573540,115824794,2356,2356,6055552.35,0,1701232.0111148718,7756784.42,6055552.35,0,0,0,0,6055552.35
70001,206,55260307,165930152,1118,1118,10234151.96,0,878190.0659166308,11112341.94,10234151.96,0,0,0,0,10234151.96
70001,207,11619421,34889642,459,459,1987554.78,0,349004.84596995416,2336559.64,1987554.78,0,0,0,0,1987554.78
70001,208,1755525,5271313,13,13,346188.96,0,6830.939996084578,353019.9,346188.96,0,0,0,0,346188.96
70001,209,24338500,73081214,128,128,4814095.68,0,80153.31233405697,4894248.99,4814095.68,0,0,0,0,4814095.68
70001,210,32050369,96237651,1089,1089,5650193.35,0,794840.0076044062,6445033.28,5650193.35,0,0,0,0,5650193.35
70001,211,136030985,408460328,7096,7096,23620629.62,0,3733955.4765397366,27354584.91,23620629.62,0,0,0,0,23620629.62
70001,212,1772920,5323551,111,111,338650.49,0,17867.3950797586,356517.84,338650.49,0,0,0,0,338650.49
70001,213,23208720,69688824,52,52,3648533.6,0,1018526.9732661911,4667060.55,3648533.6,0,0,0,0,3648533.6
70001,225,197246,592271,1,1,39664.39,0,0,39664.39,39664.39,0,0,0,0,39664.39
70001,234,9974791,29951319,726,726,1463715.16,0,542124.8954592597,2005839.9,1463715.16,0,0,0,0,1463715.16
70001,241,3204547,9622316,517,517,644407.0599999999,0,0,644407.0599999999,644407.0599999999,0,0,0,0,644407.0599999999
70001,278,10104097,30339577,248,248,1881435.16,0,150406.3156337887,2031841.48,1881435.16,0,0,0,0,1881435.16
70001,290,690191,2072434,159,159,138790.89,0,0,138790.89,138790.89,0,0,0,0,138790.89
70001,295,42914864,128860476,1555,1555,7645882.67,0,983901.742066038,8629784.55,7645882.67,0,0,0,0,7645882.67
70001,297,1063706,3193990,8,8,213901.52,0,0,213901.52,213901.52,0,0,0,0,213901.52
70001,299,147521376,442962323,10423,642,25497097.26,0,4168085.554610898,29665184.12,25497097.26,0,0,0,0,25497097.26
70001,301,33568,100794,4,4,6750.19,0,0,6750.19,6750.19,0,0,0,0,6750.19
70001,313,786370,2361234,9,9,158131.83,0,0,158131.83,158131.83,0,0,0,0,158131.83
70001,314,8978660,26960213,229,229,1805525.22,0,0,1805525.22,1805525.22,0,0,0,0,1805525.22
70001,315,108184541,324845723,899,899,21753712.56,0,1205.4599993090433,21754918.02,21753712.56,0,0,0,0,21753712.56
70001,318,4724085,14185011,46,46,949970.22,0,0,949970.22,949970.22,0,0,0,0,949970.22
70001,390,677187,2033385,90,90,136175.75,0,0,136175.75,136175.75,0,0,0,0,136175.75
70001,391,62655677,188136199,109,109,12599481.120000001,0,0,12599481.120000001,12599481.120000001,0,0,0,0,12599481.120000001
70001,396,521931,1567202,15,15,104955.49,0,0,104955.49,104955.49,0,0,0,0,104955.49
70001,397,18778013,56384740,18,18,3776086.0700000003,0,0,3776086.0700000003,3776086.0700000003,0,0,0,0,3776086.0700000003
70001,492,530546,1593070,1,1,106687.9,0,0,106687.9,106687.9,0,0,0,0,106687.9
70001,501,8985,26979,1,1,1806.78,0,0,1806.78,1806.78,0,0,0,0,1806.78
70001,516,68640,206105,1,1,13802.85,0,0,13802.85,13802.85,0,0,0,0,13802.85
70001,517,10708004,32152926,181,181,2152611.85,0,669.6999996161351,2153281.55,2152611.85,0,0,0,0,2152611.85
70001,522,3032895,9106872,47,47,609887.27,0,0,609887.27,609887.27,0,0,0,0,609887.27
70001,523,2326614,6986125,18,18,467860.75,0,0,467860.75,467860.75,0,0,0,0,467860.75
70001,528,823082,2471469,9,9,165514.28,0,0,165514.28,165514.28,0,0,0,0,165514.28
70001,529,1647317,4946398,2,2,331260.27,0,0,331260.27,331260.27,0,0,0,0,331260.27
70001,530,334078,1003136,9,9,67180.04,0,0,67180.04,67180.04,0,0,0,0,67180.04
70001,532,145182,435938,1,1,29194.77,0,0,29194.77,29194.77,0,0,0,0,29194.77
70001,580,169954,510321,25,25,34176.15,0,0,34176.15,34176.15,0,0,0,0,34176.15
70001,590,2840423,8528933,195,195,571182.8,0,0,571182.8,571182.8,0,0,0,0,571182.8
70001,591,296184,889352,1,1,59559.89,0,0,59559.89,59559.89,0,0,0,0,59559.89
