year,class_group,cty_mc_PC,cty_mc_parcels,cty_mc_PC_residential,cty_mc_PC_industrial,cty_mc_PC_commercial,cty_mc_PC_com_incent,cty_mc_PC_com_incent_inTIF,cty_mc_PC_ind_incent,cty_mc_PC_ind_incent_inTIF,cty_mc_PC_inTIF,cty_mc_PC_withincents,cty_mc_PC_incents_inTIFs,cty_mc_PC_claimed_exe,cty_mc_PC_comandind,cty_mc_PC_comandind_inTIF,cty_mc_fmv_incentive,cty_mc_fmv_taxed,cty_mc_fmv_incents_inTIFs,cty_mc_fmv_inTIF,cty_mc_fmv_incents_tif_increment,cty_mc_fmv_tif_increment,cty_mc_fmv_untaxable_value,cty_mc_fmv,cty_mc_fmv_exemptions,cty_mc_fmv_abatements,cty_mc_zero_bill,cty_mc_fmv_residential,cty_mc_fmv_c2,cty_mc_fmv_industrial,cty_mc_fmv_indwithincent,cty_mc_fmv_ind_incent_inTIF,cty_mc_fmv_commercial,cty_mc_fmv_comwithincent,cty_mc_fmv_com_incent_inTIF,cty_mc_fmv_comandind,cty_mc_levy,cty_mc_current_rate_avg,cty_mc_avg_C2_bill_noexe,cty_mc_avg_C2_bill_withexe,cty_mc_av_taxed,cty_mc_av_taxed_commerc,cty_mc_av_taxed_indust,cty_mc_untaxable_value_av,cty_mc_av,cty_mc_final_tax_to_dist,cty_mc_final_tax_to_tif,cty_mc_taxed_eav,cty_mc_taxed_eav_commerc,cty_mc_taxed_eav_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,cty_mc_taxable_value_fmv,cty_mc_pct_fmv_untaxable,cty_mc_pct_fmv_taxed,cty_mc_pct_fmv_incentinTIF,cty_mc_pct_fmv_incents_tif_increment,cty_mc_pct_av_taxed,cty_mc_pct_av_untaxable,cty_mc_pct_incent_oftotalPC,cty_mc_pct_incent_ofcomPC,cty_mc_pct_incent_ofindPC,cty_mc_pct_PC_incent_inTIF
2016,6,1890,1840,0,1890,0,0,0,1890,651,651,1890,651,6,1890,651,4093569030,3451237231.298684,1454942900,1454942900,641931877.7246033,641931877.7246033,582403506.8777986,4093569030,0,5833493.8641552515,1,0,0,4093569030,4093569030,1454942900,0,0,0,4093569030,112286822.49332565,0.11808702645502646,NA,NA,345182338.1057483,0,345182338.1057483,582403506.8777986,409415518,112286822.49332565,18756307.666674346,967615130.1780337,0,967615130.1780337,1635245,0,0,0,0,0,0,1147673580.0576,1632593510.479845,0,0,0,0,0,0,0,6,3511165523.1222014,0.1422727948666835,0.8430875859197822,0.35542161115089344,0.15681471914120948,0.843110050620378,1.4225242602499462,1,NA,1,0.34444444444444444
2016,7A,27,27,0,0,27,27,15,0,0,15,27,15,0,27,15,458852810,431412508.98397243,127970160,127970160,27440305.721463166,27440305.721463166,67455906.91974218,458852810,0,0,0,0,0,0,0,0,458852810,458852810,127970160,458852810,8960160.990809394,0.09024925925925925,NA,NA,43593180.12159214,43593180.12159214,0,67455906.91974218,46473105,8960160.990809394,593473.4491906066,122200402.51684709,122200402.51684709,0,0,0,0,0,0,0,0,130273407.93599999,189092398.27742127,0,0,0,0,0,0,0,0,391396903.08025783,0.14700990263030575,0.9401980320965506,0.27889152514942644,0.05980197815823154,0.9380302891660056,1.45150419623871,1,1,NA,0.5555555555555556
2016,7B,139,139,0,0,139,139,30,0,0,30,139,30,0,139,30,1088814950,1003831371.9406925,324785670,324785670,84983585.51348317,84983585.51348317,159073064.3424522,1088814950,0,0,0,0,0,0,0,0,1088814950,1088814950,324785670,1088814950,20732170.611872256,0.09597726618705035,NA,NA,100383137.19406927,100383137.19406927,0,159073064.3424522,108881495,20732170.611872256,2103526.728127742,281394010.18241495,281394010.18241495,0,0,0,0,0,0,0,0,305216606.784,445913613.964762,0,0,0,0,0,0,0,0,929741885.6575478,0.14609742853223331,0.9219485569523935,0.2982928090765102,0.07805144989374288,0.9219485569523936,1.4609742853223333,1,1,NA,0.2158273381294964
2016,8A,420,392,0,0,420,420,157,0,0,157,420,157,2,420,157,334318565,264959972.25756857,138357410,138357410,68640652.42545176,68640652.42545176,46909068.26452518,334318565,0,4695180.507990868,0,0,0,0,0,0,334318565,334318565,138357410,334318565,15050841.219531782,0.20528859523809523,NA,NA,26665187.4696343,26665187.4696343,0,46909068.26452518,33601726,15050841.219531782,3578094.4704682184,74747853.51487887,74747853.51487887,0,1316153,0,0,0,0,0,0,94192358.3232,131495500.15911698,0,0,0,0,0,0,0,2,287409496.7354748,0.1403124838865146,0.7925374178893373,0.4138490185251902,0.2053151084369238,0.7935660051996822,1.396031509349406,1,1,NA,0.3738095238095238
2016,8B,463,453,0,463,0,0,0,463,165,165,463,165,0,463,165,260435760,176775729.65586162,121647730,121647730,80760143.11915088,80760143.11915088,34592373.76029433,260435760,0,0,0,0,0,260435760,260435760,121647730,0,0,0,260435760,10835207.4850954,0.21010539956803456,NA,NA,17677572.965586163,0,17677572.965586163,34592373.76029433,26043576,10835207.4850954,3685569.954904599,49553772.53713113,0,49553772.53713113,0,0,0,0,0,0,0,73005352.2432,96969342.12485707,0,0,0,0,0,0,0,0,225843386.23970568,0.13282497672475674,0.6787690356188475,0.467093036685899,0.3100962138192961,0.6787690356188475,1.3282497672475675,1,NA,1,0.3563714902807775
2016,9,1823,1823,0,0,0,0,0,0,0,764,0,0,1,0,0,0,1393317964.0523796,0,667022440,0,244348494.73219275,24465651.413858544,1652373140,0,308019.40639269404,2,0,0,0,0,0,0,0,0,0,35586369.35433379,0.10153190345584202,NA,NA,139331796.40523797,0,0,24465651.413858544,165237314,35586369.35433379,5230837.475666211,390574891.68316305,0,0,86344,0,0,0,0,0,0,463193238.6048,68582114.04332827,0,0,0,0,0,0,0,1,1627907488.5861413,0.014806372012231174,0.8432223511284985,NA,NA,0.8432223511284985,0.14806372012231175,0,NA,NA,NA
2017,0,96711,95891,0,0,0,0,0,0,0,36889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96711,0,0,0,0,0,0,0,0,0,0,0.10675548407109843,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2017,1,63810,63694,0,0,0,0,0,0,0,22137,0,0,2,0,0,0,3003827389.872444,0,1515541480,0,730753293.3602046,73075583.49607718,3735111730,2531.4746683768185,10.125898673507274,4244,0,0,0,0,0,0,0,0,0,89584914.28260438,0.11166257655539884,NA,NA,300382738.9872444,0,0,73075583.49607718,373511173,89584914.28260438,18091874.73739562,889943940.797509,0,0,753,0,0,0,0,0,750,1106601552.2470999,216501031.22382784,0,0,0,0,0,0,1,1,3662036146.503923,0.01956449733729309,0.8042135301458423,NA,NA,0.8042135301458423,0.19564497337293088,0,NA,NA,NA
2017,2,1581809,1146217,1581809,0,0,0,0,0,0,169603,0,0,1031457,0,0,0,308434498530.3422,0,37758933960,0,11400304811.031797,6317626565.080823,371657381320,51759624546.380424,37600.83707429034,29818,371657381320,371657381320,0,0,0,0,0,0,0,8188072889.348025,0.0999037708914288,4942.733638144315,5558.494259275955,30845334488.68822,0,0,6317626565.080823,37167758455,8188072889.348025,265518267.06197497,91385472489.6366,0,0,15334845104.3562,10166813978,2198339117,2682601187,53857123,34385649,198836910.35619998,110116917974.6285,18717232224.364906,1028627,281897,157155,2536,17701,28,5564,3,365339754754.9192,0.016998523055408648,0.8298893390328702,NA,NA,0.8298949350425179,0.16997599068907376,0,NA,NA,NA
2017,3,24196,18398,24196,0,0,0,0,0,0,6460,0,0,43,0,0,0,21859456579.6104,0,6548087880,0,2666228987.5300016,269697816.5644559,24597757840,20412856.516015798,10336321.59854187,40,24597757840,0,0,0,0,0,0,0,0,544703704.7015672,0.09049853074888412,NA,NA,2185945657.96104,0,0,269697816.5644559,2459775784,544703704.7015672,61413603.27843286,6476301200.841173,0,0,9110059,81000,5792265,174452,0,0,0,7287577715.2568,799033721.1355137,9,23,2,0,0,0,0,13,24328060023.435543,0.010964325216905865,0.8886767941126459,NA,NA,0.8886767941126459,0.10964325216905864,0,NA,NA,NA
2017,4,813,742,0,42,771,0,0,0,0,205,0,0,0,813,205,0,531086217.26187545,0,130848872,0,39346608.71432174,9836652.178580435,570432960,0,0,2,0,0,47623272,0,0,522809688,0,0,570432960,35019981.126377605,0.10687944649446494,NA,NA,132771554.31546886,121264074.17049302,11507480.144975843,9836652.178580435,142608240,35019981.126377605,2294995.7136223963,393362283.9704396,359269072.54491967,34093211.42551993,0,0,0,0,0,0,0,422505432.648,29143049.40948025,0,0,0,0,0,0,0,0,560596307.8214196,0.017244186203021008,0.9310230202369012,NA,NA,0.9310230202369012,0.06897674481208403,0,0,0,NA
2017,5A,70318,65547,0,0,70318,0,0,0,0,27412,0,0,113,70318,27412,0,57254471646.907555,0,19822725972,0,8084106406.934719,2027396664.1767216,65366651056,20518016.67397982,4962233.098187464,431,0,0,0,0,0,65366651056,0,0,65366651056,3630550896.908386,0.09933469893910521,NA,NA,14313617911.726889,14313617911.726889,0,2027396664.1767216,16341662764,3630550896.908386,506910748.2416136,42406955787.07325,42406955787.07325,0,18872584,11489821,2394400,993298,317663,2000,0,48415444270.9028,6006568096.956373,96,29,11,4,1,0,0,13,63339254391.82328,0.03101576463569839,0.8758972766993571,NA,NA,0.8758972766993571,0.12406305854279356,0,0,NA,NA
2017,5B,23400,22772,0,23400,0,0,0,0,0,11383,0,0,34,23400,11383,0,9493256157.619211,0,4315465396,0,1753803931.1039312,439658622.091472,11247703876,175805.8527694333,4654751.409187566,18,0,0,11247703876,0,0,0,0,0,11247703876,744072720.7912545,0.10328555341880342,NA,NA,2373314039.404803,0,2373314039.404803,439658622.091472,2811925969,744072720.7912545,112568899.79874544,7031417504.54461,0,7031417504.54461,3577873,113400,0,0,16815,0,0,8330893068.356299,1302576599.6704042,14,0,0,1,0,0,0,19,10808045253.908527,0.03908874441739188,0.8440172556352257,NA,NA,0.8440172556352257,0.15635497766956752,0,NA,0,NA
2017,6,1963,1913,0,1963,0,0,0,1963,666,666,1963,666,6,1963,666,4366915160,3694946397.9992814,1437395930,1437395930,671446077.3214675,671446077.3214675,622028549.4079393,4366915160,0,6419819.759003611,0,0,0,4366915160,4366915160,1437395930,0,0,0,4366915160,123892528.28098537,0.1151248344370861,NA,NA,369494639.7999282,0,369494639.7999282,622028549.4079393,436691516,123892528.28098537,20991071.26901463,1094701769.335247,0,1094701769.335247,1902000,0,0,0,0,0,0,1293785954.4531999,1842883983.3309019,0,0,0,0,0,0,0,6,3744886610.5920606,0.14244118024219626,0.8461227806402544,0.3291559092254039,0.15375752738953313,0.8461227806402545,1.4244118024219625,1,NA,1,0.3392766174223128
2017,7A,23,23,0,0,23,23,13,0,0,13,23,13,0,23,13,539392970,466779997.9619154,209059040,209059040,72612973.99738756,72612973.99738756,77278297.09402606,539392970,0,0,0,0,0,0,0,0,539392970,539392970,209059040,539392970,10413770.432968406,0.09017826086956522,NA,NA,46986762.73818542,46986762.73818542,0,77278297.09402606,54248060,10413770.432968406,1949647.2170315934,139207681.96442196,139207681.96442196,0,0,0,0,0,0,0,0,160720727.362,228952410.800471,0,0,0,0,0,0,0,0,462114672.9059739,0.14326901052126442,0.8653802031604442,0.3875820628511343,0.13461980047197789,0.8661464158936821,1.4245356809815146,1,1,NA,0.5652173913043478
2017,7B,167,167,0,0,167,167,45,0,0,45,167,45,0,167,45,1115076000,1047934485.239671,306206090,306206090,67141528.62354808,67141528.62354808,163904325.64830545,1115076000,0,0,0,0,0,0,0,0,1115076000,1115076000,306206090,1115076000,23461077.611713186,0.09195862275449102,NA,NA,104978805.2526523,104978805.2526523,0,163904325.64830545,112271083,23461077.611713186,1641107.4282868132,311020706.322033,311020706.322033,0,0,0,0,0,0,0,0,332625537.6041,485599345.59823453,0,0,0,0,0,0,0,0,951171674.3516946,0.14698937619346614,0.9397874990042571,0.2746055784538453,0.060212513428275806,0.9350475870322931,1.4598979654298467,1,1,NA,0.2694610778443114
