tax_code_num,class_code,major_class_code,major_class_type,Alea_cats,av,eav,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis,exe_abate,pin_count
10128,590,5A,Commercial,NA,29862,89667,0,0,0,0,0,0,0,0,1
10129,100,1,Vacant,Nonresidential,2848,8552,0,0,0,0,0,0,0,0,1
10130,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
10131,100,1,Vacant,Nonresidential,171955,516330,0,0,0,0,0,0,0,0,27
10131,208,2,Residential,Owner Occupied,1653210,4964092,230000,8000,0,0,0,0,0,0,23
10131,209,2,Residential,Owner Occupied,923749,2773742,80000,0,0,0,0,0,0,0,9
10131,241,2,Residential,Nonresidential,17183,51595,0,0,0,0,0,0,0,0,7
10131,278,2,Residential,Owner Occupied,2141482,6430227,240000,24000,0,0,0,0,0,0,31
10132,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,13
10132,100,1,Vacant,Nonresidential,100657,302243,0,0,0,0,0,0,0,0,26
10132,208,2,Residential,Owner Occupied,1109809,3332424,140000,0,0,0,0,0,0,0,15
10132,209,2,Residential,Owner Occupied,1093689,3284021,100000,8000,0,0,0,0,0,0,11
10132,278,2,Residential,Owner Occupied,2953159,8867451,450000,16000,0,0,0,0,0,0,45
10133,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
10134,100,1,Vacant,Nonresidential,15,45,0,0,0,0,0,0,0,0,15
10134,204,2,Residential,Owner Occupied,4841672,14538093,730000,504000,102512,0,2000,0,0,0,93
10134,241,2,Residential,Nonresidential,10690,32097,0,0,0,0,0,0,0,0,11
10135,100,1,Vacant,Nonresidential,23,69,0,0,0,0,0,0,0,0,23
10135,204,2,Residential,Owner Occupied,3269670,9817838,530000,336000,0,0,0,0,5000,0,63
10136,100,1,Vacant,Nonresidential,7,21,0,0,0,0,0,0,0,0,7
10136,241,2,Residential,Nonresidential,1408,4228,0,0,0,0,0,0,0,0,2
10139,100,1,Vacant,Nonresidential,353295,1060839,0,0,0,0,0,0,0,0,41
10139,208,2,Residential,Owner Occupied,3987081,11972009,330000,32000,0,0,0,0,0,0,44
10139,209,2,Residential,Owner Occupied,1801420,5409124,140000,8000,0,0,0,0,0,0,18
10139,278,2,Residential,Owner Occupied,460111,1381576,50000,0,0,0,0,0,0,0,6
10140,239,2,Residential,NA,227,682,0,0,0,0,0,0,0,0,1
10141,100,1,Vacant,Nonresidential,34412,103329,0,0,0,0,0,0,0,0,1
10141,239,2,Residential,NA,1291,3876,0,0,0,0,0,0,0,0,1
10141,522,5A,Commercial,NA,121921,366092,0,0,0,0,0,0,0,0,1
10141,590,5A,Commercial,NA,60839,182681,0,0,0,0,0,0,0,0,1
10142,190,1,Vacant,Nonresidential,150000,450405,0,0,0,0,0,0,0,0,1
10142,597,5A,Commercial,NA,1462361,4391031,0,0,0,0,0,0,0,0,1
10145,239,2,Residential,NA,15247,45782,0,0,0,0,0,0,0,0,1
10146,239,2,Residential,NA,16799,50442,0,0,0,0,0,0,0,0,1
10148,528,5A,Commercial,NA,382307,1147953,0,0,0,0,0,0,0,0,2
10148,590,5A,Commercial,NA,36346,109136,0,0,0,0,0,0,0,0,1
10149,590,5A,Commercial,NA,133019,399416,0,0,0,0,0,0,0,0,1
10149,591,5A,Commercial,NA,10051893,30182819,0,0,0,0,0,0,0,0,1
10150,590,5A,Commercial,NA,199169,598045,0,0,0,0,0,0,0,0,1
10150,597,5A,Commercial,NA,1702861,5113181,0,0,0,0,0,0,0,0,1
10151,239,2,Residential,NA,5507,16536,0,0,0,0,0,0,0,0,1
10151,590,5A,Commercial,NA,608210,1826272,0,0,0,0,0,0,0,0,1
10152,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,4
10152,100,1,Vacant,Nonresidential,645173,1937261,0,0,0,0,0,0,0,0,4
10152,190,1,Vacant,Nonresidential,6742,20244,0,0,0,0,0,0,0,0,1
10152,517,5A,Commercial,NA,141999,426380,0,0,0,0,0,0,0,0,1
10152,590,5A,Commercial,NA,745125,2237387,0,0,0,0,0,0,0,0,3
10152,593,5B,Industrial,NA,172998,519461,0,0,0,0,0,0,0,0,1
11001,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,82
11001,100,1,Vacant,Nonresidential,30597,91872,0,0,0,0,0,0,0,0,9
11001,190,1,Vacant,Nonresidential,6345,19052,0,0,0,0,0,0,0,0,1
11001,200,2,Residential,Nonresidential,6142,18442,0,0,0,0,0,0,0,0,2
11001,201,2,Residential,NA,230974,693547,0,0,0,0,0,0,0,0,73
11001,202,2,Residential,Owner Occupied,5090601,15285547,3420000,690304,404718,0,28000,0,0,0,419
11001,203,2,Residential,Owner Occupied,34719931,104253526,16346600,3470733,5087401,0,102000,0,30000,0,1940
11001,204,2,Residential,Owner Occupied,5271532,15828826,2060000,368000,555912,0,26000,0,0,0,250
11001,205,2,Residential,Owner Occupied,5879468,17654267,2740000,440000,796604,0,18000,0,5000,0,326
11001,206,2,Residential,Owner Occupied,634064,1903903,240000,24000,29630,0,0,0,0,0,27
11001,207,2,Residential,Owner Occupied,210610,632399,60000,8000,0,0,0,0,0,0,9
11001,210,2,Residential,Owner Occupied,18033,54148,10000,0,0,0,0,0,0,0,1
11001,211,2,Residential,Rental,43435878,130424918,11023400,2455111,5405225,0,36680,0,2500,0,1775
11001,212,2,Residential,Rental,510276,1532205,40000,8000,13682,0,0,0,0,0,25
11001,234,2,Residential,Owner Occupied,498680,1497388,310000,64000,18434,0,0,0,2500,0,34
11001,241,2,Residential,Nonresidential,353636,1061868,0,0,0,0,0,0,0,0,124
11001,278,2,Residential,Owner Occupied,684963,2056740,110000,16000,0,0,0,0,0,0,18
11001,290,2,Residential,NA,2,6,0,0,0,0,0,0,0,0,1
11001,295,2,Residential,Owner Occupied,43210,129746,20000,8000,0,0,0,0,0,0,2
11001,299,2,Residential,Owner Occupied,1453577,4364657,1090200,127248,71712,0,2000,0,0,0,284
11001,314,3,Multi-Family,Rental,1592869,4782907,0,0,0,0,0,0,0,0,27
11001,315,3,Multi-Family,Rental,2043723,6136686,0,0,0,0,0,0,0,0,19
11001,397,3,Multi-Family,Rental,34933,104893,0,0,0,0,0,0,0,0,1
11001,399,3,Multi-Family,Rental,114108,342628,0,0,0,0,0,0,0,0,28
11001,490,4,Not For Profit,NA,4142,12438,0,0,0,0,0,0,0,0,4
11001,497,4,Not For Profit,NA,9971,29939,0,0,0,0,0,0,0,0,3
11001,517,5A,Commercial,NA,1277687,3836510,0,0,0,0,0,0,0,0,28
11001,522,5A,Commercial,NA,657287,1973636,10000,0,0,0,0,0,0,0,11
11001,523,5A,Commercial,NA,568234,1706237,0,0,0,0,0,0,0,0,6
11001,526,5A,Commercial,NA,30449,91429,0,0,0,0,0,0,0,0,1
11001,532,5A,Commercial,NA,67375,202307,0,0,0,0,0,0,0,0,1
11001,580,5B,Industrial,NA,96282,289105,0,0,0,0,0,0,0,0,9
11001,590,5A,Commercial,NA,248725,746845,0,0,0,0,0,0,0,0,14
11001,592,5A,Commercial,NA,191255,574281,0,0,0,0,0,0,0,0,3
11001,593,5B,Industrial,NA,88173,264757,0,0,0,0,0,0,0,0,3
11001,597,5A,Commercial,NA,2486593,7466494,0,0,0,0,0,0,0,0,5
11001,599,5A,Commercial,NA,41977,126044,0,0,0,0,0,0,0,0,5
11002,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,235
11002,100,1,Vacant,Nonresidential,101688,305337,0,0,0,0,0,0,0,0,19
11002,200,2,Residential,Nonresidential,5594,16797,0,0,0,0,0,0,0,0,2
11002,201,2,Residential,NA,212735,638784,0,0,0,0,0,0,0,0,60
11002,202,2,Residential,Owner Occupied,22113998,66401705,11252010,2535282,3516722,0,82000,0,15000,0,1328
11002,203,2,Residential,Owner Occupied,72313795,217136621,32868500,7684952,11002491,0,230000,0,37500,0,3861
11002,204,2,Residential,Owner Occupied,9981035,29970051,3770000,896000,1078695,0,34000,0,10000,0,444
11002,205,2,Residential,Owner Occupied,19204772,57666172,7250000,1755053,2568259,0,36000,0,2500,0,859
11002,206,2,Residential,Owner Occupied,4709774,14142038,1340000,304000,704834,0,8000,0,2500,0,168
11002,207,2,Residential,Owner Occupied,372190,1117575,130000,32000,55261,0,0,0,0,0,15
11002,210,2,Residential,Owner Occupied,231912,696364,150000,32000,4000,0,0,0,0,0,26
11002,211,2,Residential,Rental,25572633,76786921,6750000,1612000,4049007,0,42000,0,2083,0,1040
11002,212,2,Residential,Rental,1496265,4492833,260000,16000,84065,0,0,0,0,0,70
11002,234,2,Residential,Owner Occupied,1885337,5661101,860000,192800,310591,0,4000,0,0,0,106
11002,241,2,Residential,Nonresidential,434805,1305594,0,0,0,0,0,0,0,0,157
11002,278,2,Residential,Owner Occupied,1568966,4711134,380000,40000,122959,0,8000,0,0,0,46
11002,290,2,Residential,NA,61310,184096,0,0,0,0,0,0,0,0,8
11002,295,2,Residential,Owner Occupied,150153,450864,40000,8000,22931,0,0,0,0,0,5
11002,299,2,Residential,Owner Occupied,1896804,5695544,1481188,256667,123593,0,2000,0,0,0,239
11002,313,3,Multi-Family,Rental,40553,121769,0,0,0,0,0,0,0,0,2
11002,314,3,Multi-Family,Rental,1894027,5687196,0,0,0,0,0,0,0,0,51
11002,315,3,Multi-Family,Rental,1921442,5769516,0,0,0,0,0,0,0,0,27
11002,318,3,Multi-Family,Rental,526871,1582035,0,0,0,0,0,0,0,0,14
11002,390,3,Multi-Family,NA,67525,202757,0,0,0,0,0,0,0,0,9
11002,399,3,Multi-Family,Rental,73011,219230,0,0,0,0,0,0,0,0,3
11002,417,4,Not For Profit,NA,18386,55208,0,0,0,0,0,0,0,0,1
11002,492,4,Not For Profit,NA,12837,38546,0,0,0,0,0,0,0,0,1
11002,517,5A,Commercial,NA,7974682,23945573,0,0,0,0,0,0,0,0,153
11002,522,5A,Commercial,NA,1477661,4436969,0,0,0,0,0,0,0,0,30
11002,523,5A,Commercial,NA,1161692,3488212,0,0,0,0,0,0,0,0,8
11002,528,5A,Commercial,NA,365224,1096658,0,0,0,0,0,0,0,0,5
11002,530,5A,Commercial,NA,415313,1247060,0,0,0,0,0,0,0,0,1
11002,531,5A,Commercial,NA,360077,1081203,0,0,0,0,0,0,0,0,3
11002,533,5A,Commercial,NA,55350,166199,0,0,0,0,0,0,0,0,1
11002,580,5B,Industrial,NA,14600,43839,0,0,0,0,0,0,0,0,1
11002,590,5A,Commercial,NA,2317013,6957290,0,0,0,0,0,0,0,0,102
11002,591,5A,Commercial,NA,337778,1014246,0,0,0,0,0,0,0,0,2
11002,592,5A,Commercial,NA,908716,2728603,0,0,0,0,0,0,0,0,10
11002,593,5B,Industrial,NA,177779,533817,0,0,0,0,0,0,0,0,4
11002,597,5A,Commercial,NA,2208473,6631383,0,0,0,0,0,0,0,0,19
11002,723,7A,Commercial Incentive,NA,121566,365027,0,0,0,0,0,0,0,0,5
11002,790,7A,Commercial Incentive,NA,31857,95656,0,0,0,0,0,0,0,0,4
11009,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,24
11009,203,2,Residential,Owner Occupied,16841,50568,0,0,0,0,0,0,0,0,1
11009,205,2,Residential,Owner Occupied,46998,141121,20000,8000,27082,0,0,0,0,0,2
11009,211,2,Residential,Rental,134329,403350,10000,0,0,0,0,0,0,0,6
11009,212,2,Residential,Rental,218931,657384,0,0,0,0,0,0,0,0,10
11009,241,2,Residential,Nonresidential,1653,4963,0,0,0,0,0,0,0,0,1
11009,290,2,Residential,NA,6160,18497,0,0,0,0,0,0,0,0,1
11009,299,2,Residential,Owner Occupied,1046106,3141125,560000,143383,43650,0,0,0,0,0,92
11009,318,3,Multi-Family,Rental,229427,688900,0,0,0,0,0,0,0,0,2
11009,397,3,Multi-Family,Rental,620109,1862001,0,0,0,0,0,0,0,0,1
11009,517,5A,Commercial,NA,1612579,4842091,0,0,0,0,0,0,0,0,30
11009,522,5A,Commercial,NA,424642,1275072,0,0,0,0,0,0,0,0,7
11009,528,5A,Commercial,NA,553868,1663100,0,0,0,0,0,0,0,0,2
11009,530,5A,Commercial,NA,228750,686867,0,0,0,0,0,0,0,0,2
11009,580,5B,Industrial,NA,8437,25334,0,0,0,0,0,0,0,0,1
11009,590,5A,Commercial,NA,260511,782235,0,0,0,0,0,0,0,0,16
11009,592,5A,Commercial,NA,1343076,4032854,0,0,0,0,0,0,0,0,4
11009,593,5B,Industrial,NA,44017,132170,0,0,0,0,0,0,0,0,2
11009,597,5A,Commercial,NA,156305,469337,0,0,0,0,0,0,0,0,1
11009,599,5A,Commercial,NA,158125,474800,0,0,0,0,0,0,0,0,8
11011,201,2,Residential,NA,11631,34924,0,0,0,0,0,0,0,0,3
11011,203,2,Residential,Owner Occupied,16373,49163,10000,0,0,0,0,0,0,0,1
11011,211,2,Residential,Rental,37621,112965,20000,0,0,0,0,0,0,0,2
11011,212,2,Residential,Rental,503091,1510632,60000,8000,28401,0,0,0,0,0,20
11011,290,2,Residential,NA,5806,17434,0,0,0,0,0,0,0,0,1
11011,299,2,Residential,Owner Occupied,84857,254799,10000,0,0,0,0,0,0,0,11
11011,318,3,Multi-Family,Rental,37863,113691,0,0,0,0,0,0,0,0,1
11011,517,5A,Commercial,NA,2356419,7075617,0,0,0,0,0,0,0,0,49
11011,522,5A,Commercial,NA,45238,135836,0,0,0,0,0,0,0,0,2
11011,523,5A,Commercial,NA,232771,698941,0,0,0,0,0,0,0,0,2
11011,528,5A,Commercial,NA,140924,423152,0,0,0,0,0,0,0,0,2
11011,580,5B,Industrial,NA,8780,26364,0,0,0,0,0,0,0,0,1
11011,590,5A,Commercial,NA,65324,196147,0,0,0,0,0,0,0,0,5
11011,592,5A,Commercial,NA,373288,1120872,0,0,0,0,0,0,0,0,2
11011,593,5B,Industrial,NA,191965,576413,0,0,0,0,0,0,0,0,6
11013,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,9
11013,201,2,Residential,NA,5612,16851,0,0,0,0,0,0,0,0,1
11013,211,2,Residential,Rental,25750,77320,10000,8000,0,0,0,0,0,0,2
11013,212,2,Residential,Rental,526510,1580952,40000,8000,34527,0,0,0,0,0,24
11013,290,2,Residential,NA,38013,114143,0,0,0,0,0,0,0,0,7
11013,314,3,Multi-Family,Rental,47567,142830,0,0,0,0,0,0,0,0,2
11013,318,3,Multi-Family,Rental,187261,562289,0,0,0,0,0,0,0,0,4
11013,517,5A,Commercial,NA,2305172,6921737,0,0,0,0,0,0,0,0,37
11013,523,5A,Commercial,NA,129182,387896,0,0,0,0,0,0,0,0,3
11013,528,5A,Commercial,NA,402346,1208124,0,0,0,0,0,0,0,0,1
11013,530,5A,Commercial,NA,162500,487939,0,0,0,0,0,0,0,0,1
11013,590,5A,Commercial,NA,414634,1245022,0,0,0,0,0,0,0,0,20
11013,592,5A,Commercial,NA,248444,746003,0,0,0,0,0,0,0,0,1
11013,597,5A,Commercial,NA,1241069,3726558,0,0,0,0,0,0,0,0,2
11013,990,9,Multi-Family Incentive,NA,7849,23568,0,0,0,0,0,0,0,0,1
11014,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,10
11014,190,1,Vacant,Nonresidential,7805,23436,0,0,0,0,0,0,0,0,1
11014,202,2,Residential,Owner Occupied,14219,42695,10000,0,0,0,0,0,0,0,1
11014,203,2,Residential,Owner Occupied,45258,135896,20000,8000,25068,0,0,0,0,0,2
11014,211,2,Residential,Rental,87759,263514,20000,16000,30511,0,0,0,0,0,3
11014,212,2,Residential,Rental,469564,1409960,35000,8000,2000,0,0,0,0,0,20
11014,290,2,Residential,NA,10743,32258,0,0,0,0,0,0,0,0,2
11014,299,2,Residential,Owner Occupied,102171,306787,100000,20939,40169,0,0,0,0,0,19
11014,318,3,Multi-Family,Rental,1233240,3703050,0,0,0,0,0,0,0,0,8
11014,517,5A,Commercial,NA,3015291,9054017,0,0,0,0,0,0,0,0,50
11014,522,5A,Commercial,NA,78840,236731,0,0,0,0,0,0,0,0,4
11014,528,5A,Commercial,NA,826667,2482233,0,0,0,0,0,0,0,0,7
11014,590,5A,Commercial,NA,48921,146895,0,0,0,0,0,0,0,0,3
11014,592,5A,Commercial,NA,249163,748162,0,0,0,0,0,0,0,0,3
11014,597,5A,Commercial,NA,51191,153711,0,0,0,0,0,0,0,0,1
11014,918,9,Multi-Family Incentive,Rental,147886,444057,0,0,0,0,0,0,0,0,1
11015,100,1,Vacant,Nonresidential,5281,15857,0,0,0,0,0,0,0,0,1
11015,212,2,Residential,Rental,277036,831854,10000,0,0,0,0,0,0,0,11
11015,290,2,Residential,NA,6644,19950,0,0,0,0,0,0,0,0,2
11015,314,3,Multi-Family,Rental,87970,264148,0,0,0,0,0,0,0,0,3
11015,318,3,Multi-Family,Rental,188307,565430,0,0,0,0,0,0,0,0,5
11015,517,5A,Commercial,NA,416899,1251825,0,0,0,0,0,0,0,0,13
11015,523,5A,Commercial,NA,159285,478285,0,0,0,0,0,0,0,0,1
11015,590,5A,Commercial,NA,38291,114976,0,0,0,0,0,0,0,0,3
11015,592,5A,Commercial,NA,110611,332132,0,0,0,0,0,0,0,0,1
11017,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
11017,318,3,Multi-Family,Rental,116828,350799,0,0,0,0,0,0,0,0,4
11017,591,5A,Commercial,NA,654012,1963801,0,0,0,0,0,0,0,0,4
11017,593,5B,Industrial,NA,119190,357892,0,0,0,0,0,0,0,0,1
11018,580,5B,Industrial,NA,57391,172329,0,0,0,0,0,0,0,0,4
11018,593,5B,Industrial,NA,163693,491522,0,0,0,0,0,0,0,0,6
11019,517,5A,Commercial,NA,307377,922961,0,0,0,0,0,0,0,0,1
11019,531,5A,Commercial,NA,3530394,10600714,0,0,0,0,0,0,0,0,1
11020,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
11020,590,5A,Commercial,NA,192619,578377,0,0,0,0,0,0,0,0,1
11021,517,5A,Commercial,NA,825046,2477367,0,0,0,0,0,0,0,0,5
11021,590,5A,Commercial,NA,145167,435892,0,0,0,0,0,0,0,0,3
11022,517,5A,Commercial,NA,358314,1075910,0,0,0,0,0,0,0,0,4
11022,590,5A,Commercial,NA,26403,79280,0,0,0,0,0,0,0,0,1
11023,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
11023,212,2,Residential,Rental,32493,97567,0,0,0,0,0,0,0,0,1
11023,517,5A,Commercial,NA,453540,1361844,0,0,0,0,0,0,0,0,6
11023,590,5A,Commercial,NA,22907,68783,0,0,0,0,0,0,0,0,1
11023,592,5A,Commercial,NA,64190,192743,0,0,0,0,0,0,0,0,1
11024,580,5B,Industrial,NA,17568,52751,0,0,0,0,0,0,0,0,1
11024,593,5B,Industrial,NA,280359,841834,0,0,0,0,0,0,0,0,4
11025,299,2,Residential,Owner Occupied,127886,384000,100000,23069,7688,0,0,0,0,0,13
11026,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,4
11026,212,2,Residential,Rental,203027,609629,10000,0,0,0,0,0,0,0,8
11026,241,2,Residential,Nonresidential,12763,38323,0,0,0,0,0,0,0,0,4
11026,290,2,Residential,NA,7519,22578,0,0,0,0,0,0,0,0,2
11026,299,2,Residential,Owner Occupied,279885,840409,220000,6041,7188,0,0,0,0,0,33
11026,318,3,Multi-Family,Rental,170608,512285,0,0,0,0,0,0,0,0,2
11026,517,5A,Commercial,NA,33836,101599,0,0,0,0,0,0,0,0,2
11026,580,5B,Industrial,NA,8783,26373,0,0,0,0,0,0,0,0,1
11026,918,9,Multi-Family Incentive,Rental,38629,115991,0,0,0,0,0,0,0,0,2
11027,533,5A,Commercial,NA,42508,127638,0,0,0,0,0,0,0,0,2
11028,212,2,Residential,Rental,39113,117445,0,0,0,0,0,0,0,0,2
11028,299,2,Residential,Owner Occupied,11334,34033,10000,0,0,0,0,0,0,0,1
11029,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3
11029,100,1,Vacant,Nonresidential,14692,44115,0,0,0,0,0,0,0,0,2
11029,212,2,Residential,Rental,20516,61603,0,0,0,0,0,0,0,0,1
11029,517,5A,Commercial,NA,157704,473537,0,0,0,0,0,0,0,0,3
11029,590,5A,Commercial,NA,167248,502196,0,0,0,0,0,0,0,0,3
11029,597,5A,Commercial,NA,558205,1676122,0,0,0,0,0,0,0,0,1
11030,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3
11030,318,3,Multi-Family,Rental,140955,423246,0,0,0,0,0,0,0,0,1
11030,517,5A,Commercial,NA,668757,2008077,0,0,0,0,0,0,0,0,8
11030,528,5A,Commercial,NA,157080,471664,0,0,0,0,0,0,0,0,1
11030,590,5A,Commercial,NA,83240,249944,0,0,0,0,0,0,0,0,6
11030,592,5A,Commercial,NA,365605,1097801,0,0,0,0,0,0,0,0,3
11031,212,2,Residential,Rental,34966,104992,0,0,0,0,0,0,0,0,1
11031,517,5A,Commercial,NA,476463,1430676,0,0,0,0,0,0,0,0,10
11031,590,5A,Commercial,NA,45074,135344,0,0,0,0,0,0,0,0,3
11032,517,5A,Commercial,NA,1139141,3420499,0,0,0,0,0,0,0,0,1
11033,517,5A,Commercial,NA,99493,298748,0,0,0,0,0,0,0,0,2
11033,590,5A,Commercial,NA,15824,47515,0,0,0,0,0,0,0,0,1
11034,517,5A,Commercial,NA,357531,1073560,0,0,0,0,0,0,0,0,5
11034,590,5A,Commercial,NA,22016,66107,0,0,0,0,0,0,0,0,1
11035,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,4
11035,202,2,Residential,Owner Occupied,13347,40077,10000,8000,8366,0,0,0,0,0,1
11035,211,2,Residential,Rental,4593,13791,0,0,0,0,0,0,0,0,1
11035,212,2,Residential,Rental,145715,437538,10000,0,0,0,0,0,0,0,10
11035,241,2,Residential,Nonresidential,3255,9774,0,0,0,0,0,0,0,0,1
11035,290,2,Residential,NA,10557,31700,0,0,0,0,0,0,0,0,2
11035,299,2,Residential,Owner Occupied,84890,254897,100000,37175,45695,0,0,0,0,0,11
11035,314,3,Multi-Family,Rental,266781,801064,0,0,0,0,0,0,0,0,7
11035,318,3,Multi-Family,Rental,301477,905245,0,0,0,0,0,0,0,0,5
11035,390,3,Multi-Family,NA,27353,82133,0,0,0,0,0,0,0,0,1
11035,391,3,Multi-Family,Rental,97507,292784,0,0,0,0,0,0,0,0,1
11035,517,5A,Commercial,NA,12411,37267,0,0,0,0,0,0,0,0,1
11035,522,5A,Commercial,NA,111313,334240,0,0,0,0,0,0,0,0,1
11035,592,5A,Commercial,NA,108164,324784,0,0,0,0,0,0,0,0,1
11035,593,5B,Industrial,NA,66363,199268,0,0,0,0,0,0,0,0,3
11036,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,11
11036,590,5A,Commercial,NA,988,2967,0,0,0,0,0,0,0,0,1
11036,593,5B,Industrial,NA,225000,675608,0,0,0,0,0,0,0,0,1
12005,100,1,Vacant,Nonresidential,8308,24946,0,0,0,0,0,0,0,0,1
12005,580,5B,Industrial,NA,18415,55295,0,0,0,0,0,0,0,0,1
12005,893,8,Commercial/Industrial Incentive,NA,2465442,7402983,0,0,0,0,0,0,0,0,1
12016,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,208
12016,100,1,Vacant,Nonresidential,162931,489235,0,0,0,0,0,0,0,0,56
12016,190,1,Vacant,Nonresidential,128695,386432,0,0,0,0,0,0,0,0,3
12016,201,2,Residential,NA,25725,77245,0,0,0,0,0,0,0,0,15
12016,202,2,Residential,Owner Occupied,4555995,13680293,2880000,721881,589684,0,18000,0,0,0,436
12016,203,2,Residential,Owner Occupied,3428123,10293625,2240000,597682,188880,0,22000,0,5000,0,342
12016,204,2,Residential,Owner Occupied,441260,1324971,200000,28400,0,0,2000,0,0,0,29
12016,205,2,Residential,Owner Occupied,154953,465276,130000,48000,8563,0,0,0,0,0,16
12016,206,2,Residential,Owner Occupied,39139,117522,20000,8000,0,0,0,0,0,0,3
12016,207,2,Residential,Owner Occupied,761484,2286510,460000,184000,137550,0,4000,0,0,0,50
12016,211,2,Residential,Rental,570688,1713604,40000,16000,73487,0,0,0,625,0,17
12016,212,2,Residential,Rental,37860,113682,0,0,0,0,0,0,0,0,1
12016,234,2,Residential,Owner Occupied,7036482,21128447,4640000,1776000,689398,0,67359,0,15000,0,561
12016,239,2,Residential,NA,51832,155638,0,0,0,0,0,0,0,0,10
12016,241,2,Residential,Nonresidential,59982,180105,0,0,0,0,0,0,0,0,35
12016,278,2,Residential,Owner Occupied,2013202,6045037,1240000,544000,219516,0,14000,0,5000,0,135
12016,295,2,Residential,Owner Occupied,60194,180744,20000,8000,0,0,0,0,0,0,4
12016,299,2,Residential,Owner Occupied,1002034,3008823,1223408,75424,116622,0,8000,0,0,0,300
12016,314,3,Multi-Family,Rental,561220,1685175,0,0,0,0,0,0,0,0,5
12016,399,3,Multi-Family,Rental,50824,152609,0,0,0,0,0,0,0,0,7
12016,517,5A,Commercial,NA,429839,1290677,0,0,0,0,0,0,0,0,6
12016,523,5A,Commercial,NA,314219,943505,0,0,0,0,0,0,0,0,3
12016,530,5A,Commercial,NA,288759,867057,0,0,0,0,0,0,0,0,1
12016,590,5A,Commercial,NA,33047,99230,0,0,0,0,0,0,0,0,2
12016,593,5B,Industrial,NA,396631,1190963,0,0,0,0,0,0,0,0,2
12017,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,11
12017,100,1,Vacant,Nonresidential,559223,1679179,0,0,0,0,0,0,0,0,22
12017,201,2,Residential,NA,7210,21649,0,0,0,0,0,0,0,0,2
12017,203,2,Residential,Owner Occupied,39359,118183,0,0,0,0,0,0,0,0,3
12017,204,2,Residential,Owner Occupied,264413,793953,90000,40000,0,0,4000,0,0,0,12
12017,206,2,Residential,Owner Occupied,55434,166452,10000,8000,0,0,0,0,0,0,2
12017,208,2,Residential,Owner Occupied,43380,130257,10000,8000,0,0,0,0,0,0,1
12017,234,2,Residential,Owner Occupied,37379,112238,0,0,0,0,0,0,0,0,2
12017,239,2,Residential,NA,8332,25019,0,0,0,0,0,0,0,0,5
12017,241,2,Residential,Nonresidential,12107,36353,0,0,0,0,0,0,0,0,2
12017,278,2,Residential,Owner Occupied,2969714,8917158,960000,224000,170335,0,8000,0,0,0,105
12017,290,2,Residential,NA,30535,91687,0,0,0,0,0,0,0,0,2
12017,517,5A,Commercial,NA,57000,171154,0,0,0,0,0,0,0,0,1
12017,522,5A,Commercial,NA,158730,476619,0,0,0,0,0,0,0,0,3
12017,533,5A,Commercial,NA,213303,640485,0,0,0,0,0,0,0,0,2
12017,580,5B,Industrial,NA,54840,164668,0,0,0,0,0,0,0,0,2
12017,583,5B,Industrial,NA,103583,311029,0,0,0,0,0,0,0,0,1
12017,590,5A,Commercial,NA,126409,379568,0,0,0,0,0,0,0,0,1
12017,593,5B,Industrial,NA,124245,373070,0,0,0,0,0,0,0,0,1
12017,597,5A,Commercial,NA,2308403,6931441,0,0,0,0,0,0,0,0,2
12017,663,6B,Industrial Incentive,NA,284767,855070,0,0,0,0,0,0,0,0,2
12017,833,8,Commercial/Industrial Incentive,NA,51222,153804,0,0,0,0,0,0,0,0,2
12017,893,8,Commercial/Industrial Incentive,NA,229076,687847,0,0,0,0,0,0,0,0,2
12017,897,8,Commercial/Industrial Incentive,NA,73194,219780,0,0,0,0,0,0,0,0,1
12018,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3
12018,100,1,Vacant,Nonresidential,1,3,0,0,0,0,0,0,0,0,1
12018,202,2,Residential,Owner Occupied,135503,406874,110000,16000,10711,0,2000,0,0,0,12
12018,203,2,Residential,Owner Occupied,930697,2794604,530000,120000,57235,0,2000,0,0,0,60
