tax_code,major_class_code,major_class_type,av,eav,pins_in_majorclass,parcel_count_in_majorclass,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,total_bill
11026,2,Residential,503194,1510939,47,15,161151.22999999998,0,30919.26932088971,192070.49,161151.22999999998,0,0,0,0,161151.22999999998
11026,3,Multi-Family,170608,512285,2,2,65121.66,0,0,65121.66,65121.66,0,0,0,0,65121.66
11026,5A,Commercial,33836,101599,2,2,12915.25,0,0,12915.25,12915.25,0,0,0,0,12915.25
11026,5B,Industrial,8783,26373,1,1,3352.53,0,0,3352.53,3352.53,0,0,0,0,3352.53
11026,9,Multi-Family Incentive,38629,115991,2,2,14744.779999999999,0,0,14744.779999999999,14744.779999999999,0,0,0,0,14744.779999999999
11026,NA,NA,0,0,4,4,0,0,0,0,0,0,0,0,0,0
11027,5A,Commercial,42508,127638,2,2,12242.66,3982.7,0,16225.359999999999,16225.359999999999,0,0,0,0.245459816042,16225.36
11028,2,Residential,50447,151478,3,3,12198.69,5786.030000000001,1271.1999523448976,19255.92,17984.719999999998,0,0,0,0.321717864262,17984.72
11029,1,Vacant,14692,44115,2,2,4793.18,1683.37,0,6476.55,6476.55,0,0,0,0.259910798372,6476.55
11029,2,Residential,20516,61603,1,1,6693.32,2350.62,0,9043.94,9043.94,0,0,0,0.259910798372,9043.939999999999
11029,5A,Commercial,883157,2651855,7,7,288130.69,101188.12,0,389318.81,389318.81,0,0,0,0.259910798372,389318.81
11029,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0.259910798372,0
11030,3,Multi-Family,140955,423246,1,1,33972.52,19830.510000000002,0,53803.03,53803.03,0,0,0,0.368576282861,53803.03
11030,5A,Commercial,1274682,3827486,18,18,307219.23,179330.8,0,486550.03,486550.03,0,0,0,0.368576282861,486550.02999999997
11030,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0.368576282861,0
11031,2,Residential,34966,104992,1,1,6698.0199999999995,8715.85,0,15413.87,15413.87,0,0,0,0.565456142745,15413.869999999999
11031,5A,Commercial,521537,1566020,13,13,99904.81,130002.53,0,229907.34000000003,229907.34000000003,0,0,0,0.565456142745,229907.34
11032,5A,Commercial,1139141,3420499,1,1,502163.43,0,0,502163.43,502163.43,0,0,0,0,502163.43
11033,5A,Commercial,115317,346263,3,3,44016.97,0,0,44016.97,44016.97,0,0,0,0,44016.97
11034,5A,Commercial,379547,1139667,6,6,144874.44999999998,0,0,144874.44999999998,144874.44999999998,0,0,0,0,144874.44999999998
11035,2,Residential,262357,787777,26,18,83467.49,0,32186.03600518129,115653.48,83467.49,0,0,0,0,83467.49
11035,3,Multi-Family,693118,2081226,14,14,305544.74,0,0,305544.74,305544.74,0,0,0,0,305544.74
11035,5A,Commercial,231888,696291,3,3,102222.48,0,0,102222.48,102222.48,0,0,0,0,102222.48
11035,5B,Industrial,66363,199268,3,3,29254.51,0,0,29254.51,29254.51,0,0,0,0,29254.51
11035,NA,NA,0,0,4,4,0,0,0,0,0,0,0,0,0,0
11036,5A,Commercial,988,2967,1,1,435.57,0,0,435.57,435.57,0,0,0,0,435.57
11036,5B,Industrial,225000,675608,1,1,99186,0,0,99186,99186,0,0,0,0,99186
11036,NA,NA,0,0,11,10,0,0,0,0,0,0,0,0,0,0
12005,1,Vacant,8308,24946,1,1,3.3699999999999997,3664.44,0,3667.81,3667.81,0,0,0,0.999078338427,3667.81
12005,5B,Industrial,18415,55295,1,1,7.5,8122.53,0,8130.03,8130.03,0,0,0,0.999078338427,8130.03
12005,8,Commercial/Industrial Incentive,2465442,7402983,1,1,1003.19,1087457.22,0,1088460.41,1088460.41,0,0,0,0.999078338427,1088460.41
12016,1,Vacant,291626,875667,59,59,155404.55,0,0,155404.55,155404.55,0,0,0,0,155404.55
12016,2,Residential,20238953,60667716,1954,1662,7344105.23,0,3422593.7155111316,10766699.66,7344105.23,0,0,0,0,7344105.23
12016,3,Multi-Family,612044,1837784,12,6,326151.47,0,0,326151.47,326151.47,0,0,0,0,326151.47
12016,5A,Commercial,1065864,3200469,12,12,567987.2,0,0,567987.2,567987.2,0,0,0,0,567987.2
12016,5B,Industrial,396631,1190963,2,2,211360.18,0,0,211360.18,211360.18,0,0,0,0,211360.18
12016,NA,NA,0,0,208,208,0,0,0,0,0,0,0,0,0,0
12017,1,Vacant,559223,1679179,22,22,221315.66,0,0,221315.66,221315.66,0,0,0,0,221315.66
12017,2,Residential,3467863,10396262,136,136,1168265.33,0,201961.73857824577,1370227.07,1168265.33,0,0,0,0,1168265.33
12017,5A,Commercial,2863845,8599267,9,9,1133383.3800000001,0,0,1133383.3800000001,1133383.3800000001,0,0,0,0,1133383.3800000001
12017,5B,Industrial,282668,848767,4,4,111867.48999999999,0,0,111867.48999999999,111867.48999999999,0,0,0,0,111867.48999999999
12017,6B,Industrial Incentive,284767,855070,2,2,112698.2,0,0,112698.2,112698.2,0,0,0,0,112698.2
12017,8,Commercial/Industrial Incentive,353492,1061431,5,5,139896.58000000002,0,0,139896.58000000002,139896.58000000002,0,0,0,0,139896.58000000002
12017,NA,NA,0,0,11,11,0,0,0,0,0,0,0,0,0,0
12018,1,Vacant,1,3,1,1,0.49,0,0,0.49,0.49,0,0,0,0,0.49
12018,2,Residential,2223605,6676820,132,132,825503.88,0,262483.92676248087,1087987.76,825503.88,0,0,0,0,825503.88
12018,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0
12019,1,Vacant,376833,1131515,29,29,181800.57,0,0,181800.57,181800.57,0,0,0,0,181800.57
12019,2,Residential,46630743,140018156,3348,2962,16884211.02,0,5612505.959177815,22496717.39,16884211.02,0,0,0,0,16884211.02
12019,5A,Commercial,3451223,10362986,17,17,1665020.91,0,0,1665020.91,1665020.91,0,0,0,0,1665020.91
12019,8,Commercial/Industrial Incentive,45056,135290,1,1,21737.05,0,0,21737.05,21737.05,0,0,0,0,21737.05
12019,NA,NA,0,0,52,52,0,0,0,0,0,0,0,0,0,0
12020,1,Vacant,87479,262674,18,18,47008.11,0,0,47008.11,47008.11,0,0,0,0,47008.11
12020,2,Residential,21308578,63983270,897,897,9789402.44,0,1665199.655567072,11450445.91,9789402.44,0,0,0,0,9789402.44
12020,5A,Commercial,705524,2118476,26,11,379122.41,0,0,379122.41,379122.41,0,0,0,0,379122.41
12020,NA,NA,0,0,21,21,0,0,0,0,0,0,0,0,0,0
12022,1,Vacant,4060,12191,5,5,1910.34,0,0,1910.34,1910.34,0,0,0,0,1910.34
12022,2,Residential,3879061,11647656,140,140,1582149.18,0,243038.38478350567,1825187.58,1582149.18,0,0,0,0,1582149.18
12022,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12023,1,Vacant,641817,1927195,68,68,257781.45,0,0,257781.45,257781.45,0,0,0,0,257781.45
12023,2,Residential,7524570,22594024,866,859,2000947.8900000001,0,1021229.2754625027,3022177.01,2000947.8900000001,0,0,0,0,2000947.8900000001
12023,3,Multi-Family,462370,1388359,12,12,185706.88999999998,0,0,185706.88999999998,185706.88999999998,0,0,0,0,185706.88999999998
12023,5A,Commercial,1670511,5016044,15,15,670945.99,0,0,670945.99,670945.99,0,0,0,0,670945.99
12023,5B,Industrial,2154257,6468587,31,31,865238.08,0,0,865238.08,865238.08,0,0,0,0,865238.08
12023,6B,Industrial Incentive,1272706,3821554,23,23,511171,0,0,511171,511171,0,0,0,0,511171
12023,8,Commercial/Industrial Incentive,741449,2226349,18,18,297796.38,0,0,297796.38,297796.38,0,0,0,0,297796.38
12023,NA,NA,0,0,23,23,0,0,0,0,0,0,0,0,0,0
12024,1,Vacant,61433,184469,56,56,26762.56,0,0,26762.56,26762.56,0,0,0,0,26762.56
12024,2,Residential,3949274,11858479,544,544,1184859.95,0,535568.1435833238,1720428.04,1184859.95,0,0,0,0,1184859.95
12024,3,Multi-Family,113542,340932,3,3,49462.39,0,0,49462.39,49462.39,0,0,0,0,49462.39
12024,5A,Commercial,925365,2778593,7,7,403118.23,0,0,403118.23,403118.23,0,0,0,0,403118.23
12024,NA,NA,0,0,96,96,0,0,0,0,0,0,0,0,0,0
12026,1,Vacant,212187,637193,223,223,80273.23999999999,0,0,80273.23999999999,80273.23999999999,0,0,0,0,80273.23999999999
12026,2,Residential,9984957,29981776,1727,1727,2509103.17,0,1268002.504538185,3777105.1,2509103.17,0,0,0,0,2509103.17
12026,5A,Commercial,579555,1740230,51,51,219234.37999999998,0,0,219234.37999999998,219234.37999999998,0,0,0,0,219234.37999999998
12026,5B,Industrial,1368057,4107867,98,98,517508.85,0,0,517508.85,517508.85,0,0,0,0,517508.85
12026,6B,Industrial Incentive,135356,406436,31,31,51202.79,0,0,51202.79,51202.79,0,0,0,0,51202.79
12026,8,Commercial/Industrial Incentive,103065,309475,22,22,38987.729999999996,0,0,38987.729999999996,38987.729999999996,0,0,0,0,38987.729999999996
12026,NA,NA,0,0,150,150,0,0,0,0,0,0,0,0,0,0
12027,1,Vacant,307056,921992,41,41,181705.93000000002,0,0,181705.93000000002,181705.93000000002,0,0,0,0,181705.93000000002
12027,2,Residential,4363260,13101568,460,460,1753346.8599999999,0,828710.9135580155,2582057.66,1753346.8599999999,0,0,0,0,1753346.8599999999
12027,5A,Commercial,2363079,7095616,53,53,1398404.15,0,0,1398404.15,1398404.15,0,0,0,0,1398404.15
12027,5B,Industrial,2296719,6896357,14,14,1359133.9300000002,0,0,1359133.9300000002,1359133.9300000002,0,0,0,0,1359133.9300000002
12027,6B,Industrial Incentive,629265,1889494,1,1,372381.45999999996,0,0,372381.45999999996,372381.45999999996,0,0,0,0,372381.45999999996
12027,8,Commercial/Industrial Incentive,664359,1994872,6,6,393149.37,0,0,393149.37,393149.37,0,0,0,0,393149.37
12027,9,Multi-Family Incentive,666046,1999936,1,1,394147.36,0,0,394147.36,394147.36,0,0,0,0,394147.36
12027,NA,NA,0,0,417,417,0,0,0,0,0,0,0,0,0,0
12028,1,Vacant,2493021,7485860,1331,1331,1513116.43,0,0,1513116.43,1513116.43,0,0,0,0,1513116.43
12028,2,Residential,49605481,148950427,6363,6360,20196837.34,0,9910510.237422697,30107347.490000002,20196837.34,0,0,0,0,20196837.34
12028,3,Multi-Family,2175007,6530897,38,38,1320090.23,0,0,1320090.23,1320090.23,0,0,0,0,1320090.23
12028,4,Not For Profit,39268,117910,8,8,23833.140000000003,0,0,23833.140000000003,23833.140000000003,0,0,0,0,23833.140000000003
12028,5A,Commercial,16213190,48683346,324,324,9836726.04,0,3638.3398267280118,9840364.38,9836726.04,0,0,0,0,9836726.04
12028,5B,Industrial,6451503,19371929,159,159,3915647.57,0,0,3915647.57,3915647.57,0,0,0,0,3915647.57
12028,6B,Industrial Incentive,870667,2614352,8,8,528438.98,0,0,528438.98,528438.98,0,0,0,0,528438.98
12028,8,Commercial/Industrial Incentive,1246396,3742551,32,32,756481.86,0,0,756481.86,756481.86,0,0,0,0,756481.86
12028,9,Multi-Family Incentive,39762,119393,1,1,24132.9,0,0,24132.9,24132.9,0,0,0,0,24132.9
12028,NA,NA,0,0,1310,1310,0,0,0,0,0,0,0,0,0,0
12030,1,Vacant,270287,811586,45,45,152951.57,0,0,152951.57,152951.57,0,0,0,0,152951.57
12030,2,Residential,25080253,75300809,1954,1843,9938918.83,0,4252270.396878368,14191189.16,9938918.83,0,0,0,0,9938918.83
12030,3,Multi-Family,891461,2676790,1,1,504467.81,0,0,504467.81,504467.81,0,0,0,0,504467.81
12030,4,Not For Profit,10213,30667,1,1,5779.5199999999995,0,0,5779.5199999999995,5779.5199999999995,0,0,0,0,5779.5199999999995
12030,5A,Commercial,1263485,3793867,23,22,714992.14,0,0,714992.14,714992.14,0,0,0,0,714992.14
12030,5B,Industrial,271324,814705,4,4,153539.31,0,0,153539.31,153539.31,0,0,0,0,153539.31
12030,8,Commercial/Industrial Incentive,140639,422296,2,2,79585.88,0,0,79585.88,79585.88,0,0,0,0,79585.88
12030,NA,NA,0,0,50,49,0,0,0,0,0,0,0,0,0,0
12031,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12032,2,Residential,58356,175226,2,2,20763.03,0,2675.199734956664,23438.23,20763.03,0,0,0,0,20763.03
12033,1,Vacant,171,513,3,3,100.88,0,0,100.88,100.88,0,0,0,0,100.88
12033,2,Residential,6532038,19613753,515,482,2713149.0700000003,0,1142914.5649727802,3856063.64,2713149.0700000003,0,0,0,0,2713149.0700000003
12033,NA,NA,0,0,15,15,0,0,0,0,0,0,0,0,0,0
12034,1,Vacant,633810,1903054,529,529,532073.72,0,0,532073.72,532073.72,0,0,0,0,532073.72
12034,2,Residential,1857165,5487935,595,595,985720.84,0,548650.463022421,1534371.2,985720.84,0,0,0,0,985720.84
12034,5A,Commercial,186733,560703,8,8,155683.5,0,1083.4108993405227,156766.92,155683.5,0,0,0,0,155683.5
12034,5B,Industrial,472053,1417434,2,2,396300.24,0,0,396300.24,396300.24,0,0,0,0,396300.24
12034,8,Commercial/Industrial Incentive,336552,1010564,2,2,282543.5,0,0,282543.5,282543.5,0,0,0,0,282543.5
12034,NA,NA,0,0,308,308,0,0,0,0,0,0,0,0,0,0
12035,1,Vacant,28552,85734,19,19,37632.11,0,0,37632.11,37632.11,0,0,0,0,37632.11
12035,2,Residential,2467964,7410568,259,259,1746651.77,0,1506142.6390648265,3252794.45,1746651.77,0,0,0,0,1746651.77
12035,5A,Commercial,169655,509423,3,3,223606.13999999998,0,0,223606.13999999998,223606.13999999998,0,0,0,0,223606.13999999998
12035,5B,Industrial,14821,44503,1,1,19534.15,0,0,19534.15,19534.15,0,0,0,0,19534.15
12035,NA,NA,0,0,89,89,0,0,0,0,0,0,0,0,0,0
12036,2,Residential,1384931,4158493,147,48,684066.47,0,685616.8653342129,1369684.24,684066.47,0,0,0,0,684066.47
12036,NA,NA,0,0,8,8,0,0,0,0,0,0,0,0,0,0
12037,1,Vacant,172389,517632,65,65,171470.59,0,0,171470.59,171470.59,0,0,0,0,171470.59
12037,2,Residential,1882576,5652804,537,537,1033894.52,0,838652.576736949,1872547.32,1033894.52,0,0,0,0,1033894.52
12037,5A,Commercial,136090,408638,3,3,135365.43,0,0,135365.43,135365.43,0,0,0,0,135365.43
12037,5B,Industrial,34517,103644,1,1,34333.1,0,0,34333.1,34333.1,0,0,0,0,34333.1
12037,NA,NA,0,0,27,27,0,0,0,0,0,0,0,0,0,0
12038,2,Residential,41819,125571,10,10,31428.63,0,9019.079769421423,40447.71,31428.63,0,0,0,0,31428.63
12038,NA,NA,0,0,7,7,0,0,0,0,0,0,0,0,0,0
12039,2,Residential,47330,142117,4,4,20092.510000000002,0,7333.239644929309,27425.75,20092.510000000002,0,0,0,0,20092.510000000002
12039,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0,0
12040,1,Vacant,319452,959214,57,57,151076.15,0,0,151076.15,151076.15,0,0,0,0,151076.15
12040,2,Residential,26534643,79673273,1904,1547,9423073.040000001,0,3125465.9974262323,12548539.040000001,9423073.040000001,0,0,0,0,9423073.040000001
12040,5A,Commercial,465692,1398335,8,8,220237.78000000003,0,0,220237.78000000003,220237.78000000003,0,0,0,0,220237.78000000003
12040,5B,Industrial,324589,974644,6,6,153506.41,0,0,153506.41,153506.41,0,0,0,0,153506.41
12040,8,Commercial/Industrial Incentive,37497,112592,2,2,17733.25,0,0,17733.25,17733.25,0,0,0,0,17733.25
12040,NA,NA,0,0,36,36,0,0,0,0,0,0,0,0,0,0
12041,1,Vacant,1739595,5223497,348,348,611200.61,0,0,611200.61,611200.61,0,0,0,0,611200.61
12041,2,Residential,11084448,33059449,563,563,3242424.18,0,625861.1300086783,3868285.42,3242424.18,0,0,0,0,3242424.18
12041,3,Multi-Family,3243482,9739202,11,11,1139583.8599999999,0,0,1139583.8599999999,1139583.8599999999,0,0,0,0,1139583.8599999999
12041,5A,Commercial,3808951,11437136,44,44,1337089.03,0,1170.09983953115,1338259.13,1337089.03,0,0,0,0,1337089.03
12041,5B,Industrial,1146497,3442588,18,18,401647.16000000003,0,1170.09983953115,402817.26,401647.16000000003,0,0,0,0,401647.16000000003
12041,6B,Industrial Incentive,61506,184684,1,1,21609.87,0,0,21609.87,21609.87,0,0,0,0,21609.87
12041,8,Commercial/Industrial Incentive,436878,1311814,8,8,153495.35,0,0,153495.35,153495.35,0,0,0,0,153495.35
12041,NA,NA,0,0,45,45,0,0,0,0,0,0,0,0,0,0
12044,5B,Industrial,226726,680790,1,1,136770.69,0,0,136770.69,136770.69,0,0,0,0,136770.69
12044,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0,0
12052,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12053,1,Vacant,22781,68405,2,2,13999.09,0,0,13999.09,13999.09,0,0,0,0,13999.09
12053,3,Multi-Family,114036,342416,4,4,70075.47,0,0,70075.47,70075.47,0,0,0,0,70075.47
12054,1,Vacant,226859,681191,28,28,136803.6,0,0,136803.6,136803.6,0,0,0,0,136803.6
12054,2,Residential,5975931,17943282,562,552,2302827.37,0,1300722.2401873337,3603549.48,2302827.37,0,0,0,0,2302827.37
12054,5A,Commercial,3472266,10426176,34,32,2093888.8499999999,0,0,2093888.8499999999,2093888.8499999999,0,0,0,0,2093888.8499999999
12054,8,Commercial/Industrial Incentive,406720,1221258,6,6,245265.33000000002,0,0,245265.33000000002,245265.33000000002,0,0,0,0,245265.33000000002
12054,NA,NA,0,0,35,35,0,0,0,0,0,0,0,0,0,0
12055,1,Vacant,215,646,3,3,95.72,0,0,95.72,95.72,0,0,0,0,95.72
12055,2,Residential,1643129,4933821,71,71,576442.91,0,154847.92789116336,731290.85,576442.91,0,0,0,0,576442.91
12055,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0
12058,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12059,1,Vacant,437341,1313199,100,100,176887.71,0,0,176887.71,176887.71,0,0,0,0,176887.71
12059,2,Residential,2292706,6862587,90,90,791081.2100000001,0,133309.34593143506,924390.5,791081.2100000001,0,0,0,0,791081.2100000001
12059,5A,Commercial,68975,207111,2,2,26550.83,0,1346.999886138848,27897.83,26550.83,0,0,0,0,26550.83
12062,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12064,1,Vacant,416272,1249939,48,48,216439.37,0,0,216439.37,216439.37,0,0,0,0,216439.37
12064,2,Residential,16858076,50568207,2985,2985,5623043.84,0,3133344.534093739,8756388.96,5623043.84,0,0,0,0,5623043.84
12064,3,Multi-Family,2023538,6076077,2,2,1052133.3,0,0,1052133.3,1052133.3,0,0,0,0,1052133.3
12064,5A,Commercial,1773856,5326358,14,14,922311.97,0,0,922311.97,922311.97,0,0,0,0,922311.97
12064,5B,Industrial,4253263,12771274,12,12,2211473.41,0,0,2211473.41,2211473.41,0,0,0,0,2211473.41
12064,6B,Industrial Incentive,190316,571462,2,2,98954.34,0,0,98954.34,98954.34,0,0,0,0,98954.34
12064,8,Commercial/Industrial Incentive,33320,100050,1,1,17324.67,0,0,17324.67,17324.67,0,0,0,0,17324.67
12064,NA,NA,0,0,108,108,0,0,0,0,0,0,0,0,0,0
12072,1,Vacant,232517,698180,8,8,137597.31999999998,0,0,137597.31999999998,137597.31999999998,0,0,0,0,137597.31999999998
12072,2,Residential,99374,298389,9,9,37896.58,0,20909.98988039371,58806.579999999994,37896.58,0,0,0,0,37896.58
12072,5A,Commercial,56842,170680,4,4,33637.6,0,0,33637.6,33637.6,0,0,0,0,33637.6
12072,NA,NA,0,0,10,10,0,0,0,0,0,0,0,0,0,0
12074,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12075,1,Vacant,20172,60571,2,2,13323.2,0,0,13323.2,13323.2,0,0,0,0,13323.2
12075,2,Residential,12433495,37334059,1055,1055,5467582.58,0,2744416.6347772907,8211999.21,5467582.58,0,0,0,0,5467582.58
12075,NA,NA,0,0,11,11,0,0,0,0,0,0,0,0,0,0
12077,5B,Industrial,366450,1100340,2,2,153904.56,0,0,153904.56,153904.56,0,0,0,0,153904.56
12077,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12085,3,Multi-Family,101333,304273,1,1,99360.36,0,0,99360.36,99360.36,0,0,0,0,99360.36
12089,3,Multi-Family,64829,194662,1,1,39093.97,0,0,39093.97,39093.97,0,0,0,0,39093.97
12089,5A,Commercial,89693,269321,1,1,54087.729999999996,0,0,54087.729999999996,54087.729999999996,0,0,0,0,54087.729999999996
12093,1,Vacant,14576,43767,1,1,8846.619999999999,0,0,8846.619999999999,8846.619999999999,0,0,0,0,8846.619999999999
12093,2,Residential,58844,176691,4,4,27629.31,0,8085.199614951137,35714.51,27629.31,0,0,0,0,27629.31
12093,5A,Commercial,33613,100930,2,2,20400.96,0,0,20400.96,20400.96,0,0,0,0,20400.96
12093,5B,Industrial,13234,39738,1,1,8032.2300000000005,0,0,8032.2300000000005,8032.2300000000005,0,0,0,0,8032.2300000000005
12093,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0
12094,2,Residential,447868,1344813,35,4,138209.37,0,107985.66410783128,246195.1,138209.37,0,0,0,0,138209.37
12094,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0
12098,2,Residential,4585729,13769574,310,310,2089264.93,0,763198.4629168101,2849062.43,2089264.93,0,0,0,0,2089264.93
12098,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0
12099,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12105,2,Residential,21518,64612,1,1,10252.78,0,3959.2798707042566,14212.060000000001,10252.78,0,0,0,0,10252.78
12108,5A,Commercial,678451,2037185,8,8,388715.24000000005,0,0,388715.24000000005,388715.24000000005,0,0,0,0,388715.24000000005
12109,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12113,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0
12114,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12119,1,Vacant,4945,14848,1,1,2790.38,0,0,2790.38,2790.38,0,0,0,0,2790.38
12119,2,Residential,14583,30288,4,4,5692.030000000001,0,0,5692.030000000001,5692.030000000001,0,0,0,0,5692.030000000001
12119,5B,Industrial,323087,970133,2,2,182317.12,0,0,182317.12,182317.12,0,0,0,0,182317.12
12120,2,Residential,33210,99719,2,2,6100.389999999999,0,6973.740428028549,13074.14,6100.389999999999,0,0,0,0,6100.389999999999
12121,2,Residential,10936,10936,3,3,1580.46,0,0,1580.46,1580.46,0,0,0,0,1580.46
12121,3,Multi-Family,434112,1303508,1,1,188382.96,0,0,188382.96,188382.96,0,0,0,0,188382.96
12121,5A,Commercial,40773,122429,1,1,17693.43,0,0,17693.43,17693.43,0,0,0,0,17693.43
12121,8,Commercial/Industrial Incentive,677752,2035086,1,1,294110.6,0,0,294110.6,294110.6,0,0,0,0,294110.6
12121,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12122,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0
12123,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12126,1,Vacant,216384,649737,25,25,928.12,111580.46,0,112508.58,112508.58,0,0,0,0.991749173752,112508.58
12126,2,Residential,863891,2594007,66,66,2643.05,317692.47,128842.61878885386,449178.11,320335.52,0,0,0,0.991749173752,320335.51999999996
12126,5B,Industrial,1211330,3637261,6,6,5196.61,624631.4500000001,0,629828.06,629828.06,0,0,0,0.991749173752,629828.06
12126,6B,Industrial Incentive,256696,770782,6,6,1101.19,132367.38,0,133468.57,133468.57,0,0,0,0.991749173752,133468.57
12126,8,Commercial/Industrial Incentive,81529,244807,4,4,349.73,42041.05,0,42390.78,42390.78,0,0,0,0.991749173752,42390.780000000006
12127,1,Vacant,41694,125195,3,3,15995.150000000001,9310.5,0,25305.65,25305.65,0,0,0,0.367922498169,25305.65
12127,3,Multi-Family,2403,7215,1,1,921.8100000000001,536.56,0,1458.37,1458.37,0,0,0,0.367922498169,1458.37
12127,5A,Commercial,2619285,7864927,24,24,1004837.3699999999,584900.22,0,1589737.59,1589737.59,0,0,0,0.367922498169,1589737.5899999999
12127,5B,Industrial,360085,1081227,2,2,138139.52,80408.89,0,218548.41,218548.41,0,0,0,0.367922498169,218548.40999999997
12127,8,Commercial/Industrial Incentive,1393374,4183884,12,12,534540.64,311147.77,0,845688.41,845688.41,0,0,0,0.367922498169,845688.41
12127,NA,NA,0,0,6,6,0,0,0,0,0,0,0,0,0.367922498169,0
12128,1,Vacant,238,714,8,8,157.04,0,0,157.04,157.04,0,0,0,0,157.04
12128,2,Residential,1267145,3804855,59,59,671717.13,0,165198.75300520693,836915.89,671717.13,0,0,0,0,671717.13
12132,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12135,2,Residential,88669,266244,8,8,21035.129999999997,0,13523.34094439623,34558.47,21035.129999999997,0,0,0,0,21035.129999999997
12135,NA,NA,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12136,1,Vacant,10777,32360,4,4,4076.74,0,0,4076.74,4076.74,0,0,0,0,4076.74
12136,2,Residential,799017,2399211,65,65,214182.02,0,88070.4638905689,302252.54000000004,214182.02,0,0,0,0,214182.02
12136,NA,NA,0,0,4,4,0,0,0,0,0,0,0,0,0,0
12137,1,Vacant,56200,168752,3,3,25668.860000000004,0,0,25668.860000000004,25668.860000000004,0,0,0,0,25668.860000000004
12137,2,Residential,211582,626913,12,12,83433.5,0,11926.182686169548,95359.69,83433.5,0,0,0,0,83433.5
12137,5B,Industrial,32818,98543,1,1,14989.35,0,0,14989.35,14989.35,0,0,0,0,14989.35
12137,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0
12138,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12140,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
12141,1,Vacant,38275,114929,12,12,14174.1,0,0,14174.1,14174.1,0,0,0,0,14174.1
12141,2,Residential,82975,249149,6,6,19505.64,0,11221.918808047714,30727.54,19505.64,0,0,0,0,19505.64
12141,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12143,2,Residential,10892,32705,1,1,2608.41,0,1511.7597863012359,4120.17,2608.41,0,0,0,0,2608.41
12144,1,Vacant,61409,184393,11,11,13932.93,18791.28,0,32724.210000000003,32724.210000000003,0,0,0,0.57423035957,32724.21
12144,2,Residential,2212,2212,1,1,167.15,225.41,0,392.56,392.56,0,0,0,0.57423035957,392.56
12144,5A,Commercial,1714863,5149221,12,12,389081.97000000003,524750.1799999999,0,913832.15,913832.15,0,0,0,0.57423035957,913832.1499999999
12144,5B,Industrial,2549921,7656650,21,21,578546.8,780278.87,0,1358825.6700000002,1358825.6700000002,0,0,0,0.57423035957,1358825.67
12144,6B,Industrial Incentive,139945,420213,2,2,31751.870000000003,42823.32,0,74575.19,74575.19,0,0,0,0.57423035957,74575.19
