year,clean_name,muni_PC_total,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_residential,muni_fmv_industrial,muni_fmv_commercial,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_eav_taxed,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_eav,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2018,Phoenix,1701,996,5,34,1668,10,10,470,2255000,17041059,44792700,15830743,0,12683957,0,2255000,28514700,45555990,38768950,1688296,2174724,574,1512272.1300000001,28.116,5393412.755175414,27.098,28.119,2393.164,1273.42,13962962,1.021,3.32,0.28,0.374,0.049,0.983,0.278,0.626,0.049
2018,Posen,2956,2123,115,159,649,16,8,1434,5146080,165837299,38317314,53523299,0,15797852,0,3560880,69321151,235158668,196292090,18280332,14733716,318,7473093.85,13.459,56143550.95363303,11.239,18.281,2711.602,2533.294,80620438,7.042,3.178,0.133,0.705,0.022,0.163,0.067,0.295,0.015
2018,Prospect Heights,6126,5676,9,257,179,2,0,4080,4695150,1193892906,51992702,183496547,0,20822974,0,0,204319522,1398212870,1268094340,9895704,103808346,249,43397869.17,11.636,392581310.4456969,7.536,13.562,5048.49,6375.09,454602781,6.026,3.104,0.111,0.854,0.003,0.037,0.015,0.146,0
2018,Richton Park,4481,3996,2,82,577,6,6,2740,5143190,455976938,102091378,115490687,0,26600999,0,5143190,142986221,598840182,513126620,2329172,50073100,330,26487117.97,18.355,144418037.08836576,16.673,18.806,5411.349,4681.784,194594729,2.133,4.423,0.183,0.761,0.009,0.17,0.044,0.239,0.009
2018,River Forest,4547,4259,0,122,491,2,2,3168,3233820,1836829491,102598592,150865574,0,3986860,0,3233820,154852435,1991596140,1913403460,0,76566480,182,57046964.24,10.096,565045208.3993661,10.096,10.096,9160.016,13164.314,610402704,0,2.864,0.101,0.922,0.002,0.052,0.002,0.078,0.002
2018,River Grove,3595,3177,64,132,253,5,0,2374,2251830,556596284,64794496,116576526,0,15777357,0,0,132353883,688950154,591968960,32643658,58676936,256,24206198.55,12.288,196109610.0276296,10.884,13.288,7075.586,4629.272,239437059,2.404,3.513,0.123,0.808,0.003,0.094,0.023,0.192,0
2018,Riverdale,4894,4070,85,167,197,23,0,2400,12271547,253804361,15976814,91894510,0,5435228,0,0,97329738,351134262.6666667,280171650,40118771,20417172,648,28203676.36,30.703,93136918.11224541,25.959,31.008,5543.342,2368.113,123293221,5.049,8.032,0.303,0.723,0.035,0.046,0.015,0.277,0
2018,Riverside,3636,3383,0,87,0,0,0,2597,0,1009412051,0,131021186,0,0,0,0,131021186,1140433171,1117363360,0,22250331,147,35617534.51,11.736,303503019.1888076,11.709,11.736,8048.6,10395.254,341641997,0.027,3.123,0.117,0.885,0,0,0,0.115,0
2018,Robbins,5659,2386,10,95,2,6,0,890,1288760,107430165,2981664,31224429,698563,2979033,0,0,34902024,142332908,108112760,3134032,18052856,2042,5766878.18,15.083,38504350.28257796,13.539,16.264,1582.667,731.88,50121823,2.725,4.052,0.15,0.755,0.009,0.021,0.021,0.245,0
2018,Rolling Meadows,9299,8661,140,228,136,13,0,6281,24513850,2019331642,74340696,302705861,0,48563392,0,0,351269253,2370600886,1824604090,121354800,410920586,271,88701683.31,11.222,791306461.329007,10.362,11.964,4228.479,5965.89,911764717,1.602,3.742,0.112,0.852,0.01,0.031,0.02,0.148,0
2018,Roselle,1449,1320,0,19,82,0,0,1012,0,297586996,11847208,45178381,0,2378760,0,0,47557142,345144198,320943240,0,20719848,68,10053425.38,10.587,94925107.56796013,9.917,10.649,5016.283,6431.562,109515039,0.732,2.913,0.106,0.862,0,0.034,0.007,0.138,0
2018,Rosemont,1473,860,13,157,323,0,0,550,0,749129484,698131072,24977172,0,517487755,0,0,542464927,1291594474,214205580,3432772,1069810172,406,45448584.09,9.927,461370501.34069604,8.743,13.947,8353.798,5483.639,844585666,5.204,3.519,0.099,0.58,0,0.541,0.401,0.42,0
2018,Sauk Village,3498,3196,42,30,162,22,18,1756,100416680,232126366,120399012,74254433,0,114605226,0,92706690,189128664,421255182,275976340,119558992,11482520,352,12033287.3,15.431,78415280.31063707,13.134,27.316,3112.705,2069.245,135916723,14.182,2.857,0.153,0.551,0.238,0.286,0.272,0.449,0.22
2018,Schaumburg,28184,26245,427,715,762,71,7,19139,209087590,7687580691,529402454,947645319,0,199153294,0,68017070,1146869234,8834134645,5931971190,647500238,2207827177,479,343497978.76,10.347,3329611943.2357264,8.968,11.584,4790.816,5365.852,3726324015,2.616,3.888,0.103,0.87,0.024,0.06,0.023,0.13,0.008
2018,Schiller Park,4653,3643,201,150,296,22,2,2488,63372170,732823396,72021688,121824453,0,33386780,0,26826930,155211233,888034610,576446360,153072686,152570124,611,39299772.05,12.521,318268274.68217736,9.148,17.426,5510.437,3919.034,364281891,8.278,4.425,0.123,0.825,0.071,0.081,0.038,0.175,0.03
2018,Skokie,27306,24923,499,944,244,20,1,17189,35995830,6356738882,140243444,840390697,0,42101627,0,918810,882492324,7239231098,5811664980,309487204,1109129014,786,247838618.8,10.424,2436258430.6860805,8.305,12.443,5540.751,6112.247,2710963943,4.138,3.424,0.102,0.878,0.005,0.019,0.006,0.122,0
2018,South Barrington,2393,1824,1,62,0,0,0,1358,0,1527995250,0,64505500,0,0,0,0,64801489,1592796690,1463748580,1250000,99108360,82,38620876.97,7.782,488604106.4859086,6.961,11.362,14852.657,17839.966,507381033,4.401,2.425,0.079,0.959,0,0,0,0.041,0
2018,South Chicago Heights,2208,1567,98,173,408,48,11,951,18996053,168011099,35807771,41696997,0,7779711,0,1864023,49476708,217487889.33333334,148473320,30844947,31432182,239,8359284.74,12.815,65578869.27532245,12.376,13.084,2750.027,2275.566,82274852,0.708,3.844,0.127,0.773,0.087,0.165,0.036,0.227,0.009
2018,South Holland,9358,7985,303,335,432,130,52,6134,122432013,1000291363,92420053,295511910,0,20910052,0,31443867,316472089,1316617851.3333333,1002824750,179263537,120787904,534,69104330.03,19.032,363044415.86352044,17.907,24.054,5898.328,4461.29,461032618,6.147,5.249,0.19,0.76,0.093,0.07,0.016,0.24,0.024
2018,Steger,3236,2333,159,114,365,51,2,1510,2681363,165612278,19914947,55060936,0,4012587,0,212453,59125751,224405201.33333334,201661210,7190151,9664420,358,6523262.1,12.02,54099381.99746128,11.732,14.028,2242.481,2130.612,71511591,2.296,2.907,0.121,0.738,0.012,0.089,0.018,0.263,0.001
2018,Stickney,2446,2200,29,94,0,0,0,1678,0,283143931,0,78105878,0,0,0,0,78105878,361249840,300301840,28932600,31418750,111,15035968.89,14.272,108763592.25412798,11.156,14.361,4705.62,3912.297,131505435,3.205,4.162,0.138,0.784,0,0,0,0.216,0
2018,Stone Park,1254,950,31,191,38,0,0,573,0,117743599,5762608,25210595,0,1133972,0,0,26344567,144088202,113838110,3911660,25584472,54,8179914.89,17.533,46671629.326371714,16.91,17.572,5453.659,4440.988,54821674,0.662,5.677,0.175,0.817,0,0.04,0.008,0.183,0
2018,Streamwood,14481,13741,139,167,9,29,5,10072,76990530,2282464680,12610110,452419963,0,12554146,0,11138770,465007057,2747477846,2449258050,104099226,183044600,257,91351578.75,12.079,756162914.6814638,11.287,12.499,5349.121,4961.31,891514045,1.212,3.325,0.121,0.831,0.028,0.005,0.005,0.169,0.004
2018,Summit,3314,2542,156,331,319,14,0,1669,11975510,398293900,35779994,86369944,520949,14730799,0,0,102142641,499915638,394410820,56931152,44294836,237,22718860.34,15.245,150359331.99698505,9.993,15.274,6236.94,4833.583,184478775,5.281,4.545,0.151,0.797,0.024,0.072,0.029,0.204,0
2018,Thornton,1357,999,92,55,131,8,4,736,5901710,110335875,8832866,34681624,0,742705,0,256000,35424329,145760266,94704160,41079942,5561404,169,9672389.86,19.332,49758628.29179525,19.253,20.725,4348.022,2914.194,60212118,1.472,6.636,0.194,0.757,0.04,0.061,0.005,0.243,0.002
2018,Tinley Park,20410,18910,49,398,958,16,12,15305,11856108,3516038859,154184619,766052616,0,22171943,0,4806813,788591323,4304269020.333333,3908324510,38704226,324438374,470,145448647.23,12.646,1174770144.9821086,10.724,18.053,5622.873,5809.74,1406863374,7.329,3.379,0.124,0.817,0.003,0.036,0.005,0.183,0.001
2018,University Park,4,4,0,0,0,0,0,1,0,6420451,0,42942,0,0,0,0,252932,6673400,6673400,0,0,0,400760.77999999997,21.135,1868929.148050364,20.953,21.46,3811.035,7018.53,1881433,0.507,6.005,0.214,0.962,0,0,0,0.038,0
2018,Westchester,8196,7339,21,275,0,1,0,5872,509500,1520872208,0,327678422,0,0,0,0,327678422,1848458660,1640389060,6064572,196401628,473,49574007.97,9.481,530892050.6932826,8.681,9.578,5481.055,4792.759,626249257,0.897,2.682,0.093,0.823,0,0,0,0.177,0
2018,Western Springs,5485,4942,3,89,39,0,0,3887,0,2523493217,16165442,183601010,0,1400904,0,0,185001914,2708495458,2651516820,143808,45626540,185,58748440.06,7.816,754073877.3119783,7.719,8.847,10322.786,11601.055,808304822,1.128,2.169,0.078,0.932,0,0.006,0.001,0.068,0
2018,Wheeling,13457,11971,634,292,2231,90,2,8215,114774700,2382312402,486716734,361240561,0,220667629,0,3502070,582270273,2964583208,2183431930,498143590,256820418,437,115885381.7,12.316,935494505.550705,10.856,12.644,4553.392,4913.141,1142384121,1.788,3.909,0.124,0.804,0.039,0.164,0.074,0.196,0.001
2018,Willow Springs,3236,2797,17,76,397,6,0,2057,2404640,593291183,56114536,104497430,0,42101241,0,0,146598672,739890036,692402360,17257328,21528788,226,19125967.16,11.426,186815698.2152705,8.086,13.863,5259.717,6681.49,231260006,5.777,2.585,0.102,0.802,0.003,0.076,0.057,0.198,0
2018,Wilmette,10921,10310,5,228,0,0,0,7524,0,Inf,0,373619482,0,0,0,0,373619482,Inf,6343604910,2143268,Inf,305,155200787.68,8.144,1903907137.9153905,7.172,8.805,11301.22,14502.177,2012588445,1.633,0,0.082,NA,0,0,0,0,0
2018,Winnetka,4902,4525,0,120,0,0,0,3199,0,4808458281,0,144785749,0,0,0,0,144785749,4953244278,4870673900,0,67355008,219,117604059.8,8.243,1429096145.650506,7.232,8.733,22733.648,25980.63,1471249421,1.501,2.374,0.082,0.971,0,0,0,0.029,0
2018,Worth,4189,3793,4,197,53,0,0,2679,0,468351468,6800244,130751098,0,709463,0,0,131460560,599812034,550786570,552968,43811106,193,21902969.35,14.075,155633273.00315788,9.943,14.359,4791.227,4229.798,193963707,4.416,3.652,0.141,0.781,0,0.011,0.001,0.219,0
2018,NA,39017,32442,321,562,0,16,0,22503,24299793,7681419140,0,1164473223,0,0,0,0,1168974278,8849764545.333334,8223457610,143729225,310044400,3465,216888579.99,9.75,2423454224.1381893,1.881,23.927,4926.845,5588.752,2762292700,22.046,2.451,0.089,0.868,0.003,0,0,0.132,0
2019,Alsip,7228,5950,437,272,114,93,0,4582,144733040,1295698545,31894622,221540868,22155796,3452461,0,0,260273425,1542860168,947873720,409822444,165049454,451,75730888.75,13.56,559513867.0120201,11.735,14.668,4929.423,4375.163,637022051,2.933,4.908,0.135,0.84,0.094,0.021,0.002,0.169,0
2019,Arlington Heights,29996,27974,211,904,158,33,0,21689,77424620,9643067899,119719691,1190502750,0,49877652,0,0,1240380402,10883448437,9463582190,255711536,1128240571,809,309212904.29,9.163,3364035991.8686976,8.529,10.576,5869.828,7874.222,3742015517,2.047,2.841,0.092,0.886,0.007,0.011,0.005,0.114,0
2019,Barrington,2617,2150,9,216,191,0,0,1442,0,1012229917,50860238,70081955,0,23412879,0,0,93494834,1105724938,917522420,13548468,165123520,142,26376811.41,7.234,364648087.07119834,6.456,9.197,7190.99,8811.551,399456393,2.741,2.385,0.072,0.915,0,0.046,0.021,0.085,0
2019,Barrington Hills,1336,1031,0,2,0,0,0,594,0,803008381,0,26286934,0,0,0,0,27179678,830188146,807054220,0,100596,179,18442447.76,7.909,234201244.90333462,7.744,9.613,14013.794,19841.664,241866536,1.869,2.221,0.079,0.967,0,0,0,0.033,0
2019,Bartlett,5831,5433,13,75,11,1,0,4115,2455800,1317022443,7550860,183112994,0,0,0,0,183327459,1500250590,1395439200,31842160,43567480,179,48082742.41,11.312,415953751.66545033,9.731,21.808,6686.883,7392.599,469320610,12.077,3.205,0.116,0.878,0.002,0.005,0,0.122,0
2019,Bedford Park,1076,236,456,84,390,148,61,187,430256350,803121344,319562490,8431495,0,98581654,0,135791650,107013149,910134596,35092450,676699072,189059534,220,54064471.43,14.107,386864213.3957648,11.038,17.001,4820.089,5641.167,455883913,5.963,5.94,0.14,0.882,0.473,0.351,0.108,0.118,0.149
2019,Bellwood,6778,5989,167,261,2383,43,28,4530,Inf,Inf,Inf,224101958,0,Inf,0,Inf,Inf,Inf,685743520,83050686,Inf,350,40190178.08,19.4,207106644.88111082,17.536,19.52,5884.249,3790.07,294323690,1.984,0,0.194,NA,NA,NA,NA,NA,NA
2019,Bensenville,72,0,63,1,0,4,0,0,3490500,47466189,0,0,0,0,0,0,0,47466204,0,45806672,552372,3,3376455.95,10.378,32591835.40770167,9.762,10.671,NA,NA,32591846,0.909,7.113,0.104,1,0.074,0,0,0,0
2019,Berkeley,2452,1797,32,50,108,4,4,1464,13278770,259649363,45864194,70419564,0,3297452,0,13278770,73717016,333366388,275510260,43811366,12843352,548,13610371.03,14.441,93591340.20958824,12.432,14.929,5823.996,4497.318,116182298,2.497,4.083,0.145,0.779,0.04,0.138,0.01,0.221,0.04
2019,Berwyn,15605,14332,50,869,720,16,0,10644,8548380,2093311660,149011720,514805950,0,42929040,0,0,557734990,2651046677,2426119950,6387952,215048935,362,103235191.71,14.955,689607110.0101411,14.144,15.456,6745.76,5231.891,866123742,1.312,3.894,0.15,0.79,0.003,0.056,0.016,0.21,0
2019,Blue Island,7972,6256,220,367,702,56,47,3959,50284460,645472290,100813234,173378145,16971397,38637072,20314940,42528300,236445036,874458930,712115710,56941551,92589119,896,35722838.46,15.74,226131115.3137942,13.254,20.368,4370.34,3163.869,298454059,7.114,4.085,0.158,0.738,0.058,0.115,0.044,0.27,0.049
2019,Bridgeview,5311,4373,277,306,416,31,0,3413,86091960,1000882230,71348506,175810950,0,46390890,0,0,222201840,1223084030,789605300,221599852,203677988,261,60877670.51,14.057,433715976.9175966,13.083,16.592,6792.932,5038.86,505011247,3.509,4.977,0.14,0.818,0.07,0.058,0.038,0.182,0
2019,Broadview,3307,2672,296,155,331,16,0,1975,22623160,507113403,60831661,99101550,0,13667051,0,0,112768602,619778866,358926680,173554587,82836959,180,31947607.63,13.299,245348026.6395502,11.704,14.541,4932.711,3308.017,282834671,2.837,5.155,0.13,0.818,0.037,0.098,0.022,0.182,0
2019,Brookfield,8828,8033,77,331,423,0,0,5822,0,1265474805,55829937,261918244,0,8231005,0,0,270149249,1535624135,1472625820,12212516,48411129,289,50500398.39,12.762,393243600.5647439,11.097,13.524,4949.756,5897.32,474301682,2.427,3.289,0.128,0.824,0,0.036,0.005,0.176,0
2019,Buffalo Grove,6107,5964,0,69,0,0,0,4483,0,1169088565,0,245619074,0,0,0,0,245619074,1414707818,1316989690,0,95815688,131,40653724.56,10.624,382816008.12919706,10.034,10.812,4738.964,5747.533,454438552,0.778,2.874,0.106,0.826,0,0,0,0.174,0
2019,Burbank,9968,9350,3,351,131,0,0,7660,0,1399865530,50576698,379251999,0,5841922,0,0,385093921,1784959554,1624786980,1412004,154167010,175,58352570.1,12.31,474319895.640426,12.242,14.531,5682.215,4505.047,588412424,2.289,3.269,0.123,0.784,0,0.028,0.003,0.216,0
2019,Burnham,2160,1409,139,126,0,14,0,903,3809560,102979610,0,37138004,0,0,0,0,37138004,140117600,104652130,12531436,15856104,318,9915599.92,24.104,40779263.12469514,23.415,25.148,3879.728,2875.464,51608715,1.733,7.077,0.243,0.735,0.027,0,0,0.265,0
2019,Burr Ridge,2223,1995,21,47,0,3,0,1290,6267580,1236256310,0,72358495,0,0,0,0,72383907,1308640230,1147781150,24284128,122088692,52,30205284.830000002,7.111,421774368.1608551,6.973,7.679,8465.973,12793.933,442874203,0.706,2.308,0.072,0.945,0.005,0,0,0.055,0
2019,Calumet City,15452,11618,188,908,751,137,43,7901,61084550,915774085,108310897,331014170,1007109,12238830,0,31357395,344260109,1260034263,984876530,42901692,212389311,2784,90697562.44,25.598,353010882.5750599,24.079,27.301,5360.298,3040.117,455799763,3.222,7.198,0.257,0.727,0.048,0.086,0.01,0.273,0.025
2019,Calumet Park,3235,2497,115,201,219,47,6,1663,8083675,204163567,18362132,81167730,899277,3762807,465990,1592480,86728223,289993401,236814100,12973248,35449343,284,15112734.25,19.59,77145146.75855029,19.59,20.28,4738.773,2539.603,103116300,0.69,5.211,0.196,0.704,0.028,0.063,0.013,0.299,0.005
2019,Chicago,882091,745325,11310,39305,226701,615,450,405912,3396377595,233106943932,71467325117,21898957998,0,29280720979,0,1783828575,51179678977,284286046518,221649382180,5285347665,54222342673,62411,6085477570.219999,6.924,87890875662.16483,6.89,9.27,4704.866,4948.199,107406734883,2.38,2.141,0.069,0.82,0.012,0.251,0.103,0.18,0.006
2019,Chicago Heights,14151,9222,342,672,1030,112,58,5866,71188020,864852483,129653472,262604684,0,9862998,0,40632610,272785378,1137638244,827249530,127641426,137090528,2707,70909162.88,20.63,336378388.1278904,18.843,33.246,4233.647,3142.889,419552239,14.403,6.233,0.211,0.76,0.063,0.114,0.009,0.24,0.036
2019,Chicago Ridge,4682,4184,103,182,109,19,2,2898,9405750,718835685,39316160,137709630,0,14913682,0,1535920,152623312,871458841,595691250,50579324,220484647,209,40585426.39,13.149,318130428.3450107,11.916,14.246,4670.234,3392.432,368328072,2.33,4.657,0.128,0.825,0.011,0.045,0.017,0.175,0.002
2019,Cicero,17291,14759,470,913,2099,26,15,11130,78103875,1685243844,422748943,507049976,0,196142912,0,66402015,703192888,2388436653,1931902930,179907462,253894961,953,100633230.81,16.778,599836184.0451888,16.731,16.981,5856.794,4082.44,853236403,0.25,4.213,0.168,0.706,0.033,0.177,0.082,0.294,0.028
2019,Country Club Hills,6397,5976,12,80,10,9,0,4302,15597620,541351086,708016,198975250,0,0,0,0,199367260,740718078,643637820,4412782,71651806,570,47447553.58,25.982,184048927.43302518,22.365,27.219,6966.659,5097.938,242070114,4.854,6.406,0.258,0.731,0.021,0.001,0,0.269,0
2019,Countryside,2730,2265,48,279,68,13,0,1538,19540280,727220969,48791198,82360741,0,9176514,0,0,91537255,818758236,561682500,49228712,201130724,144,24510278.42,7.903,309004126.46270645,6.862,8.528,3923.15,4808.454,339710205,1.666,2.994,0.079,0.888,0.024,0.06,0.011,0.112,0
2019,Crestwood,6200,5493,192,219,40,33,0,3746,15066165,737549368,33853076,190105048,0,20881336,0,0,210999690,948549550,647913770,68223664,224587856,326,36804846.64,11.12,327834326.7385592,8.893,11.686,2194.348,2880.719,398406638,2.793,3.88,0.112,0.778,0.016,0.036,0.022,0.222,0
2019,Deer Park,17,11,0,0,0,0,0,8,0,2082753,0,274348,0,0,0,0,274348,2357100,2322280,0,0,5,58874.65,9.545,607330.8231896018,7.154,9.694,2583.55,6267.46,687330,2.54,2.498,0.097,0.884,0,0,0,0.116,0
2019,Deerfield,67,1,4,45,0,0,0,0,0,293172980,0,0,0,0,0,0,0,293173010,39953770,7105564,240864856,13,15317539.43,7.909,193951492.64237902,7.551,8.18,NA,NA,193951512,0.629,5.225,0.079,1,0,0,0,0,0
2019,Des Plaines,24047,21728,285,921,1492,52,6,16656,278567870,5765711340,511768799,935245048,0,277457717,0,40990980,1212702765,6978347689,5251460450,778317376,887838013,833,205046423.23,9.107,2250154423.7248483,7.931,10.694,4869.875,5138.257,2641013012,2.763,2.938,0.091,0.826,0.04,0.073,0.04,0.174,0.006
2019,Dixmoor,2118,1090,45,121,430,13,3,609,2588620,66779778,19117118,19280720,227791,7825240,0,254570,27333752,94113372,62827720,11792212,14591540,469,4992248.43,18.101,27579959.28401746,18.101,18.101,1844.538,969.708,38236740,0,5.305,0.181,0.71,0.028,0.203,0.083,0.29,0.003
2019,Dolton,9407,8320,99,318,137,30,12,5690,15645280,515904574,28544068,240929266,501624,9841693,0,8578750,251272584,767142814,653568120,25566150,74333174,879,49998810.35,27.295,185281421.9932735,24.142,30.059,5640.156,3056.098,260899082,5.917,6.518,0.27,0.673,0.02,0.037,0.013,0.328,0.011
2019,East Dundee,2,0,0,1,2,0,0,0,0,2817279,15454444,0,0,12636957,0,0,12636957,15454444,0,0,5849444,0,116853.96,9.073,1287930.7836437782,9.073,9.073,NA,NA,7065063,0,0.756,0.091,0.182,0,1,0.818,0.818,0
2019,East Hazelcrest,665,477,37,20,13,7,0,312,4593870,51115461,6323072,14583827,0,1240603,0,0,15824431,66939920,47417210,10381738,7566612,132,4143411.04,20.508,20203876.731031794,20.508,20.508,6315.294,2953.381,25360922,0,6.19,0.205,0.764,0.069,0.094,0.019,0.236,0
2019,Elgin,7831,7031,108,173,165,6,0,5210,21627680,1356223271,33183360,240073844,0,15927557,0,0,256043082,1612203870,1349229360,97231884,117345116,267,50457125.38,10.516,478204822.21072006,10.276,11.369,5397.293,4420.658,554502596,1.093,3.13,0.106,0.841,0.013,0.021,0.01,0.159,0
2019,Elk Grove Village,13997,12077,1239,282,549,248,67,9438,778715880,4797511753,1192436940,514637514,0,633178168,0,426225990,1147815682,5945327466,3126439920,2086760160,689123516,356,181350849.25,8.731,2114874461.8415267,7.674,9.731,5080.408,5414.277,2607083006,2.057,3.05,0.086,0.807,0.131,0.201,0.107,0.193,0.072
2019,Elmwood Park,8421,7962,26,294,201,0,0,5900,0,1656472618,54989710,336496464,0,11497990,0,0,347994455,2004334472,1899556750,4463044,99094968,211,52469842.99,10.001,524645965.30346966,10.001,11.531,6043.858,5518.156,629740432,1.53,2.618,0.1,0.826,0,0.027,0.006,0.174,0
2019,Evanston,24961,22757,116,697,387,9,0,14721,Inf,Inf,236251052,801009074,0,116768440,0,0,917777514,Inf,9947140880,Inf,1067264840,1215,277757581.36,8.076,3433638285.3748703,8.035,11.046,6245.826,9526.74,3720471445,3.011,0,0.081,NA,NA,0,0,0,0
2019,Evergreen Park,8943,8096,52,414,262,4,0,6448,26289785,1158084138,54371760,272780943,0,14536160,0,0,287317103,1445401186,1227146710,7467720,206578016,252,55982278.77,13.323,414034616.65881914,13.318,21.714,4765.191,4420.915,503888358,8.396,3.873,0.135,0.801,0.018,0.038,0.01,0.199,0
2019,Flossmoor,4186,3823,1,78,0,3,0,3037,7518325,707867673,0,140427188,0,0,0,0,140427188,847976299,795852990,232132,45631517,247,41203746.38,18.461,223344928.15693387,17.594,18.505,8657.168,9313.207,264200584,0.911,4.859,0.184,0.835,0.009,0,0,0.166,0
2019,Ford Heights,1959,798,13,28,466,12,4,313,6834395,33984503,8276096,7619462,0,1076362,0,420750,9166351,43151061,22905010,5725318,4743433,657,3195832.58,32.034,11270596.153556218,17.971,32.353,2261.332,589.01,14134518,14.382,7.406,0.284,0.788,0.158,0.192,0.025,0.212,0.01
