year,clean_name,cur_comp_muni_rate,new_comp_muni_rate,current_taxable_eav,new_taxable_eav,av,eav,equalized_av,pins_in_muni,all_exemptions,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis_lt50,exe_vet_dis_50_69,exe_vet_dis_ge70,exe_vet_dis,exe_abate,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,total_bill_current
2015,Skokie,11.504063089705676,10.926022161137018,2042593236.9083679,2150656580.908368,846430289,2258699302,2258699302,28404,151842115,108063344,24958429,18218585,97857,493900,0,5000,5000,0,10000,0,234981214.64,2228004.44,17384747.79118385,254593927.23,237209219.08,0,0,0,2.1978130531636394e-4,1608,17377,5567,2070,8,268,0,3,0,237209219.07999998
2015,South Barrington,8.449184653262208,8.267958851401135,414241359.9220675,423321136.9220675,156923729,418677981,418751060,2437,11380979,9079777,1635000,657202,0,4000,0,5000,0,0,5000,0,35000017.41,0,951789.8117903683,35951807.17,35000017.41,0,0,0,0,164,1299,327,32,0,2,0,2,0,35000017.41
2015,South Chicago Heights,15.294814580699537,13.80686679219934,60868334.76064411,67428034.76064411,26877523,71722658,71722658,2373,8628669,6559700,1204961,829008,0,30000,0,0,5000,0,5000,0,9309698.94,207015.08,1308445.1010680953,10825157.76,9516714.02,0,0,0,0.017627605199174463,340,1004,258,116,0,15,0,1,0,9516714.02
2015,South Holland,19.03318617238562,16.86919477473975,338723770.5032092,382175478.5032092,151885992,405295048,405307789,9792,55925110,43451708,9204821,2680475,11689,455846,5000,27500,48507,39564,115571,0,64469925.85,2181372.03,10563644.62036775,77207145.12,66651297.88,0,0,0,0.008025990610596303,876,6259,1858,445,1,229,1,24,0,66651297.88
2015,Steger,13.421072976054731,11.476274246792197,49178121.46447481,57511971.46447481,22579171,60239237,60252512,3508,10912228,8333850,1526041,923234,34931,57000,0,0,5000,32172,37172,0,6600231.57,70052.61,1469464.6841914642,8135301.56,6670284.18,0,0,0,0.001785529574549601,553,1578,406,145,3,38,0,3,0,6670284.180000001
2015,Stickney,15.779227326266195,14.033445468314943,87386396.52555685,98257396.52555685,38791053,103513930,103513930,2547,14108905,10871000,2174112,1000793,0,58000,0,0,5000,0,5000,0,13788898.16,0,2246560.716715515,16035457.05,13788898.16,0,0,0,0,201,1651,470,143,0,29,0,1,0,13788898.16
2015,Stone Park,18.80063068619892,17.120322864328255,39139700.21974689,42981143.21974689,16533327,44119181,44119181,1297,4667478,3841443,530000,268035,0,28000,0,0,0,0,0,0,7358510.49,61585.56,877097.7575435926,8297193.07,7420096.05,0,0,0,0.003497758915313801,89,580,113,41,0,14,0,0,0,7420096.05
2015,Streamwood,13.264277581281458,11.98057443103014,662646306.8296891,733648006.8296891,280868296,749488787,749497161,14702,84111999,71001700,9352684,3408615,0,284000,0,15000,50000,0,65000,0,87895245.52,415890.83,11155544.60777571,99466681.67,88311136.35,0,0,0,6.092144594002176e-4,449,10147,1874,822,0,142,0,16,0,88311136.35
2015,Summit,17.11768945868946,15.713363050428027,127920012.5276513,139352412.5276513,56680497,151251864,151251864,3510,16180853,11432400,2001703,2664750,0,82000,0,0,0,0,0,427520,21896950.5,1000255.5499999999,2848667.750465846,25745871.91,22897206.05,0,0,0,0.030440204512238462,401,1690,418,200,0,42,0,0,1,22897206.05
2015,Thornton,19.847321260898728,17.71787603448614,43682198.54978765,48932198.54978765,19198052,51230006,51230006,1491,6669774,5250000,1110000,226774,0,73000,0,0,10000,0,10000,0,8669746.28,216451.13,1310435.2719594706,10196632.76,8886197.41,0,0,0,0.024136061359777326,268,760,225,55,0,38,0,2,0,8886197.41
2015,Tinley Park,14.065911681185927,12.643097910998785,966985686.6933793,1075807160.6933794,435141952,1161081471,1161176419,20777,140326232,108821474,22272578,8314697,7000,742000,0,17500,75000,75983,168483,0,136015352.66,5127454.649999999,19660089.51361803,160791561.29,141142807.31,0,0,0,0.019040697954730713,806,15528,4410,897,1,371,0,25,0,141142807.31
2015,University Park,21.65975,21.565133900185852,1595457.195951015,1602457.195951015,592292,1580531,1580531,4,7000,7000,0,0,0,0,0,0,0,0,0,0,345572.04,0,1510.034928506753,347082.07999999996,345572.04,0,0,0,0,0,1,0,0,0,0,0,0,0,345572.04
2015,Westchester,10.572260986934456,9.678052357002858,433202846.2653382,473228846.2653382,185121370,493996419,493996419,9261,57594933,40026000,9813250,7524049,0,164000,0,5000,40000,22634,67634,0,45799335.51,0,6164766.28078314,51961654.87,45799335.51,0,0,0,0,1541,5885,2011,538,0,82,0,11,0,45799335.51
2015,Western Springs,8.934677425075368,8.549927234806285,583590055.793874,609851844.793874,232772441,621153277,621153277,5639,35474394,26261789,5143350,4006255,7000,46000,0,5000,5000,0,10000,0,52141888.97,252.85,3162616.761414839,55304754.68,52142141.82,0,0,0,4.03136356960454e-6,360,3894,1064,140,1,25,0,3,0,52142141.82
2015,Wheeling,13.154018934997097,12.2844022995399,834876790.072252,893977976.072252,364430566,972398605,972482590,13784,72474393,59101186,9813075,3291194,10912,225526,0,7500,25000,0,32500,0,109819851.05,9281985.95,9498108.28715433,128599945.06,119101837,0,0,0,0.0722475272639868,720,8453,1981,826,1,113,0,8,0,119101837
2015,Willow Springs,12.6599552585706,11.487273218272472,135380719.59928185,149201104.59928185,68615896,183101537,183101537,3442,18744230,13820385,2868295,1942050,0,101000,0,2500,10000,0,12500,0,17139138.53,1599834.72,2244014.2542867786,20982983.23,18738973.25,0,0,0,0.10139230146077309,411,2091,611,127,0,52,0,5,0,18738973.25
2015,Wilmette,9.256576871717263,8.948518943456788,1543111389.0107057,1596233889.0107057,604366960,1612753213,1612753213,11233,71271479,53122500,10907000,6910110,177886,98000,0,12500,15000,28483,55983,0,142839291.94,0,6595554.090035331,149432193.92,142839291.94,0,0,0,0,606,7607,2151,380,3,50,0,9,0,142839291.94
2015,Winnetka,9.227942762258253,9.061744674145315,1196772378.689677,1218721935.689677,459542963,1226290471,1226290471,5119,27309132,21949557,3405000,1939575,0,10000,0,0,5000,0,5000,0,110437470.1,0,2517342.5730178053,112954812.22,110437470.1,0,0,0,0,434,3179,689,54,0,5,0,1,0,110437470.1
2015,Worth,16.09079425393883,14.086758641962433,132253179.63897756,151068017.63897756,58779404,156852848,156852848,4316,24322775,18814838,3477368,1907569,0,113000,0,0,10000,0,10000,0,21280587.03,37845.32,3921239.824008821,25239671.1,21318432.35,0,0,0,0.001947409089560241,272,2735,712,207,0,58,0,2,0,21318432.35
2015,NA,10.756576861752016,9.956767231432224,1996397449.6717608,2156764551.6717606,895264759,2387579148,2389014257,42648,215270306,160367102,33279946,19981487,472319,930911,0,27500,105000,106041,238541,0,214744026.14,0,22596656.82341061,237330260.06,214744026.14,0,0,0,0,6112,23027,6575,2185,13,473,0,35,0,214744026.14
2016,Alsip,14.01193947368421,13.138098542684705,485493073.7301666,517784178.7301666,193290426,541828394,541831807,7600,41476104,32291105,5469429,3501081,7489,182000,0,10000,15000,0,25000,6268691,68026995.64,1038709.03,6706624.761004644,75772326.5,69065704.67,0,0,0,0.030727556881317505,761,4668,1107,602,1,92,0,7,19,69065704.67
2016,Arlington Heights,9.743995682606137,9.245959881815393,2912907784.192343,3069812246.192343,1124413518,3151955954,3151955954,30574,238832686,156904462,35752997,45240470,342320,472437,0,40000,80000,0,120000,0,283833608.73,1443999.4000000001,23283944.675809145,308561548.52,285277608.13,0,0,0,0.002007239090297737,1212,21609,6286,2084,18,238,0,32,0,285277608.13
2016,Barrington,7.301963908129785,7.080461247766101,320871845.3663378,330909887.3663378,122103376,342280202,342280202,2743,14713151,10038042,1755000,2872050,30059,18000,0,0,0,0,0,0,23429946.34,510103.98,1074626.4201549538,25014676.75,23940050.32,0,0,0,0.022265823394031718,284,1448,353,101,3,9,0,0,0,23940050.32
2016,Barrington Hills,7.810191925876903,7.688556420127653,248711613.93154934,252646313.93154934,91351903,255792996,256077672,1511,5344565,3934700,710000,688365,7000,2000,0,2500,0,0,2500,0,19424854.39,0,416985.77801925415,19841840,19424854.39,0,0,0,0,352,569,142,10,1,1,0,1,0,19424854.39
2016,Bartlett,11.785099898751266,10.95680390388213,391323687.2509378,420906387.2509378,149645828,419425036,419487227,5926,37105225,29582700,3679202,3656996,22165,126000,0,2500,5000,30662,38162,0,46117887.47,0,4365958.522172676,50480255.95,46117887.47,0,0,0,0,286,4244,740,249,2,63,0,3,0,46117887.47
2016,Bedford Park,14.67040281030445,14.61446351600348,332839853.48856735,334113853.48856735,138630300,388608452,388608452,1281,1766223,1274000,287250,194973,0,10000,0,0,0,0,0,0,48828947.22,6340555.77,307040.19555051374,55476543.06,55169502.99,0,0,0,0.019179270120093676,424,195,60,26,0,5,0,0,0,55169502.989999995
2016,Bellwood,19.620265903307885,17.006457738627468,198837479.9926778,229397813.9926778,86845072,243444073,243444073,7074,39064353,30560334,5608675,2532328,0,295516,0,10000,57500,0,67500,0,39012442.29,1109745.03,7666647.547149132,47788831.55,40122187.32,0,0,0,0.020576253231317922,594,4474,1146,748,0,151,0,17,0,40122187.32
2016,Bensenville,11.477815789473684,11.477815789473683,23655518.609124698,23655518.609124698,8416842,23594091,23594091,76,0,0,0,0,0,0,0,0,0,0,0,0,2715136.85,0,0,2715136.85,2715136.85,0,0,0,0,6,0,0,0,0,0,0,0,0,2715136.85
2016,Berkeley,14.29031763527054,12.778884421513826,85520428.39017434,95635428.39017434,34798467,97547047,97547047,2994,12925823,10115000,1675000,1058323,0,50000,5000,2500,20000,0,22500,0,12221140.86,0,1863025.9129859533,14084166.87,12221140.86,0,0,0,0,1080,1459,336,198,0,25,1,5,0,12221140.86
2016,Berwyn,15.325615519839277,13.63857916434923,599913429.9107368,674120262.9107368,255048584,714952178,714952178,15928,95759819,74206833,11357577,9727538,13958,393200,0,20000,40713,0,60713,0,91940425.72,3010656.18,14682881.274612896,109633961.03,94951081.9,0,0,0,0.012975456353140883,646,10715,2299,1377,1,197,0,17,0,94951081.9
2016,Blue Island,16.429269567219155,14.497424306176878,200804689.24696127,227562793.24696127,91037485,255196297,255196297,8688,34375595,26758104,3964323,3472102,0,149299,0,6767,25000,0,31767,2806345,32990743.7,2933499.16,6110788.48691787,42035025.59,35924242.86,0,0,0,0.05781031204860924,1468,4091,857,599,0,81,0,8,13,35924242.86
2016,Bridgeview,14.586089792231256,13.713227959731569,392521198.52226585,417505598.52226585,158450665,444168857,444168857,5535,33583112,24984400,4458724,3867830,23158,224000,0,10000,15000,0,25000,0,57253494.47,2636435.09,4892414.830972599,64782342.39,59889929.56,0,0,0,0.05637813816708347,415,3509,904,504,1,114,0,7,0,59889929.56
2016,Broadview,14.106384325108854,13.164670385010622,191651669.3216593,205361169.3216593,87233981,244534283,244534283,3445,18358338,13709500,2799640,1699567,0,97000,0,5000,20000,27631,52631,0,27035121.04,4302806.53,2635694.417532537,33969823.11,31337927.57,0,0,0,0.01128990377330508,292,1994,579,378,0,49,0,8,0,31337927.57
2016,Brookfield,12.835586468646865,11.595783243883059,348172868.05837125,385398973.05837125,142213275,398652263,398652263,9090,50659781,37226105,6175719,7044875,13582,152000,0,12500,35000,0,47500,0,44690029.54,80541.53,6539737.432621627,51310286.62,44770571.07,0,0,0,3.616941041872387e-4,531,5889,1388,672,2,82,0,12,0,44770571.07
2016,Buffalo Grove,11.21106290531777,10.246115240305944,335431240.08484995,367021124.08484995,136218775,381848385,381848385,6168,46277920,31589884,6859841,7641195,0,152000,0,10000,25000,0,35000,0,37605407.33,0,5188243.021209053,42793649.88,37605407.33,0,0,0,0,146,4528,1385,614,0,76,0,9,0,37605407.33
2016,Burbank,12.631290818858561,11.296109825156018,426314781.2225427,476704464.2225427,177382375,497238235,497238235,10075,70383356,50389683,10144407,9329669,64647,386200,5000,18750,45000,0,63750,0,53849059.82,0,8887106.884200893,62736146.75,53849059.82,0,0,0,0,219,7709,2139,1325,6,202,1,18,0,53849059.82
2016,Burnham,21.701791051076405,18.762972838478706,41004598.78659934,47427091.78659934,17395318,48762600,48762600,2369,7927217,6422493,971208,484568,0,44000,0,2500,2448,0,4948,0,8898732.35,0,1727376.5083288027,10626107.51,8898732.35,0,0,0,0,450,958,208,147,0,23,0,2,0,8898732.35
2016,Burr Ridge,7.884610230873699,7.6909796139561015,360477524.66833746,369553024.66833746,132389196,371106456,371113431,2209,12551698,9075500,2475000,946515,18683,36000,0,0,0,0,0,0,28422247.79,0,990314.1443850948,29412562.09,28422247.79,0,0,0,0,100,1242,452,80,1,18,0,0,0,28422247.79
2016,Calumet City,23.657200621189464,20.597757552858294,368488681.80083495,423221345.80083495,156150403,437720851,437720851,17386,68344087,54732664,8909391,3996547,11631,630178,0,17500,46176,0,63676,0,87174106.72,1265630.11,16222682.346628316,104662404.83,88439736.83,0,0,0,0.012245739234203782,3976,8142,1815,1201,1,330,0,18,0,88439736.83
2016,Calumet Park,19.036418032786887,16.26392350788329,67187588.58925709,78640988.58925709,32661643,91557151,91557151,3416,15405053,11453400,2517267,1280024,0,127712,0,1650,25000,0,26650,366171,12790110.23,1636498.47,3002209.9702944667,17428817.73,14426608.7,0,0,0,0.027238369855484484,372,1682,516,323,0,65,0,8,12,14426608.700000001
2016,Chicago,7.1797884542014305,6.9112917023197635,73942050096.9409,76814624592.9409,30762252081,86232743684,86232743684,935717,4527797804,2872574496,475301801,1105040941,63003625,10328653,41750,423555,944500,138483,1506538,0,5308882775.660001,559690482.75,324309601.7445817,6192872773.86,5868573258.41,9340592.084468236,7006475.272219662,1751618.8180549154,0.10213853350731035,110393,409665,95818,57903,2851,5214,9,370,0,5868573258.410001
2016,Chicago Heights,19.815651610904585,17.671081774304575,334550435.08899134,375151615.08899134,138085366,386990098,387080820,16140,53274842,40601180,7535009,4782090,24773,292014,0,22500,17276,0,39776,0,66293348.68,1779428.5,10637555.833713058,78710326.87,68072777.18,0,0,0,0.002120924075076208,4197,5990,1595,1004,4,149,0,13,0,68072777.18
2016,Chicago Ridge,14.01098458654447,13.036012288705848,271714315.89868855,292036015.89868855,109616985,307278281,307278281,4801,26263576,20321700,3564027,2226849,0,126000,0,5000,20000,0,25000,0,38069850.92,261362.35,3683476.3364762696,42014688.44,38331213.27,0,0,0,0.004235988555972297,240,2972,735,447,0,64,0,6,0,38331213.27
2016,Cicero,17.164417644789772,14.976325335164686,530846673.19114274,608405186.1911428,251217749,704213550,704213550,18147,93854512,77558513,9914977,5874522,0,484000,5000,12500,5000,0,17500,0,91116740.04,13706285.73,16108515.277771953,120931540.36,104823025.77,0,0,0,0.053840463585748156,1697,11175,2012,1422,0,244,1,6,0,104823025.77000001
2016,Country Club Hills,24.66497714199213,21.014932567982182,181730311.53427494,213294711.53427494,79045944,221480170,221581572,6606,39439078,31564400,5665873,1764974,0,353892,0,22500,67439,0,89939,0,44823739.8,0,9734132.251799973,54557871,44823739.8,0,0,0,0,445,4527,1143,605,0,178,0,23,0,44823739.8
2016,Countryside,8.534997127468582,8.207473419088036,268447999.42885906,279160563.42885906,102324878,286837109,286837109,2785,15670652,10712564,2617243,2209676,48169,68000,0,5000,10000,0,15000,0,22912029.04,276605.39999999997,1334169.7670757563,24522802.19,23188634.44,0,0,0,0.0030979475137360864,155,1564,535,255,4,35,0,4,0,23188634.439999998
2016,Crestwood,11.949180692283264,10.952578681330595,288833072.06399924,315114702.06399924,119848973,335957015,335960666,6298,35797558,26281630,6161246,3173587,13095,158000,0,5000,5000,0,10000,0,34513185.68,1698351.65,4321319.358278304,40532857.41,36211537.33,0,0,0,0.0011569351676003492,287,3761,1237,727,1,79,0,3,0,36211537.33
2016,Deer Park,9.591545454545455,8.912170707652107,734618.9447145687,790618.9447145687,275114,771198,771198,22,56000,56000,0,0,0,0,0,0,0,0,0,0,70461.31,0,5517.119824202587,75978.43000000001,70461.31,0,0,0,0,10,8,0,0,0,0,0,0,0,70461.31
2016,Deerfield,8.301162790697674,8.301162790697674,142036147.1914834,142036147.1914834,50831196,142490007,142490007,86,0,0,0,0,0,0,0,0,0,0,0,0,11790651.8,0,0,11790651.8,11790651.8,0,0,0,0,26,0,0,0,0,0,0,0,0,11790651.8
2016,Des Plaines,9.791699991875204,9.228879611560632,1914137912.880499,2030871023.880499,771802840,2163517704,2163517704,24616,181078563,116733111,26049904,37627956,43272,566820,0,17500,40000,0,57500,0,187426641.86,6734430.55,17689080.306200877,211850144.54,194161072.41,0,0,0,0.03751807927362305,1415,16638,4931,2327,6,287,0,15,0,194161072.41000003
2016,Dixmoor,17.791,15.755044423044104,24218213.87218256,27347827.87218256,12129713,34002043,34002043,2411,4128972,3129614,604679,360398,8666,25615,0,0,0,0,0,185575,4308662.43,973044.27,767600.8231385653,6049300.8,5281706.7,0,0,0,0.14979174004239484,633,613,172,132,2,18,0,0,1,5281706.699999999
2016,Dolton,24.28453768130642,20.023991308085495,188683929.42589054,228830602.42589054,86293640,241898293,241898293,9859,49122785,40146673,5958254,2489240,10614,470711,0,12500,25000,9793,47293,0,45821019.94,556245.01,11878470.27028863,58253501.49,46377264.95,0,0,0,0.005826328052800081,949,5956,1249,851,1,239,0,13,0,46377264.949999996
2016,East Dundee,9.882,9.882,1287934.1226472375,1287934.1226472375,1959972,5494194,5494194,2,0,0,0,0,0,0,0,0,0,0,0,0,127273.65000000001,415656.77,0,542930.42,542930.42,0,0,0,0.765580174271,0,0,0,0,0,0,0,0,0,542930.42
2016,East Hazelcrest,20.016,18.01149659988069,19750163.319344528,21948163.319344528,8260577,23156052,23156052,769,2893414,2198000,467747,182531,21136,24000,0,0,0,0,0,0,3953192.69,102574.97,579145.5426891155,4634913.44,4055767.66,0,0,0,4.0464760026007803e-4,212,318,98,60,1,13,0,0,0,4055767.66
2016,Elgin,11.372825037147102,10.385200196510755,405060991.0864854,443581991.0864854,161880801,453772909,453784346,8076,48121989,38521000,4883857,4431401,40103,174100,5000,17500,30000,19028,66528,0,46066877.81,211445.4,5470883.362388626,51747042.19,46278323.21,0,0,0,0.0010196254545730558,506,5398,989,492,2,88,1,14,0,46278323.21
2016,Elk Grove Village,9.455956876295785,9.110504079651328,1745753053.9697897,1811948652.9697897,693512966,1944055455,1944055455,14470,100166887,66195599,13682921,19906161,0,297878,0,17500,40000,26828,84328,0,165077655.95,6357253.46,9509910.74312278,180942385.48,171434909.41,0,0,0,0.005603836017109468,598,9464,2741,1189,0,149,0,16,0,171434909.41
2016,Elmwood Park,10.100892697816388,9.27881518897884,464229815.352231,505359300.352231,190084503,532844966,532844966,8518,67487579,41129485,8258520,17752391,44618,228421,0,2500,35000,36644,74144,0,46891355.52,113439.51999999999,6816245.069496574,53817337.9,47004795.04,0,0,0,5.027922877796431e-4,231,5929,1675,924,3,117,0,9,0,47004795.04000001
2016,Evanston,9.075861391457845,8.726958927091555,2671012638.0749054,2777799309.0749054,1033215294,2896309051,2896309051,26059,157574263,106786671,21734572,28248046,520790,214000,0,12500,30000,27684,70184,0,242417404.78,6251340.3,14294273.231894167,262960514.67,248668745.08,0,0,0,0.012456266771650867,2259,14747,3771,1006,15,109,0,12,0,248668745.08
2016,Evergreen Park,14.12886737804878,12.762884804663088,370226953.7986416,409851503.7986416,152558386,427651632,427651632,9184,51794662,39624550,6496368,5426744,0,192000,5000,25000,25000,0,50000,0,52308875.3,1146353.48,7314959.789469497,60770159.07,53455228.78,0,0,0,0.007986728422979966,435,6475,1482,740,0,105,1,15,0,53455228.779999994
2016,Flossmoor,18.87086798528059,17.188700296052144,211218820.5179018,231889695.5179018,84749124,237568772,237568772,4348,26246086,20670875,4469330,974002,0,68000,0,5000,35000,23879,63879,0,39858824.78,0,4954440.044294117,44808767.12,39858824.78,0,0,0,0,330,3030,924,262,0,34,0,10,0,39858824.78
2016,Ford Heights,38.294509191962376,32.28612398114645,10100792.807162713,11980530.807162713,4815628,13381859,13499235,2339,2119616,1879738,97953,133516,0,8409,0,0,0,0,0,0,3868049.03,52844.96,811084.9105984683,4731977.84,3920893.99,0,0,0,0.01295926404328089,952,323,53,97,0,5,0,0,0,3920893.9899999998
