muni_mc_year,muni_mc_clean_name,muni_mc_major_class_code,muni_mc_mean_fmv_all,muni_mc_median_fmv_all,muni_mc_min_fmv_all,muni_mc_quant25_all_fmv,muni_mc_quant50_all_fmv,muni_mc_quant75_all_fmv,muni_mc_max_fmv_all,muni_mc_PC_major_class,muni_mc_parcels,muni_mc_PC_residential,muni_mc_PC_industrial,muni_mc_PC_commercial,muni_mc_PC_inTIF,muni_mc_PC_withincents,muni_mc_PC_incents_inTIFs,muni_mc_PC_claimed_exe,muni_mc_fmv_incentive,muni_mc_fmv_taxed,muni_mc_fmv_inTIF,muni_mc_fmv_exempt,muni_mc_fmv_abated,muni_mc_fmv_tif_increment,muni_mc_fmv_abates_inTIF,muni_mc_fmv_incents_inTIF,muni_mc_fmv_untaxable_value,muni_mc_fmv_residential,muni_mc_fmv_c2_res,muni_mc_fmv_industrial,muni_mc_fmv_indust_incent,muni_mc_fmv_commercial,muni_mc_fmv_commerc_incent,muni_mc_fmv,muni_mc_zero_bill,muni_mc_levy,muni_mc_current_rate_avg,muni_mc_eav_taxed,muni_mc_eav_c2_taxed,muni_mc_eav_res_taxed,muni_mc_eav_taxed_commerc,muni_mc_eav_taxed_indust,muni_mc_min_TC_rate,muni_mc_max_TC_rate,muni_mc_avg_C2_bill_noexe,muni_mc_avg_C2_bill_withexe,muni_mc_final_tax_to_dist,muni_mc_final_tax_to_tif,muni_mc_zero_bills,muni_mc_exempt_allexemptions_eav,muni_mc_exempt_GHE_eav,muni_mc_exempt_SR_eav,muni_mc_exempt_FR_eav,muni_mc_exempt_LTHO_eav,muni_mc_exempt_DIS_eav,muni_mc_exempt_VET_eav,muni_mc_has_HO_exemp,muni_mc_has_SR_exemp,muni_mc_has_FR_exemp,muni_mc_has_LTHO_exemp,muni_mc_has_DI_exemp,muni_mc_has_VR_exemp,muni_mc_has_DV_exemp,muni_mc_has_AB_exemp,muni_mc_total_billed,muni_mc_range_TC_rate,muni_mc_effective_rate,muni_mc_pct_eav_taxed,muni_mc_pct_fmv_taxed,muni_mc_pct_fmv_w_incentclass,muni_mc_pct_fmv_inTIF,muni_mc_pct_fmv_in_tif_increment,muni_mc_pct_fmv_untaxable_value,muni_mc_pct_fmv_incents_inTIFs
2007,Oak Lawn,6B,767221.875,767221.875,409768.75,588495,767222,945948,179948,2,2,0,2,0,0,2,0,0,1534444,1534444,0,0,0,0,0,0,138100,0,0,1534444,1534444,0,0,1534443.75,0,59990.11,0.086,698208.9152700185,0,0,0,698208.9152700185,0.086,0.086,NA,NA,59990.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59990.11,0,3.91,0.086,1,1,0,0,0.09,0
2007,Oak Lawn,7A,996360.8695652174,996360.8695652174,68973.91304347826,532667,996361,1460054,442462,2,2,0,0,2,0,2,0,0,1992722,1992723,0,0,0,0,0,0,39854,0,0,0,0,1992722,1992722,1992721.7391304348,0,104665.74999999999,0.08,1303433.99750934,0,0,1303433.99750934,0,0.08,0.08,NA,NA,104665.74999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104665.75,0,5.252,0.08,1,1,0,0,0.02,0
2007,Oak Lawn,9,475368.75,487271.875,258987.5,313734,487272,611188,113648,6,6,0,0,0,0,0,0,0,0,2852217,0,0,0,0,0,0,0,0,0,0,0,0,0,2852212.5,0,115700.16,0.088,1297827.038590233,0,0,0,0,0.086,0.091,NA,NA,115700.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115700.16,0.005,4.057,0.089,1,0,0,0,0,0
2007,Oak Park,0,0,0,0,0,0,0,0,635,634,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0.093,0,0,0,0,0,0.092,0.106,NA,NA,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,NA,NA,NA,NA,NA,NA,NA,NA
2007,Oak Park,1,27027.19821162444,22045.454545454544,4.545454545454546,845,22045,45523,22234,61,61,0,0,0,11,0,0,0,0,1359762,462918,0,0,288564,0,0,63484,0,0,0,0,0,0,1648659.0909090908,13,78625.92186565974,0.092,850745.7462200794,0,0,0,0,0.092,0.092,NA,NA,78625.92186565974,16685.718134340266,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95311.64,0,4.769,0.092,0.825,0,0.281,0.175,0.039,0
2007,Oak Park,2,203385.27350212715,200121.875,6.25,114662,200122,269181,2074239,16924,11866,16924,0,0,362,0,0,12952,0,2837472029,68193712,565280526,0,39333624,0,0,96738264,3442092369,3442092369,0,0,0,0,3442092368.75,74,119413975.14089948,0.092,1291117872.7420123,1291117872.7420123,1291117872.7420123,0,0,0.092,0.106,5712.842,7599.302,119413975.14089948,1703594.9891005268,74,257216206,178838962,8720519,37121015,32452210,66000,17500,11960,2193,694,992,33,0,6,0,121117570.13,0.014,3.469,0.092,0.824,0,0.02,0.011,0.028,0
2007,Oak Park,3,577496.1881977671,420831.8181818182,7331.818181818182,262295,420832,749782,2021143,285,263,285,0,0,23,0,0,0,0,154419867,14390959,0,0,10166556,0,0,2236642,164586414,0,0,0,0,0,164586413.63636363,0,9018704.19485992,0.093,96614025.30467637,0,96614025.30467637,0,0,0.092,0.106,NA,NA,9018704.19485992,608010.4451400805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9626714.64,0.014,5.48,0.093,0.938,0,0.087,0.062,0.014,0
2007,Oak Park,4,761124.1666666667,196220,1450,114735,196220,842609,795182,4,4,0,0,4,0,0,0,0,0,3044496,0,0,0,0,0,0,0,0,0,0,0,3044497,0,3044496.666666667,0,240058.44999999998,0.092,2597472.9495780133,0,0,2597472.9495780133,0,0.092,0.092,NA,NA,240058.44999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240058.45,0,7.885,0.092,1,0,0,0,0,0
2007,Oak Park,5A,312861.9562605143,157573.68421052632,9494.736842105263,86042,157574,284855,6259552,657,642,0,0,657,276,0,0,0,0,124734323,110397147,0,0,80815980,0,0,30710072,0,0,0,0,205550305,0,205550305.2631579,0,12623850.955715481,0.094,134798137.9043647,0,0,134798137.9043647,0,0.092,0.106,NA,NA,12623850.955715481,8732167.91428452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21356018.87,0.014,6.141,0.094,0.607,0,0.537,0.393,0.149,0
2007,Oak Park,5B,215177.38095238095,86915.27777777778,13077.777777777777,43411,86915,160449,1195168,42,42,0,42,0,9,0,0,0,0,8318587,1350100,0,0,718860,0,0,258789,0,0,9037450,0,0,0,9037450,0,787104.4234263588,0.092,8516602.720475642,0,0,0,8516602.720475642,0.092,0.092,NA,NA,787104.4234263588,68018.47657364112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855122.9,0,8.709,0.092,0.92,0,0.149,0.08,0.029,0
2007,Oak Park,9,704703.9772727273,665643.75,85450,497569,665644,927088,223460,11,11,0,0,0,1,0,0,0,0,6900547,1056975,0,0,851198,0,0,136192,0,0,0,0,0,0,7751743.75,0,291472.7384648791,0.094,3139914.4649009085,0,0,0,0,0.092,0.106,NA,NA,291472.7384648791,41098.041535120945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332570.78,0.014,3.76,0.093,0.89,0,0.136,0.11,0.018,0
2007,Olympia Fields,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0.103,0,0,0,0,0,0.097,0.105,NA,NA,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,NA,NA,NA,NA,NA,NA,NA,NA
2007,Olympia Fields,1,37034.443269908385,25747.727272727272,4.545454545454546,10545,25748,30894,146080,258,258,0,0,0,0,0,0,0,0,9554620,0,0,0,0,0,0,0,0,0,0,0,0,0,9554886.363636363,10,615349.34,0.103,5977924.723118665,0,0,0,0,0.097,0.105,NA,NA,615349.34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615349.34,0.009,6.44,0.103,1,0,0,0,0,0
2007,Olympia Fields,2,185014.4789927657,163118.75,0,140056,163119,201375,1710000,1797,1752,1797,0,0,0,0,0,1446,0,296592310,0,35944418,0,0,0,0,5766879,332471019,332471019,0,0,0,0,332471018.75,4,13847081.73,0.103,134956619.32984892,134956619.32984892,134956619.32984892,0,0,0.097,0.105,9415.911,7290.524,13847081.73,0,4,16355573,13388909,1498000,1317106,74315,0,77243,1441,431,72,3,0,0,3,0,13847081.73,0.009,4.165,0.103,0.892,0,0,0,0.017,0
2007,Olympia Fields,4,651948.3333333334,651948.3333333334,426940,539444,651948,764452,263087,2,2,0,0,2,0,0,0,0,0,1303896,0,0,0,0,0,0,0,0,0,0,0,1303897,0,1303896.6666666667,0,114348.22,0.103,1112444.9849207122,0,0,1112444.9849207122,0,0.103,0.103,NA,NA,114348.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114348.22,0,8.77,0.103,1,0,0,0,0,0
2007,Olympia Fields,5A,675364.047987616,501114.47368421056,5.2631578947368425,83459,501114,988670,1287207,68,68,0,0,68,0,0,0,0,0,45924750,0,0,0,0,0,0,0,0,0,0,0,45924755,0,45924755.2631579,1,5121472.75,0.103,49630050.232311435,0,0,49630050.232311435,0,0.101,0.105,NA,NA,5121472.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5121472.75,0.004,11.152,0.103,1,0,0,0,0,0
2007,Orland Hills,0,0,0,0,0,0,0,0,44,44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.078,0,0,0,0,0,0.061,0.081,NA,NA,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA
2007,Orland Hills,1,64149.703557312256,14027.272727272728,4.545454545454546,7186,14027,35959,262771,46,46,0,0,0,3,0,0,0,0,2924276,27686,0,0,26606,0,0,5853,0,0,0,0,0,0,2950886.3636363638,1,144567.79046223607,0.079,1829596.8401383194,0,0,0,0,0.069,0.081,NA,NA,144567.79046223607,1190.0395377639252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145757.83,0.012,4.899,0.079,0.991,0,0.009,0.009,0.002,0
2007,Orland Hills,2,144069.9646226415,137059.375,668.75,111027,137059,163641,108896,2120,1976,2120,0,0,0,0,0,1754,0,244768064,0,60598188,0,0,0,0,9696017,305428325,305428325,0,0,0,0,305428325,0,8653115.3,0.078,111375343.77841455,111375343.77841455,111375343.77841455,0,0,0.069,0.081,5007.715,3888.422,8653115.3,0,0,27573630,24800390,553000,1878514,332726,4000,5000,1739,158,70,15,2,0,1,0,8653115.3,0.012,2.833,0.078,0.801,0,0,0,0.032,0
2007,Orland Hills,5A,1617950.2923976607,793518.4210526316,86971.05263157895,555989,793518,2009396,3239539,27,27,0,0,27,6,0,0,0,0,28239999,16033429,0,0,15444659,0,0,5868970,0,0,0,0,43684658,0,43684657.89473684,0,2179098.0834344192,0.072,30518458.36740449,0,0,30518458.36740449,0,0.061,0.081,NA,NA,2179098.0834344192,1193222.766565581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3372320.85,0.02,4.988,0.071,0.646,0,0.367,0.354,0.134,0
2007,Orland Hills,5B,668298.6111111112,668298.6111111112,166661.11111111112,417480,668299,919117,421177,2,2,0,2,0,0,0,0,0,0,1336597,0,0,0,0,0,0,0,0,0,1336597,0,0,0,1336597.2222222225,0,110198.30000000002,0.081,1368413.013783683,0,0,0,1368413.013783683,0.081,0.081,NA,NA,110198.30000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110198.3,0,8.245,0.081,1,0,0,0,0,0
2007,Orland Hills,9,3019128.125,3019128.125,1014937.5,2017033,3019128,4021223,803731,2,2,0,0,0,0,0,0,0,0,6038258,0,0,0,0,0,0,0,0,0,0,0,0,0,6038256.25,0,192548.45,0.07,2747552.083333333,0,0,0,0,0.07,0.07,NA,NA,192548.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192548.45,0,3.189,0.07,1,0,0,0,0,0
2007,Orland Park,0,0,0,0,0,0,0,0,469,457,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0.074,0,0,0,0,0,0.066,0.088,NA,NA,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,NA,NA,NA,NA,NA,NA,NA,NA
2007,Orland Park,1,70828.66470945536,6168.181818181818,4.545454545454546,5,6168,61750,620991,898,898,0,0,0,3,0,0,0,0,63208150,615873,0,0,393920,0,0,86662,0,0,0,0,0,0,63604140.90909091,421,2950667.198509732,0.074,39546684.48995259,0,0,0,0,0.066,0.088,NA,NA,2950667.198509732,17974.271490268282,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968641.47,0.022,4.639,0.075,0.994,0,0.01,0.006,0.001,0
2007,Orland Park,2,176255.2989810308,171056.25,0,114756,171056,216041,291884,21983,16338,21983,0,0,0,0,0,18632,0,3219070620,0,653269533,0,0,0,0,104854904,3874620238,3874620238,0,0,0,0,3874620237.5,48,108080305.42,0.074,1464754390.0047123,1464754390.0047123,1464754390.0047123,0,0,0.066,0.088,4229.394,5040.125,108080305.42,0,48,297253316,225590819,19421500,44779824,7264557,94000,102616,18343,5563,2034,289,47,1,12,0,108080305.42,0.022,2.789,0.074,0.831,0,0,0,0.027,0
2007,Orland Park,3,210287.41258741257,37686.36363636364,18804.545454545456,32340,37686,484567,136528,52,25,52,0,0,0,0,0,0,0,10934941,0,0,0,0,0,0,0,10934945,0,0,0,0,0,10934945.454545455,0,548471,0.081,6841533.595612543,0,6841533.595612543,0,0,0.073,0.084,NA,NA,548471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548471,0.011,5.016,0.08,1,0,0,0,0,0
2007,Orland Park,4,695710.5555555556,477490,145633.33333333334,335718,477490,871678,534635,6,6,0,0,6,0,0,0,0,0,4174264,0,0,0,0,0,0,0,0,0,0,0,4174263,0,4174263.3333333335,0,259729.75999999998,0.073,3561356.917592212,0,0,3561356.917592212,0,0.073,0.073,NA,NA,259729.75999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259729.76,0,6.222,0.073,1,0,0,0,0,0
2007,Orland Park,5A,1119224.430704268,383707.89473684214,2.6315789473684212,160349,383708,997758,31753651,698,543,0,0,698,20,0,0,1,0,740996883,61548737,7865,0,40116224,0,0,15247154,0,0,0,0,781218653,0,781218652.6315789,1,59728752.85641267,0.075,800781993.7448825,0,0,800781993.7448825,0,0.063,0.088,NA,NA,59728752.85641267,3161725.663587328,1,8500,5000,3500,0,0,0,0,1,1,0,0,0,0,0,0,62890478.52,0.025,7.646,0.075,0.949,0,0.079,0.051,0.02,0
2007,Orland Park,5B,720559.219858156,564472.2222222222,26605.555555555555,406242,564472,705324,2017992,47,45,0,47,0,1,0,0,0,0,33866283,232431,0,0,0,0,0,0,0,0,33866283,0,0,0,33866283.333333336,0,2650447.92,0.077,34672436.23116234,0,0,0,34672436.23116234,0.066,0.088,NA,NA,2650447.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650447.92,0.022,7.826,0.076,1,0,0.007,0,0,0
2007,Orland Park,6B,930035.15625,428659.375,176275,281039,428659,765570,1003652,16,10,0,16,0,0,16,0,0,14880562,14880563,0,0,0,0,0,0,1339251,0,0,14880562,14880562,0,0,14880562.5,0,511299.98,0.08,6771013.229460734,0,0,0,6771013.229460734,0.073,0.088,NA,NA,511299.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511299.98,0.015,3.436,0.076,1,1,0,0,0.09,0
2007,Palatine,0,0,0,0,0,0,0,0,506,504,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0.072,0,0,0,0,0,0.068,0.074,NA,NA,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,NA,NA,NA,NA,NA,NA,NA,NA
2007,Palatine,1,70971.98057126287,22936.363636363636,4.545454545454546,607,22936,92323,366951,627,627,0,0,0,26,0,0,0,0,41128355,6854114,0,0,3368164,0,0,740996,0,0,0,0,0,0,44499431.81818182,141,1845149.862956392,0.072,25732284.1984173,0,0,0,0,0.068,0.074,NA,NA,1845149.862956392,150479.49704360784,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995629.36,0.007,4.146,0.072,0.924,0,0.154,0.076,0.017,0
2007,Palatine,2,196490.7703639155,191162.5,6.25,106469,191162,255162,773952,24099,14905,24099,0,0,871,0,0,18177,0,3505153545,152348750,1121874391,0,108131084,0,0,196801134,4735231075,4735231075,0,0,0,0,4735231075,84,114384697.88207386,0.072,1594928986.6927252,1594928986.6927252,1594928986.6927252,0,0,0.068,0.074,4774.623,4931.027,114384697.88207386,3521896.2179261367,84,510479773,394978030,12309497,50094262,52997484,73000,27500,16934,3531,1114,1243,37,0,6,0,117906594.1,0.007,2.416,0.072,0.74,0,0.032,0.023,0.042,0
2007,Palatine,3,1538530.5012744265,272309.0909090909,4218.181818181818,251530,272309,631291,8029871,107,107,107,0,0,4,0,0,0,0,164039231,756127,0,0,583540,0,0,128379,164622764,0,0,0,0,0,164622763.63636363,0,7346431.2754141,0.072,102632457.04685806,0,102632457.04685806,0,0,0.072,0.072,NA,NA,7346431.2754141,26133.624585899946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7372564.9,0,4.463,0.072,0.996,0,0.005,0.004,0.001,0
2007,Palatine,4,215916.6666666667,215916.6666666667,16540,116228,215917,315605,124588,2,2,0,0,2,1,0,0,0,0,419069,16540,0,0,12764,0,0,3829,0,0,0,0,431833,0,431833.3333333334,0,25592.490980804963,0.072,357536.8955127823,0,0,357536.8955127823,0,0.072,0.072,NA,NA,25592.490980804963,779.5190191950358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26372.01,0,5.926,0.072,0.97,0,0.038,0.03,0.009,0
2007,Palatine,5A,842555.1098140087,354207.89473684214,5.2631578947368425,160012,354208,759956,6533711,532,527,0,0,532,150,0,0,0,0,337070190,172521634,0,0,111169036,0,0,42244234,0,0,0,0,448239318,0,448239318.42105263,3,26151514.422653943,0.072,364265687.2434864,0,0,364265687.2434864,0,0.068,0.074,NA,NA,26151514.422653943,8598578.077346059,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34750092.5,0.007,5.834,0.072,0.752,0,0.385,0.248,0.094,0
2007,Palatine,5B,682549.3376068376,487559.72222222225,8241.666666666668,248436,487560,905906,1417538,130,117,0,130,0,5,0,0,0,0,87429823,2317247,0,0,1301594,0,0,468574,0,0,88731414,0,0,0,88731413.8888889,0,6423389.556110379,0.072,89511002.59282501,0,0,0,89511002.59282501,0.072,0.074,NA,NA,6423389.556110379,95385.87388962113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6518775.43,0.003,7.239,0.072,0.985,0,0.026,0.015,0.005,0
2007,Palatine,6B,1622031.25,1622031.25,1622031.25,1622031,1622031,1622031,259525,1,1,0,1,0,0,1,0,0,1622031,1622031,0,0,0,0,0,0,145983,0,0,1622031,1622031,0,0,1622031.25,0,52830.55,0.072,738063.006426376,0,0,0,738063.006426376,0.072,0.072,NA,NA,52830.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52830.55,0,3.257,0.072,1,1,0,0,0.09,0
2007,Palatine,9,772331.25,769925,768193.75,769059,769925,774400,124620,3,3,0,0,0,0,0,0,0,0,2316994,0,0,0,0,0,0,0,0,0,0,0,0,0,2316993.75,0,75465.93,0.072,1054287.9295892706,0,0,0,0,0.072,0.072,NA,NA,75465.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75465.93,0,3.257,0.072,1,0,0,0,0,0
2007,Palos Heights,0,0,0,0,0,0,0,0,125,125,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0.076,0,0,0,0,0,0.066,0.094,NA,NA,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,NA,NA,NA,NA,NA,NA,NA,NA
2007,Palos Heights,1,46696.207295888824,5827.272727272727,4.545454545454546,5,5827,59936,164526,157,157,0,0,0,3,0,0,0,0,7330799,790800,0,0,184,0,0,40,0,0,0,0,0,0,7331304.545454545,71,353126.35798165103,0.075,4586573.292417154,0,0,0,0,0.066,0.094,NA,NA,353126.35798165103,8.9320183489656,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353135.29,0.028,4.817,0.077,1,0,0.108,0,0,0
2007,Palos Heights,2,180386.54604614474,169706.25,6.25,135875,169706,206809,248191,5071,3628,5071,0,0,0,0,0,4422,0,762436951,0,152289807,0,0,0,0,24366369,914740175,914740175,0,0,0,0,914740175,35,26069298.44,0.075,346927111.38511056,346927111.38511056,346927111.38511056,0,0,0.072,0.078,5724.473,5055.205,26069298.44,0,35,69295517,48630069,6184500,12212115,2246833,12000,10000,4329,1771,459,93,6,1,2,0,26069298.44,0.006,2.85,0.075,0.834,0,0,0,0.027,0
2007,Palos Heights,5A,552123.0915125652,314452.63157894736,1910.5263157894738,174505,314453,580262,2793187,222,200,0,0,222,5,0,0,0,0,121996179,3599526,0,0,575152,0,0,218558,0,0,0,0,122571326,0,122571326.31578948,0,9811928.711364334,0.075,131839074.44138056,0,0,131839074.44138056,0,0.072,0.078,NA,NA,9811928.711364334,45162.25863566561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9857090.97,0.006,8.005,0.074,0.995,0,0.029,0.005,0.002,0
2007,Palos Heights,5B,386363.8888888889,386363.8888888889,352225,369294,386364,403433,151381,2,2,0,2,0,0,0,0,0,0,772727,0,0,0,0,0,0,0,0,0,772728,0,0,0,772727.7777777778,0,56715.47,0.072,791121.0768586972,0,0,0,791121.0768586972,0.072,0.072,NA,NA,56715.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56715.47,0,7.34,0.072,1,0,0,0,0,0
2007,Palos Hills,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0.076,0,0,0,0,0,0.061,0.083,NA,NA,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,NA,NA,NA,NA,NA,NA,NA,NA
2007,Palos Hills,1,75913.46153846153,37779.545454545456,4.545454545454546,15186,37780,105300,119185,130,127,0,0,0,0,0,0,0,0,9868677,0,0,0,0,0,0,0,0,0,0,0,0,0,9868750,14,465847.29,0.077,6174416.844540197,0,0,0,0,0.061,0.083,NA,NA,465847.29,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465847.29,0.021,4.72,0.075,1,0,0,0,0,0
2007,Palos Hills,2,119205.54318488529,111778.125,0,77488,111778,166836,103185,7410,4228,7410,0,0,0,0,0,5529,0,686556652,0,196811891,0,0,0,0,31489903,883313075,883313075,0,0,0,0,883313075,28,24348162.37,0.077,312399754.0973082,312399754.0973082,312399754.0973082,0,0,0.068,0.083,2309.307,3618.079,24348162.37,0,28,89554134,60991864,6086500,18360895,4019003,48000,47872,5349,1751,800,179,24,0,7,0,24348162.37,0.014,2.756,0.078,0.777,0,0,0,0.036,0
2007,Palos Hills,3,1285695.0757575757,347504.5454545454,89131.81818181818,234089,347505,460711,2567774,12,12,12,0,0,0,0,0,0,0,15428341,0,0,0,0,0,0,0,15428341,0,0,0,0,0,15428340.909090908,0,780718.5,0.079,9652864.866141804,0,9652864.866141804,0,0,0.068,0.083,NA,NA,780718.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780718.5,0.014,5.06,0.081,1,0,0,0,0,0
2007,Palos Hills,4,60000,60000,60000,60000,60000,60000,18000,1,1,0,0,1,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,60000,0,60000,0,4224.2,0.083,51190.014541929224,0,0,51190.014541929224,0,0.083,0.083,NA,NA,4224.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224.2,0,7.04,0.083,1,0,0,0,0,0
2007,Palos Hills,5A,327446.7466743782,246986.84210526315,14778.947368421052,85110,246987,433930,1273867,182,176,0,0,182,0,0,0,1,0,59590687,0,4627,0,0,0,0,1758,0,0,0,0,59595308,0,59595307.89473684,0,4950514.33,0.078,64398582.671231255,0,0,64398582.671231255,0,0.068,0.085,NA,NA,4950514.33,0,0,5000,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,4950514.33,0.017,8.307,0.077,1,0,0,0,0,0
2007,Palos Hills,5B,621484.7222222222,153211.11111111112,5016.666666666667,98479,153211,301383,1766246,12,12,0,12,0,0,0,0,1,0,7452934,0,4884,0,0,0,0,1758,0,0,7457817,0,0,0,7457816.666666667,0,521762.87,0.068,7630343.229014332,0,0,0,7630343.229014332,0.068,0.068,NA,NA,521762.87,0,0,5000,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,521762.87,0,6.996,0.068,0.999,0,0,0,0,0
2007,Palos Park,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0.065,0,0,0,0,0,0.059,0.067,NA,NA,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,NA,NA,NA,NA,NA,NA,NA,NA
2007,Palos Park,1,73879.24242424243,71034.09090909091,4.545454545454546,24452,71034,107962,99581,180,180,0,0,0,0,0,0,0,0,13298031,0,0,0,0,0,0,0,0,0,0,0,0,0,13298263.636363637,15,526625.08,0.064,8320019.385320645,0,0,0,0,0.059,0.066,NA,NA,526625.08,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526625.08,0.007,3.96,0.063,1,0,0,0,0,0
2007,Palos Park,2,234669.6029626032,216118.75,6.25,159231,216119,286731,188540,2059,1859,2059,0,0,0,0,0,1695,0,422566487,0,60580292,0,0,0,0,9698908,483184712,483184712,0,0,0,0,483184712.5,12,12414621.51,0.065,192277893.17891482,192277893.17891482,192277893.17891482,0,0,0.059,0.066,5064.578,6236.646,12414621.51,0,12,27565487,19182631,2056600,5067837,1247419,6000,5000,1649,593,157,46,3,0,1,0,12414621.51,0.007,2.569,0.065,0.875,0,0,0,0.02,0
2007,Palos Park,5A,600311.0745614035,194852.63157894736,26447.36842105263,97424,194853,454236,3161169,48,35,0,0,48,0,0,0,0,0,28809622,0,0,0,0,0,0,0,0,0,0,0,28814932,0,28814931.57894737,0,2012325.18,0.065,31134039.665765487,0,0,31134039.665765487,0,0.059,0.066,NA,NA,2012325.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012325.18,0.007,6.984,0.065,1,0,0,0,0,0
2007,Palos Park,5B,336145.55555555556,172547.22222222222,152516.6666666667,164592,172547,200503,356605,5,5,0,5,0,0,0,0,0,0,1680729,0,0,0,0,0,0,0,0,0,1680728,0,0,0,1680727.777777778,0,111228.44,0.065,1720737.004950495,0,0,0,1720737.004950495,0.065,0.065,NA,NA,111228.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111228.44,0,6.618,0.065,1,0,0,0,0,0
2007,Park Forest,0,0,0,0,0,0,0,0,208,208,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0.166,0,0,0,0,0,0.133,0.173,NA,NA,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA
