pin10,year,longitude,latitude,group,pin,keypin,sale_buyer_name,sale_document_num,num_parcels_sale,year_sold,proj_appeallant,timesappealed,incent_prop,appellant,appealid,year_appealed,geometry
1919217068,2022,-87.78191124439265,41.77320071451755,20,19192170680000,NA,NA,NA,NA,NA,NA,NA,Incentive,NA,NA,NA,"list(list(c(-87.78115, -87.78121, -87.78255, -87.78253, -87.78253, -87.78253, -87.78253, -87.78253, -87.78254, -87.78254, -87.78254, -87.78254, -87.78254, -87.78255, -87.78255, -87.78255, -87.78255, -87.78256, -87.78256, -87.78256, -87.78256, -87.78257, -87.78257, -87.78257, -87.78258, -87.78258, -87.78258, -87.78259, -87.78259, -87.7826, -87.7826, -87.78261, -87.78261, -87.78262, -87.78262, -87.78262, -87.78263, -87.78263, -87.78264, -87.78264, -87.78264, -87.78265, -87.78265, -87.78266, -87.78266, 
-87.78267, -87.78267, -87.78268, -87.78269, -87.78269, -87.7827, -87.7827, -87.78271, -87.78271, -87.78272, -87.78272, -87.78273, -87.78273, -87.78274, -87.78274, -87.78275, -87.78275, -87.78276, -87.78276, -87.78277, -87.78277, -87.78278, -87.78278, -87.78279, -87.7828, -87.78281, -87.78281, -87.78282, -87.78282, -87.78283, -87.78284, -87.78285, -87.78285, -87.78286, -87.78287, -87.78288, -87.78289, -87.78289, -87.7829, -87.78291, -87.78291, -87.78292, -87.78293, -87.78294, -87.78295, -87.78296, 
-87.78296, -87.78297, -87.78298, -87.78299, -87.783, -87.78301, -87.78302, -87.78303, -87.78304, -87.78305, -87.78305, -87.78306, -87.78307, -87.78308, -87.78309, -87.7831, -87.7831, -87.78311, -87.78312, -87.78313, -87.78313, -87.78314, -87.78315, -87.78316, -87.78317, -87.783, -87.78115, 41.77259, 41.7739, 41.77388, 41.7732, 41.77319, 41.77318, 41.77317, 41.77316, 41.77316, 41.77315, 41.77314, 41.77313, 41.77312, 41.77312, 41.77311, 41.7731, 41.77309, 41.77309, 41.77308, 41.77307, 41.77306, 41.77306, 
41.77305, 41.77304, 41.77304, 41.77303, 41.77302, 41.77301, 41.773, 41.77299, 41.77298, 41.77297, 41.77296, 41.77296, 41.77295, 41.77294, 41.77294, 41.77293, 41.77293, 41.77292, 41.77291, 41.77291, 41.7729, 41.7729, 41.77289, 41.77289, 41.77288, 41.77287, 41.77286, 41.77285, 41.77285, 41.77284, 41.77284, 41.77283, 41.77283, 41.77282, 41.77282, 41.77281, 41.77281, 41.7728, 41.7728, 41.77279, 41.77279, 41.77278, 41.77278, 41.77277, 41.77277, 41.77276, 41.77276, 41.77275, 41.77275, 41.77274, 41.77274, 
41.77273, 41.77273, 41.77272, 41.77272, 41.77271, 41.77271, 41.7727, 41.77269, 41.77269, 41.77268, 41.77268, 41.77268, 41.77267, 41.77267, 41.77266, 41.77266, 41.77265, 41.77265, 41.77264, 41.77264, 41.77264, 41.77263, 41.77263, 41.77262, 41.77262, 41.77261, 41.77261, 41.77261, 41.7726, 41.7726, 41.7726, 41.77259, 41.77259, 41.77259, 41.77258, 41.77258, 41.77258, 41.77258, 41.77257, 41.77257, 41.77257, 41.77257, 41.77256, 41.77256, 41.77259)))"
1919217071,2022,-87.78323639863687,41.77322146503619,20,19192170710000,NA,NA,NA,NA,NA,3611002 - 6499 W 65TH ST LLC 69,14,Incentive,6499 W 65TH ST LLC 69,3611002,2023,"list(list(c(-87.7838, -87.78379, -87.7837, -87.78351, -87.78326, -87.78317, -87.78316, -87.78315, -87.78314, -87.78313, -87.78313, -87.78312, -87.78311, -87.7831, -87.7831, -87.78309, -87.78308, -87.78307, -87.78306, -87.78305, -87.78305, -87.78304, -87.78303, -87.78302, -87.78301, -87.783, -87.78299, -87.78298, -87.78297, -87.78296, -87.78296, -87.78295, -87.78294, -87.78293, -87.78292, -87.78291, -87.78291, -87.7829, -87.78289, -87.78289, -87.78288, -87.78287, -87.78286, -87.78285, -87.78285, -87.78284, 
-87.78283, -87.78282, -87.78282, -87.78281, -87.78281, -87.7828, -87.78279, -87.78278, -87.78278, -87.78277, -87.78277, -87.78276, -87.78276, -87.78275, -87.78275, -87.78274, -87.78274, -87.78273, -87.78273, -87.78272, -87.78272, -87.78271, -87.78271, -87.7827, -87.7827, -87.78269, -87.78269, -87.78268, -87.78267, -87.78267, -87.78266, -87.78266, -87.78265, -87.78265, -87.78264, -87.78264, -87.78264, -87.78263, -87.78263, -87.78262, -87.78262, -87.78262, -87.78261, -87.78261, -87.7826, -87.7826, 
-87.78259, -87.78259, -87.78258, -87.78258, -87.78258, -87.78257, -87.78257, -87.78257, -87.78256, -87.78256, -87.78256, -87.78256, -87.78255, -87.78255, -87.78255, -87.78255, -87.78254, -87.78254, -87.78254, -87.78254, -87.78254, -87.78253, -87.78253, -87.78253, -87.78253, -87.78253, -87.78255, -87.78386, -87.7838, 41.77246, 41.77224, 41.77231, 41.77248, 41.77256, 41.77256, 41.77257, 41.77257, 41.77257, 41.77257, 41.77258, 41.77258, 41.77258, 41.77258, 41.77259, 41.77259, 41.77259, 41.7726, 41.7726, 
41.7726, 41.77261, 41.77261, 41.77261, 41.77262, 41.77262, 41.77263, 41.77263, 41.77264, 41.77264, 41.77264, 41.77265, 41.77265, 41.77266, 41.77266, 41.77267, 41.77267, 41.77268, 41.77268, 41.77268, 41.77269, 41.77269, 41.7727, 41.77271, 41.77271, 41.77272, 41.77272, 41.77273, 41.77273, 41.77274, 41.77274, 41.77275, 41.77275, 41.77276, 41.77276, 41.77277, 41.77277, 41.77278, 41.77278, 41.77279, 41.77279, 41.7728, 41.7728, 41.77281, 41.77281, 41.77282, 41.77282, 41.77283, 41.77283, 41.77284, 41.77284, 
41.77285, 41.77285, 41.77286, 41.77287, 41.77288, 41.77289, 41.77289, 41.7729, 41.7729, 41.77291, 41.77291, 41.77292, 41.77293, 41.77293, 41.77294, 41.77294, 41.77295, 41.77296, 41.77296, 41.77297, 41.77298, 41.77299, 41.773, 41.77301, 41.77302, 41.77303, 41.77304, 41.77304, 41.77305, 41.77306, 41.77306, 41.77307, 41.77308, 41.77309, 41.77309, 41.7731, 41.77311, 41.77312, 41.77312, 41.77313, 41.77314, 41.77315, 41.77316, 41.77316, 41.77317, 41.77318, 41.77319, 41.7732, 41.77388, 41.77386, 41.77246
)))"
1919217072,2022,-87.7821548204887,41.77153474755003,20,19192170720000,NA,"WHM ENTERPRISES, LLC",2002413005,3,2019,"3610899 - WHM ENTERPRISES, LLC",14,Incentive,"WHM ENTERPRISES, LLC",3610899,2023,"list(list(c(-87.782, -87.782, -87.78262, -87.78265, -87.78265, -87.78262, -87.78243, -87.78242, -87.78238, -87.78187, -87.78189, -87.78196, -87.782, 41.77176, 41.77171, 41.7717, 41.7717, 41.77169, 41.77169, 41.77169, 41.77134, 41.77134, 41.77135, 41.77176, 41.77176, 41.77176)))"
1919217076,2022,-87.78208076991545,41.77194115397198,20,19192170760000,NA,WHM ENT LLC,807309009,2,2008,"3610900 - WHM ENTERPRISES, LLC",10,Incentive,"WHM ENTERPRISES, LLC",3610900,2023,"list(list(c(-87.78296, -87.78196, -87.78185, -87.78167, -87.78112, -87.78114, -87.78118, -87.78118, -87.78152, -87.7815, -87.78189, -87.7819, -87.78229, -87.78229, -87.78265, -87.78265, -87.78297, -87.78296, 41.77174, 41.77176, 41.77176, 41.77176, 41.77177, 41.7722, 41.7722, 41.77206, 41.77205, 41.7721, 41.77209, 41.77218, 41.77218, 41.77214, 41.77213, 41.77212, 41.77211, 41.77174)))"
1919217079,2022,-87.78247907316518,41.77172825229429,20,19192170790000,NA,NA,NA,NA,NA,"3610900 - WHM ENTERPRISES, LLC",7,Incentive,"WHM ENTERPRISES, LLC",3610900,2023,"list(list(c(-87.78296, -87.78296, -87.78292, -87.78265, -87.78262, -87.782, -87.782, -87.78292, -87.78296, 41.77174, 41.7717, 41.7717, 41.7717, 41.7717, 41.77171, 41.77176, 41.77174, 41.77174)))"
1919217080,2022,-87.78202211161332,41.772361232444915,20,19192170800000,NA,"OAK 66, LLC",1925612061,1,2019,3610327 - OAK 66 LLC,6,Non-Incentive,OAK 66 LLC,3610327,2023,"list(list(c(-87.78118, -87.78114, -87.78115, -87.783, -87.78304, -87.78305, -87.78306, -87.78307, -87.78308, -87.78309, -87.7831, -87.78311, -87.78312, -87.78313, -87.78314, -87.78314, -87.78315, -87.78316, -87.78318, -87.78319, -87.7832, -87.78321, -87.78321, -87.78322, -87.78323, -87.78322, -87.78305, -87.78305, -87.78298, -87.78297, -87.78275, -87.78275, -87.78229, -87.7819, -87.78189, -87.7815, -87.78152, -87.78118, -87.78118, 41.7722, 41.7722, 41.77259, 41.77256, 41.77256, 41.77256, 41.77256, 
41.77255, 41.77255, 41.77255, 41.77255, 41.77254, 41.77254, 41.77254, 41.77254, 41.77253, 41.77253, 41.77253, 41.77252, 41.77251, 41.77251, 41.77251, 41.7725, 41.7725, 41.7725, 41.77246, 41.77246, 41.77243, 41.77244, 41.77222, 41.77223, 41.77217, 41.77218, 41.77218, 41.77209, 41.7721, 41.77205, 41.77206, 41.7722)))"
1919217081,2022,-87.78300881220082,41.77211415713928,20,19192170810000,NA,NA,NA,NA,NA,"3610900 - WHM ENTERPRISES, LLC",5,Incentive,"WHM ENTERPRISES, LLC",3610900,2023,"list(list(c(-87.78297, -87.78265, -87.78265, -87.78229, -87.78229, -87.78275, -87.78275, -87.78297, -87.78298, -87.78305, -87.78305, -87.78322, -87.78322, -87.7832, -87.78318, -87.78316, -87.78296, -87.78297, 41.77211, 41.77212, 41.77213, 41.77214, 41.77218, 41.77217, 41.77223, 41.77222, 41.77244, 41.77243, 41.77246, 41.77246, 41.77236, 41.77236, 41.77174, 41.77174, 41.77174, 41.77211)))"
1919217083,2022,-87.78305328244593,41.7715866556573,20,19192170830000,NA,NA,NA,NA,NA,"3610900 - WHM ENTERPRISES, LLC",5,Incentive,"WHM ENTERPRISES, LLC",3610900,2023,"list(list(c(-87.78295, -87.78296, -87.78312, -87.78316, -87.78315, -87.78311, -87.78295, 41.77148, 41.7717, 41.7717, 41.77169, 41.77148, 41.77148, 41.77148)))"
1919217084,2022,-87.78125945891908,41.77093978762554,20,19192170840000,NA,NA,NA,NA,NA,3611295 - RAFAL PROPERTY INC,4,Non-Incentive,RAFAL PROPERTY INC,3611295,2023,"list(list(c(-87.78141, -87.78122, -87.78107, -87.7811, -87.78144, -87.78141, 41.77059, 41.77059, 41.77067, 41.77128, 41.77127, 41.77059)))"
1919217086,2022,-87.78347673805473,41.772034777244215,20,19192170860000,NA,NA,NA,NA,NA,3610901 - MASTER MACHINE AND REP,3,Incentive,MASTER MACHINE AND REP,3610901,2023,"list(list(c(-87.78384, -87.78384, -87.78382, -87.78315, -87.78316, -87.78382, -87.78384, 41.77168, 41.77153, 41.77153, 41.77154, 41.77169, 41.77168, 41.77168)), list(c(-87.78318, -87.7832, -87.78322, -87.78323, -87.78333, -87.78336, -87.78339, -87.78343, -87.78345, -87.78348, -87.78351, -87.78354, -87.78362, -87.78378, -87.78384, -87.78384, -87.78318, 41.77174, 41.77236, 41.77236, 41.77246, 41.77246, 41.77244, 41.77242, 41.7724, 41.77239, 41.77237, 41.77235, 41.77232, 41.77226, 41.77211, 41.77207, 
41.77173, 41.77174)))"
1919217087,2022,-87.78399637121706,41.771821452636196,20,19192170870000,NA,NA,NA,NA,NA,3611002 - 6499 W 65TH ST LLC 69,1,Incentive,6499 W 65TH ST LLC 69,3611002,2023,"list(list(c(-87.78384, -87.78435, -87.78428, -87.78421, -87.78414, -87.78406, -87.78399, -87.78391, -87.78384, -87.78384, 41.77207, 41.77163, 41.77165, 41.77168, 41.77169, 41.77171, 41.77172, 41.77173, 41.77173, 41.77207)))"
1919217088,2022,-87.78326209096441,41.77247081275681,20,19192170880000,NA,NA,NA,NA,NA,3611002 - 6499 W 65TH ST LLC 69,1,Incentive,6499 W 65TH ST LLC 69,3611002,2023,"list(list(c(-87.78324, -87.78326, -87.78327, -87.78329, -87.7833, -87.78332, -87.78323, -87.78323, -87.78324, 41.77249, 41.77249, 41.77248, 41.77248, 41.77247, 41.77246, 41.77246, 41.7725, 41.77249)))"
1919217089,2022,-87.78341334744258,41.77097990715302,20,19192170890000,NA,NA,NA,NA,NA,3610617 - DALLEK REAL ESTATE LLC,1,Incentive,DALLEK REAL ESTATE LLC,3610617,2021,"list(list(c(-87.78295, -87.78295, -87.78311, -87.78315, -87.78315, -87.78382, -87.78384, -87.78384, -87.78391, -87.78398, -87.78405, -87.78412, -87.78419, -87.78426, -87.78432, -87.78438, -87.78444, -87.7845, -87.78455, -87.78563, -87.78141, -87.78144, -87.78238, -87.78242, -87.78242, -87.78291, -87.78295, 41.77133, 41.77148, 41.77148, 41.77148, 41.77154, 41.77153, 41.77153, 41.77168, 41.77168, 41.77167, 41.77166, 41.77165, 41.77163, 41.77161, 41.77158, 41.77156, 41.77152, 41.77149, 41.77145, 41.77052, 
41.77059, 41.77127, 41.77126, 41.77126, 41.77134, 41.77133, 41.77133)))"
1919217090,2022,-87.78269095912802,41.77151469240112,20,19192170900000,NA,NA,NA,NA,NA,"3610900 - WHM ENTERPRISES, LLC",3,Incentive,"WHM ENTERPRISES, LLC",3610900,2023,"list(list(c(-87.78295, -87.78291, -87.78242, -87.78243, -87.78262, -87.78265, -87.78265, -87.78292, -87.78296, -87.78295, 41.77133, 41.77133, 41.77134, 41.77169, 41.77169, 41.77169, 41.7717, 41.7717, 41.7717, 41.77133)))"
1919217091,2022,-87.78372022015195,41.77222453354688,20,19192170910000,NA,NA,NA,NA,NA,3611002 - 6499 W 65TH ST LLC 69,1,Incentive,6499 W 65TH ST LLC 69,3611002,2023,"list(list(c(-87.78378, -87.78362, -87.7837, -87.78379, -87.78378, 41.77211, 41.77226, 41.77231, 41.77224, 41.77211)))"
1919217092,2022,-87.78470049333296,41.77136773234382,20,19192170920000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.78424, -87.78551, -87.78558, -87.78578, -87.78563, -87.78378, -87.78379, -87.78397, -87.78424, 41.77179, 41.77069, 41.77069, 41.77052, 41.77052, 41.77211, 41.77224, 41.77208, 41.77179)))"
1919300008,2022,-87.79865811825364,41.76316158247612,22,19193000080000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.79739, -87.79742, -87.79778, -87.79793, -87.79992, -87.7999, -87.79739, -87.79739, 41.76294, 41.76348, 41.76348, 41.76347, 41.76343, 41.76284, 41.76289, 41.76294)))"
1919300013,2022,-87.79913871829885,41.76478347774581,22,19193000130000,NA,"RLF III CENTRAL, LLC",2127812035,1,2021,3610358 - RLF III CENTRAL LLC,14,Non-Incentive,RLF III CENTRAL LLC,3610358,2023,"list(list(c(-87.79793, -87.79803, -87.79804, -87.80024, -87.80042, -87.80037, -87.80036, -87.80034, -87.80033, -87.80032, -87.80031, -87.8003, -87.80029, -87.80028, -87.80028, -87.80027, -87.80026, -87.80025, -87.80024, -87.80023, -87.80023, -87.80022, -87.80021, -87.80021, -87.8002, -87.8002, -87.80019, -87.80018, -87.80018, -87.80018, -87.80017, -87.80017, -87.80016, -87.80016, -87.80016, -87.80015, -87.80015, -87.80012, -87.79992, -87.79793, 41.76347, 41.76575, 41.76609, 41.76605, 41.76604, 41.76485, 
41.76482, 41.76479, 41.76476, 41.76474, 41.76471, 41.76468, 41.76465, 41.76463, 41.7646, 41.76457, 41.76454, 41.76452, 41.76449, 41.76446, 41.76443, 41.7644, 41.76438, 41.76435, 41.76432, 41.76429, 41.76426, 41.76423, 41.76421, 41.76418, 41.76415, 41.76412, 41.76409, 41.76406, 41.76404, 41.76401, 41.76392, 41.76343, 41.76343, 41.76347)))"
1919300018,2022,-87.79790236627146,41.764613747844386,22,19193000180000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.79778, -87.79778, -87.79787, -87.79803, -87.79793, -87.79778, 41.76348, 41.76363, 41.76575, 41.76575, 41.76347, 41.76348)))"
1919300020,2022,-87.7968000353437,41.76357042886519,22,19193000200000,NA,NA,2135147109,3,2021,3612314 - CSX TRANSPORTATION,7,Non-Incentive,CSX TRANSPORTATION,3612314,2023,"list(list(c(-87.79742, -87.79582, -87.79582, -87.79778, -87.79778, -87.79742, 41.76348, 41.76352, 41.76366, 41.76363, 41.76348, 41.76348)))"
1919300021,2022,-87.79686967524117,41.764783594998335,22,19193000210000,NA,NA,2135147109,3,2021,3612314 - CSX TRANSPORTATION,8,Non-Incentive,CSX TRANSPORTATION,3612314,2023,"list(list(c(-87.79582, -87.79591, -87.79789, -87.79787, -87.79778, -87.79582, 41.76366, 41.76581, 41.76603, 41.76575, 41.76363, 41.76366)))"
1919300029,2022,-87.79608462641772,41.76323599786884,22,19193000290000,NA,NA,2135147109,3,2021,3612314 - CSX TRANSPORTATION,5,Non-Incentive,CSX TRANSPORTATION,3612314,2023,"list(list(c(-87.79475, -87.79477, -87.79541, -87.79582, -87.79742, -87.79739, -87.79539, -87.79475, 41.76299, 41.76354, 41.76352, 41.76352, 41.76348, 41.76294, 41.76298, 41.76299)))"
1919301002,2022,-87.79989888533369,41.76946008053799,17,19193010020000,NA,NORTH STAR TRUST CO,20289773,3,2002,3610181 - MAGDALENA KOLOSA,13,Incentive,MAGDALENA KOLOSA,3610181,2023,"list(list(c(-87.79937, -87.7994, -87.80044, -87.8004, -87.79937, 41.76904, 41.7699, 41.76988, 41.76902, 41.76904)))"
1919301003,2022,-87.799917590783,41.7699811729477,17,19193010030000,NA,NORTH STAR TRUST CO,20289773,3,2002,3610181 - MAGDALENA KOLOSA,13,Non-Incentive,MAGDALENA KOLOSA,3610181,2023,"list(list(c(-87.7994, -87.7994, -87.80044, -87.80044, -87.7994, 41.7699, 41.77008, 41.77006, 41.76988, 41.7699)))"
1919301005,2022,-87.79889024090117,41.769600165143174,17,19193010050000,NA,MIDWAY REAL ESTATE LLC.,1009229029,4,2010,3610897 - TZSM CORP./SCALETTA AR,10,Incentive,TZSM CORP./SCALETTA AR,3610897,2023,"list(list(c(-87.79863, -87.79863, -87.79864, -87.79864, -87.79865, -87.79865, -87.79865, -87.79866, -87.79866, -87.79866, -87.79866, -87.79866, -87.79866, -87.79866, -87.79866, -87.79865, -87.79865, -87.79865, -87.79865, -87.79864, -87.79864, -87.79863, -87.79863, -87.79862, -87.79861, -87.79861, -87.7986, -87.7986, -87.79859, -87.79859, -87.79858, -87.79857, -87.79856, -87.79855, -87.79855, -87.79854, -87.79853, -87.79853, -87.79852, -87.79851, -87.7985, -87.79849, -87.79848, -87.79847, -87.79846, 
-87.79845, -87.79844, -87.79843, -87.79842, -87.79841, -87.7984, -87.7984, -87.79839, -87.79838, -87.79837, -87.79836, -87.79835, -87.79834, -87.79833, -87.79833, -87.79832, -87.79836, -87.7994, -87.7994, -87.79937, -87.7992, -87.7986, -87.79861, -87.79861, -87.79862, -87.79862, -87.79863, -87.79863, 41.76908, 41.76909, 41.76909, 41.7691, 41.7691, 41.76911, 41.76912, 41.76913, 41.76914, 41.76915, 41.76916, 41.76917, 41.76918, 41.76919, 41.7692, 41.7692, 41.76921, 41.76922, 41.76923, 41.76923, 41.76924, 
41.76924, 41.76925, 41.76926, 41.76926, 41.76927, 41.76927, 41.76928, 41.76928, 41.76929, 41.76929, 41.7693, 41.7693, 41.7693, 41.76931, 41.76931, 41.76931, 41.76932, 41.76932, 41.76932, 41.76932, 41.76932, 41.76933, 41.76933, 41.76933, 41.76933, 41.76933, 41.76933, 41.76933, 41.76933, 41.76933, 41.76932, 41.76932, 41.76932, 41.76932, 41.76932, 41.76931, 41.76931, 41.76931, 41.7693, 41.7693, 41.7701, 41.77008, 41.7699, 41.76904, 41.76904, 41.76905, 41.76905, 41.76906, 41.76906, 41.76907, 41.76907, 
41.76908)))"
1919301006,2022,-87.79766364265527,41.7695948323104,17,19193010060000,NA,NA,NA,NA,NA,3611275 - MIDWAY INDUSTRIES INC,10,Incentive,MIDWAY INDUSTRIES INC,3611275,2023,"list(list(c(-87.79703, -87.79836, -87.79832, -87.79831, -87.79831, -87.7983, -87.79829, -87.79829, -87.79828, -87.79828, -87.79827, -87.79827, -87.79826, -87.79826, -87.79825, -87.79825, -87.79824, -87.79824, -87.79824, -87.79823, -87.79823, -87.79823, -87.79823, -87.79822, -87.79822, -87.79822, -87.79822, -87.79822, -87.79822, -87.79822, -87.79823, -87.79823, -87.79823, -87.79824, -87.79824, -87.79824, -87.79825, -87.79825, -87.79826, -87.79827, -87.79828, -87.79828, -87.79699, -87.79703, 41.77013, 
41.7701, 41.7693, 41.7693, 41.76929, 41.76929, 41.76929, 41.76928, 41.76928, 41.76927, 41.76927, 41.76926, 41.76926, 41.76925, 41.76925, 41.76924, 41.76924, 41.76923, 41.76922, 41.76922, 41.76921, 41.7692, 41.76919, 41.76919, 41.76918, 41.76917, 41.76916, 41.76915, 41.76914, 41.76913, 41.76913, 41.76912, 41.76911, 41.76911, 41.7691, 41.76909, 41.76909, 41.76908, 41.76907, 41.76906, 41.76906, 41.76905, 41.76908, 41.77013)))"
1919301007,2022,-87.79763455756955,41.76859592068217,17,19193010070000,NA,NA,NA,NA,NA,3610902 - TZSM CORP./SCALETTA AR,10,Incentive,TZSM CORP./SCALETTA AR,3610902,2023,"list(list(c(-87.79695, -87.79699, -87.79828, -87.79829, -87.79829, -87.7983, -87.79831, -87.79832, -87.79829, -87.79695, 41.76814, 41.76908, 41.76905, 41.76905, 41.76904, 41.76904, 41.76903, 41.76903, 41.76812, 41.76814)))"
1919301010,2022,-87.79595157929502,41.769618547560306,17,19193010100000,NA,WMI CHGO LLC,1403119187,3,2014,3610357 - 6700 S SAYRE OWNER LP,12,Incentive,6700 S SAYRE OWNER LP,3610357,2023,"list(list(c(-87.79534, -87.79539, -87.79567, -87.79656, -87.79651, -87.79563, -87.79534, 41.7691, 41.77016, 41.77015, 41.77014, 41.76908, 41.76909, 41.7691)))"
1919301011,2022,-87.79591033977817,41.76862684098502,17,19193010110000,NA,AG-HS SAYRE AVENUE PROPER,1832034080,1,2018,3610441 - SAYRE REAL ESTATE LLC,9,Non-Incentive,SAYRE REAL ESTATE LLC,3610441,2023,"list(list(c(-87.79531, -87.79534, -87.79563, -87.79651, -87.79647, -87.79559, -87.79531, 41.76818, 41.7691, 41.76909, 41.76908, 41.76815, 41.76817, 41.76818)))"
1919301012,2022,-87.79412852754983,41.769188429488295,23,19193010120000,NA,PLYMOUTH MWG 6751 SOUTH S,1734006013,1,2017,3610360 - PLYMOUTH MWG 6751 SOUT,12,Non-Incentive,PLYMOUTH MWG 6751 SOUT,3610360,2023,"list(list(c(-87.79319, -87.79341, -87.79366, -87.79515, -87.79506, -87.79311, -87.79319, 41.77017, 41.77019, 41.77019, 41.77016, 41.76818, 41.76822, 41.77017)))"
1919301013,2022,-87.79238440221191,41.76917421690464,23,19193010130000,NA,STEPHEN SHULTTE,10819693,1,2001,3610354 - TAX PAYER OF RECORD,14,Incentive,TAX PAYER OF RECORD,3610354,2023,"list(list(c(-87.79156, -87.79164, -87.79319, -87.79311, -87.79156, 41.76825, 41.77005, 41.77017, 41.76822, 41.76825)))"
1919301015,2022,-87.79978187477133,41.76855847638849,17,19193010150000,NA,NA,NA,NA,NA,"3610164 - RAYNER & RINN-SCOTT, I",14,Incentive,"RAYNER & RINN-SCOTT, I",3610164,2023,"list(list(c(-87.79917, -87.7992, -87.79937, -87.8004, -87.80036, -87.79933, -87.79917, 41.7681, 41.76904, 41.76904, 41.76902, 41.76807, 41.76809, 41.7681)))"
1919301016,2022,-87.79886373295338,41.76857398253975,17,19193010160000,NA,J W PROP LLC,1401035124,1,2013,3611740 - JW PROPERTIES LLC,12,Incentive,JW PROPERTIES LLC,3611740,2023,"list(list(c(-87.79853, -87.79856, -87.79856, -87.79857, -87.79858, -87.79858, -87.79859, -87.7986, -87.7992, -87.79917, -87.79853, 41.76811, 41.76902, 41.76903, 41.76903, 41.76903, 41.76904, 41.76904, 41.76905, 41.76904, 41.7681, 41.76811)))"
1919301017,2022,-87.79677296871151,41.76960496474765,17,19193010170000,NA,MIDWAY REAL ESTATE LLC.,1009229029,4,2010,3611275 - MIDWAY INDUSTRIES INC,10,Incentive,MIDWAY INDUSTRIES INC,3611275,2023,"list(list(c(-87.79651, -87.79656, -87.79703, -87.79699, -87.79651, 41.76908, 41.77014, 41.77013, 41.76908, 41.76908)))"
1919301018,2022,-87.79673101039018,41.768612761342446,17,19193010180000,NA,NA,NA,NA,NA,3610902 - TZSM CORP./SCALETTA AR,10,Incentive,TZSM CORP./SCALETTA AR,3610902,2023,"list(list(c(-87.79647, -87.79651, -87.79699, -87.79695, -87.79647, 41.76815, 41.76908, 41.76908, 41.76814, 41.76815)))"
1920116007,2022,-87.78072666333755,41.771259508636774,20,19201160070000,NA,CHICAGO TITLE LAND TRUST,2007941027,4,2019,3610712 - MARK WEITZMAN,13,Non-Incentive,MARK WEITZMAN,3610712,2023,"list(list(c(-87.78098, -87.78098, -87.78097, -87.78096, -87.78095, -87.78094, -87.78094, -87.78093, -87.78092, -87.78092, -87.78091, -87.7809, -87.78089, -87.78088, -87.78087, -87.78086, -87.78085, -87.78084, -87.78083, -87.78082, -87.78082, -87.78081, -87.7808, -87.7808, -87.78079, -87.78078, -87.78077, -87.78077, -87.78076, -87.78075, -87.78074, -87.78074, -87.78073, -87.78073, -87.78072, -87.78072, -87.78071, -87.7807, -87.7807, -87.78069, -87.78069, -87.78068, -87.78068, -87.78067, -87.78066, 
-87.78065, -87.78064, -87.78063, -87.78062, -87.78061, -87.7806, -87.7806, -87.78059, -87.78059, -87.78058, -87.78058, -87.78057, -87.78057, -87.78056, -87.78056, -87.78056, -87.78055, -87.78055, -87.78054, -87.78054, -87.78053, -87.78053, -87.78053, -87.78052, -87.78052, -87.78051, -87.78051, -87.7805, -87.7805, -87.7805, -87.78049, -87.78049, -87.78049, -87.78048, -87.78048, -87.78048, -87.78047, -87.78047, -87.78047, -87.78046, -87.78046, -87.78046, -87.78045, -87.78045, -87.78045, -87.78045, 
-87.78044, -87.78044, -87.78044, -87.78044, -87.78044, -87.78043, -87.78043, -87.78043, -87.78043, -87.78043, -87.78043, -87.78043, -87.78043, -87.78043, -87.78043, -87.78049, -87.78093, -87.78092, -87.78101, -87.78098, 41.77072, 41.77066, 41.77066, 41.77067, 41.77067, 41.77067, 41.77068, 41.77068, 41.77068, 41.77069, 41.77069, 41.77069, 41.7707, 41.7707, 41.77071, 41.77071, 41.77072, 41.77072, 41.77073, 41.77073, 41.77074, 41.77074, 41.77074, 41.77075, 41.77075, 41.77076, 41.77076, 41.77077, 41.77077, 
41.77078, 41.77078, 41.77079, 41.77079, 41.7708, 41.7708, 41.77081, 41.77081, 41.77081, 41.77082, 41.77082, 41.77083, 41.77083, 41.77084, 41.77084, 41.77085, 41.77086, 41.77087, 41.77088, 41.77089, 41.7709, 41.77091, 41.77092, 41.77092, 41.77093, 41.77093, 41.77094, 41.77094, 41.77095, 41.77095, 41.77096, 41.77097, 41.77097, 41.77098, 41.77098, 41.77099, 41.77099, 41.771, 41.77101, 41.77101, 41.77102, 41.77103, 41.77104, 41.77104, 41.77105, 41.77106, 41.77106, 41.77107, 41.77108, 41.77108, 41.77109, 
41.7711, 41.7711, 41.77111, 41.77112, 41.77113, 41.77114, 41.77115, 41.77116, 41.77117, 41.77118, 41.77119, 41.77119, 41.7712, 41.77121, 41.77122, 41.77123, 41.77123, 41.77124, 41.77125, 41.77126, 41.77127, 41.77128, 41.77129, 41.7713, 41.77131, 41.77155, 41.77174, 41.77173, 41.77127, 41.77126, 41.77072)))"
